Date,RATE A,RATE B,RATE C,Load
19/12/2023 16.30,332.0,0.0,0.0,332.0
19/12/2023 16.45,330.0,0.0,0.0,330.0
19/12/2023 17.00,388.0,0.0,0.0,388.0
19/12/2023 17.15,362.0,0.0,0.0,362.0
19/12/2023 17.30,332.0,0.0,0.0,332.0
19/12/2023 17.45,332.0,0.0,0.0,332.0
19/12/2023 18.00,332.0,0.0,0.0,332.0
19/12/2023 18.15,332.0,0.0,0.0,332.0
19/12/2023 18.30,334.0,0.0,0.0,334.0
19/12/2023 18.45,334.0,0.0,0.0,334.0
19/12/2023 19.00,334.0,0.0,0.0,334.0
19/12/2023 19.15,334.0,0.0,0.0,334.0
19/12/2023 19.30,334.0,0.0,0.0,334.0
19/12/2023 19.45,334.0,0.0,0.0,334.0
19/12/2023 20.00,334.0,0.0,0.0,334.0
19/12/2023 20.15,334.0,0.0,0.0,334.0
19/12/2023 20.30,334.0,0.0,0.0,334.0
19/12/2023 20.45,334.0,0.0,0.0,334.0
19/12/2023 21.00,334.0,0.0,0.0,334.0
19/12/2023 21.15,334.0,0.0,0.0,334.0
19/12/2023 21.30,336.0,0.0,0.0,336.0
19/12/2023 21.45,334.0,0.0,0.0,334.0
19/12/2023 22.00,0.0,334.0,0.0,334.0
19/12/2023 22.15,0.0,334.0,0.0,334.0
19/12/2023 22.30,0.0,336.0,0.0,336.0
19/12/2023 22.45,0.0,332.0,0.0,332.0
19/12/2023 23.00,0.0,334.0,0.0,334.0
19/12/2023 23.15,0.0,334.0,0.0,334.0
19/12/2023 23.30,0.0,334.0,0.0,334.0
19/12/2023 23.45,0.0,334.0,0.0,334.0
20/12/2023 00.00,0.0,332.0,0.0,332.0
20/12/2023 00.15,0.0,334.0,0.0,334.0
20/12/2023 00.30,0.0,334.0,0.0,334.0
20/12/2023 00.45,0.0,332.0,0.0,332.0
20/12/2023 01.00,0.0,334.0,0.0,334.0
20/12/2023 01.15,0.0,334.0,0.0,334.0
20/12/2023 01.30,0.0,334.0,0.0,334.0
20/12/2023 01.45,0.0,334.0,0.0,334.0
20/12/2023 02.00,0.0,334.0,0.0,334.0
20/12/2023 02.15,0.0,334.0,0.0,334.0
20/12/2023 02.30,0.0,334.0,0.0,334.0
20/12/2023 02.45,0.0,334.0,0.0,334.0
20/12/2023 03.00,0.0,334.0,0.0,334.0
20/12/2023 03.15,0.0,334.0,0.0,334.0
20/12/2023 03.30,0.0,334.0,0.0,334.0
20/12/2023 03.45,0.0,334.0,0.0,334.0
20/12/2023 04.00,0.0,334.0,0.0,334.0
20/12/2023 04.15,0.0,334.0,0.0,334.0
20/12/2023 04.30,0.0,334.0,0.0,334.0
20/12/2023 04.45,0.0,334.0,0.0,334.0
20/12/2023 05.00,0.0,334.0,0.0,334.0
20/12/2023 05.15,0.0,334.0,0.0,334.0
20/12/2023 05.30,0.0,334.0,0.0,334.0
20/12/2023 05.45,0.0,332.0,0.0,332.0
20/12/2023 06.00,0.0,334.0,0.0,334.0
20/12/2023 06.15,0.0,360.0,0.0,360.0
20/12/2023 06.30,0.0,332.0,0.0,332.0
20/12/2023 06.45,0.0,332.0,0.0,332.0
20/12/2023 07.00,0.0,332.0,0.0,332.0
20/12/2023 07.15,0.0,332.0,0.0,332.0
20/12/2023 07.30,0.0,332.0,0.0,332.0
20/12/2023 07.45,0.0,332.0,0.0,332.0
20/12/2023 08.00,0.0,364.0,0.0,364.0
20/12/2023 08.15,0.0,522.0,0.0,522.0
20/12/2023 08.30,0.0,522.0,0.0,522.0
20/12/2023 08.45,0.0,522.0,0.0,522.0
20/12/2023 09.00,520.0,0.0,0.0,520.0
20/12/2023 09.15,522.0,0.0,0.0,522.0
20/12/2023 09.30,522.0,0.0,0.0,522.0
20/12/2023 09.45,522.0,0.0,0.0,522.0
20/12/2023 10.00,522.0,0.0,0.0,522.0
20/12/2023 10.15,522.0,0.0,0.0,522.0
20/12/2023 10.30,522.0,0.0,0.0,522.0
20/12/2023 10.45,376.0,0.0,0.0,376.0
20/12/2023 11.00,332.0,0.0,0.0,332.0
20/12/2023 11.15,332.0,0.0,0.0,332.0
20/12/2023 11.30,332.0,0.0,0.0,332.0
20/12/2023 11.45,332.0,0.0,0.0,332.0
20/12/2023 12.00,332.0,0.0,0.0,332.0
20/12/2023 12.15,332.0,0.0,0.0,332.0
20/12/2023 12.30,332.0,0.0,0.0,332.0
20/12/2023 12.45,330.0,0.0,0.0,330.0
20/12/2023 13.00,330.0,0.0,0.0,330.0
20/12/2023 13.15,330.0,0.0,0.0,330.0
20/12/2023 13.30,332.0,0.0,0.0,332.0
20/12/2023 13.45,330.0,0.0,0.0,330.0
20/12/2023 14.00,330.0,0.0,0.0,330.0
20/12/2023 14.15,330.0,0.0,0.0,330.0
20/12/2023 14.30,330.0,0.0,0.0,330.0
20/12/2023 14.45,332.0,0.0,0.0,332.0
20/12/2023 15.00,332.0,0.0,0.0,332.0
20/12/2023 15.15,330.0,0.0,0.0,330.0
20/12/2023 15.30,330.0,0.0,0.0,330.0
20/12/2023 15.45,330.0,0.0,0.0,330.0
20/12/2023 16.00,330.0,0.0,0.0,330.0
20/12/2023 16.15,330.0,0.0,0.0,330.0
20/12/2023 16.30,332.0,0.0,0.0,332.0
20/12/2023 16.45,332.0,0.0,0.0,332.0
20/12/2023 17.00,330.0,0.0,0.0,330.0
20/12/2023 17.15,330.0,0.0,0.0,330.0
20/12/2023 17.30,330.0,0.0,0.0,330.0
20/12/2023 17.45,330.0,0.0,0.0,330.0
20/12/2023 18.00,352.0,0.0,0.0,352.0
20/12/2023 18.15,354.0,0.0,0.0,354.0
20/12/2023 18.30,334.0,0.0,0.0,334.0
20/12/2023 18.45,334.0,0.0,0.0,334.0
20/12/2023 19.00,334.0,0.0,0.0,334.0
20/12/2023 19.15,334.0,0.0,0.0,334.0
20/12/2023 19.30,334.0,0.0,0.0,334.0
20/12/2023 19.45,334.0,0.0,0.0,334.0
20/12/2023 20.00,334.0,0.0,0.0,334.0
20/12/2023 20.15,334.0,0.0,0.0,334.0
20/12/2023 20.30,334.0,0.0,0.0,334.0
20/12/2023 20.45,334.0,0.0,0.0,334.0
20/12/2023 21.00,336.0,0.0,0.0,336.0
20/12/2023 21.15,334.0,0.0,0.0,334.0
20/12/2023 21.30,332.0,0.0,0.0,332.0
20/12/2023 21.45,332.0,0.0,0.0,332.0
20/12/2023 22.00,0.0,332.0,0.0,332.0
20/12/2023 22.15,0.0,334.0,0.0,334.0
20/12/2023 22.30,0.0,334.0,0.0,334.0
20/12/2023 22.45,0.0,334.0,0.0,334.0
20/12/2023 23.00,0.0,334.0,0.0,334.0
20/12/2023 23.15,0.0,334.0,0.0,334.0
20/12/2023 23.30,0.0,334.0,0.0,334.0
20/12/2023 23.45,0.0,334.0,0.0,334.0
21/12/2023 00.00,0.0,334.0,0.0,334.0
21/12/2023 00.15,0.0,334.0,0.0,334.0
21/12/2023 00.30,0.0,334.0,0.0,334.0
21/12/2023 00.45,0.0,334.0,0.0,334.0
21/12/2023 01.00,0.0,334.0,0.0,334.0
21/12/2023 01.15,0.0,334.0,0.0,334.0
21/12/2023 01.30,0.0,334.0,0.0,334.0
21/12/2023 01.45,0.0,334.0,0.0,334.0
21/12/2023 02.00,0.0,334.0,0.0,334.0
21/12/2023 02.15,0.0,334.0,0.0,334.0
21/12/2023 02.30,0.0,334.0,0.0,334.0
21/12/2023 02.45,0.0,334.0,0.0,334.0
21/12/2023 03.00,0.0,334.0,0.0,334.0
21/12/2023 03.15,0.0,334.0,0.0,334.0
21/12/2023 03.30,0.0,334.0,0.0,334.0
21/12/2023 03.45,0.0,334.0,0.0,334.0
21/12/2023 04.00,0.0,334.0,0.0,334.0
21/12/2023 04.15,0.0,334.0,0.0,334.0
21/12/2023 04.30,0.0,334.0,0.0,334.0
21/12/2023 04.45,0.0,334.0,0.0,334.0
21/12/2023 05.00,0.0,334.0,0.0,334.0
21/12/2023 05.15,0.0,332.0,0.0,332.0
21/12/2023 05.30,0.0,332.0,0.0,332.0
21/12/2023 05.45,0.0,408.0,0.0,408.0
21/12/2023 06.00,0.0,522.0,0.0,522.0
21/12/2023 06.15,0.0,522.0,0.0,522.0
21/12/2023 06.30,0.0,522.0,0.0,522.0
21/12/2023 06.45,0.0,522.0,0.0,522.0
21/12/2023 07.00,0.0,522.0,0.0,522.0
21/12/2023 07.15,0.0,522.0,0.0,522.0
21/12/2023 07.30,0.0,520.0,0.0,520.0
21/12/2023 07.45,0.0,520.0,0.0,520.0
21/12/2023 08.00,0.0,520.0,0.0,520.0
21/12/2023 08.15,0.0,520.0,0.0,520.0
21/12/2023 08.30,0.0,522.0,0.0,522.0
21/12/2023 08.45,0.0,402.0,0.0,402.0
21/12/2023 09.00,330.0,0.0,0.0,330.0
21/12/2023 09.15,332.0,0.0,0.0,332.0
21/12/2023 09.30,334.0,0.0,0.0,334.0
21/12/2023 09.45,334.0,0.0,0.0,334.0
21/12/2023 10.00,332.0,0.0,0.0,332.0
21/12/2023 10.15,330.0,0.0,0.0,330.0
21/12/2023 10.30,332.0,0.0,0.0,332.0
21/12/2023 10.45,334.0,0.0,0.0,334.0
21/12/2023 11.00,332.0,0.0,0.0,332.0
21/12/2023 11.15,330.0,0.0,0.0,330.0
21/12/2023 11.30,330.0,0.0,0.0,330.0
21/12/2023 11.45,332.0,0.0,0.0,332.0
21/12/2023 12.00,332.0,0.0,0.0,332.0
21/12/2023 12.15,332.0,0.0,0.0,332.0
21/12/2023 12.30,330.0,0.0,0.0,330.0
21/12/2023 12.45,330.0,0.0,0.0,330.0
21/12/2023 13.00,330.0,0.0,0.0,330.0
21/12/2023 13.15,330.0,0.0,0.0,330.0
21/12/2023 13.30,330.0,0.0,0.0,330.0
21/12/2023 13.45,330.0,0.0,0.0,330.0
21/12/2023 14.00,330.0,0.0,0.0,330.0
21/12/2023 14.15,332.0,0.0,0.0,332.0
21/12/2023 14.30,330.0,0.0,0.0,330.0
21/12/2023 14.45,330.0,0.0,0.0,330.0
21/12/2023 15.00,330.0,0.0,0.0,330.0
21/12/2023 15.15,330.0,0.0,0.0,330.0
21/12/2023 15.30,330.0,0.0,0.0,330.0
21/12/2023 15.45,330.0,0.0,0.0,330.0
21/12/2023 16.00,332.0,0.0,0.0,332.0
21/12/2023 16.15,330.0,0.0,0.0,330.0
21/12/2023 16.30,330.0,0.0,0.0,330.0
21/12/2023 16.45,332.0,0.0,0.0,332.0
21/12/2023 17.00,332.0,0.0,0.0,332.0
21/12/2023 17.15,386.0,0.0,0.0,386.0
21/12/2023 17.30,332.0,0.0,0.0,332.0
21/12/2023 17.45,332.0,0.0,0.0,332.0
21/12/2023 18.00,332.0,0.0,0.0,332.0
21/12/2023 18.15,334.0,0.0,0.0,334.0
21/12/2023 18.30,480.0,0.0,0.0,480.0
21/12/2023 18.45,524.0,0.0,0.0,524.0
21/12/2023 19.00,524.0,0.0,0.0,524.0
21/12/2023 19.15,526.0,0.0,0.0,526.0
21/12/2023 19.30,524.0,0.0,0.0,524.0
21/12/2023 19.45,524.0,0.0,0.0,524.0
21/12/2023 20.00,524.0,0.0,0.0,524.0
21/12/2023 20.15,400.0,0.0,0.0,400.0
21/12/2023 20.30,336.0,0.0,0.0,336.0
21/12/2023 20.45,336.0,0.0,0.0,336.0
21/12/2023 21.00,334.0,0.0,0.0,334.0
21/12/2023 21.15,336.0,0.0,0.0,336.0
21/12/2023 21.30,336.0,0.0,0.0,336.0
21/12/2023 21.45,336.0,0.0,0.0,336.0
21/12/2023 22.00,0.0,336.0,0.0,336.0
21/12/2023 22.15,0.0,336.0,0.0,336.0
21/12/2023 22.30,0.0,336.0,0.0,336.0
21/12/2023 22.45,0.0,334.0,0.0,334.0
21/12/2023 23.00,0.0,334.0,0.0,334.0
21/12/2023 23.15,0.0,334.0,0.0,334.0
21/12/2023 23.30,0.0,334.0,0.0,334.0
21/12/2023 23.45,0.0,334.0,0.0,334.0
22/12/2023 00.00,0.0,334.0,0.0,334.0
22/12/2023 00.15,0.0,336.0,0.0,336.0
22/12/2023 00.30,0.0,336.0,0.0,336.0
22/12/2023 00.45,0.0,336.0,0.0,336.0
22/12/2023 01.00,0.0,336.0,0.0,336.0
22/12/2023 01.15,0.0,336.0,0.0,336.0
22/12/2023 01.30,0.0,336.0,0.0,336.0
22/12/2023 01.45,0.0,336.0,0.0,336.0
22/12/2023 02.00,0.0,336.0,0.0,336.0
22/12/2023 02.15,0.0,336.0,0.0,336.0
22/12/2023 02.30,0.0,336.0,0.0,336.0
22/12/2023 02.45,0.0,336.0,0.0,336.0
22/12/2023 03.00,0.0,336.0,0.0,336.0
22/12/2023 03.15,0.0,336.0,0.0,336.0
22/12/2023 03.30,0.0,336.0,0.0,336.0
22/12/2023 03.45,0.0,336.0,0.0,336.0
22/12/2023 04.00,0.0,336.0,0.0,336.0
22/12/2023 04.15,0.0,336.0,0.0,336.0
22/12/2023 04.30,0.0,336.0,0.0,336.0
22/12/2023 04.45,0.0,336.0,0.0,336.0
22/12/2023 05.00,0.0,334.0,0.0,334.0
22/12/2023 05.15,0.0,336.0,0.0,336.0
22/12/2023 05.30,0.0,334.0,0.0,334.0
22/12/2023 05.45,0.0,334.0,0.0,334.0
22/12/2023 06.00,0.0,334.0,0.0,334.0
22/12/2023 06.15,0.0,348.0,0.0,348.0
22/12/2023 06.30,0.0,350.0,0.0,350.0
22/12/2023 06.45,0.0,334.0,0.0,334.0
22/12/2023 07.00,0.0,334.0,0.0,334.0
22/12/2023 07.15,0.0,334.0,0.0,334.0
22/12/2023 07.30,0.0,332.0,0.0,332.0
22/12/2023 07.45,0.0,332.0,0.0,332.0
22/12/2023 08.00,0.0,404.0,0.0,404.0
22/12/2023 08.15,0.0,522.0,0.0,522.0
22/12/2023 08.30,0.0,522.0,0.0,522.0
22/12/2023 08.45,0.0,524.0,0.0,524.0
22/12/2023 09.00,522.0,0.0,0.0,522.0
22/12/2023 09.15,522.0,0.0,0.0,522.0
22/12/2023 09.30,522.0,0.0,0.0,522.0
22/12/2023 09.45,522.0,0.0,0.0,522.0
22/12/2023 10.00,522.0,0.0,0.0,522.0
22/12/2023 10.15,520.0,0.0,0.0,520.0
22/12/2023 10.30,522.0,0.0,0.0,522.0
22/12/2023 10.45,394.0,0.0,0.0,394.0
22/12/2023 11.00,332.0,0.0,0.0,332.0
22/12/2023 11.15,332.0,0.0,0.0,332.0
22/12/2023 11.30,332.0,0.0,0.0,332.0
22/12/2023 11.45,334.0,0.0,0.0,334.0
22/12/2023 12.00,332.0,0.0,0.0,332.0
22/12/2023 12.15,334.0,0.0,0.0,334.0
22/12/2023 12.30,332.0,0.0,0.0,332.0
22/12/2023 12.45,332.0,0.0,0.0,332.0
22/12/2023 13.00,332.0,0.0,0.0,332.0
22/12/2023 13.15,332.0,0.0,0.0,332.0
22/12/2023 13.30,332.0,0.0,0.0,332.0
22/12/2023 13.45,332.0,0.0,0.0,332.0
22/12/2023 14.00,332.0,0.0,0.0,332.0
22/12/2023 14.15,374.0,0.0,0.0,374.0
22/12/2023 14.30,392.0,0.0,0.0,392.0
22/12/2023 14.45,392.0,0.0,0.0,392.0
22/12/2023 15.00,338.0,0.0,0.0,338.0
22/12/2023 15.15,332.0,0.0,0.0,332.0
22/12/2023 15.30,332.0,0.0,0.0,332.0
22/12/2023 15.45,330.0,0.0,0.0,330.0
22/12/2023 16.00,330.0,0.0,0.0,330.0
22/12/2023 16.15,332.0,0.0,0.0,332.0
22/12/2023 16.30,332.0,0.0,0.0,332.0
22/12/2023 16.45,332.0,0.0,0.0,332.0
22/12/2023 17.00,332.0,0.0,0.0,332.0
22/12/2023 17.15,330.0,0.0,0.0,330.0
22/12/2023 17.30,330.0,0.0,0.0,330.0
22/12/2023 17.45,332.0,0.0,0.0,332.0
22/12/2023 18.00,350.0,0.0,0.0,350.0
22/12/2023 18.15,334.0,0.0,0.0,334.0
22/12/2023 18.30,336.0,0.0,0.0,336.0
22/12/2023 18.45,336.0,0.0,0.0,336.0
22/12/2023 19.00,336.0,0.0,0.0,336.0
22/12/2023 19.15,336.0,0.0,0.0,336.0
22/12/2023 19.30,336.0,0.0,0.0,336.0
22/12/2023 19.45,336.0,0.0,0.0,336.0
22/12/2023 20.00,336.0,0.0,0.0,336.0
22/12/2023 20.15,336.0,0.0,0.0,336.0
22/12/2023 20.30,338.0,0.0,0.0,338.0
22/12/2023 20.45,338.0,0.0,0.0,338.0
22/12/2023 21.00,336.0,0.0,0.0,336.0
22/12/2023 21.15,336.0,0.0,0.0,336.0
22/12/2023 21.30,336.0,0.0,0.0,336.0
22/12/2023 21.45,336.0,0.0,0.0,336.0
22/12/2023 22.00,0.0,334.0,0.0,334.0
22/12/2023 22.15,0.0,336.0,0.0,336.0
22/12/2023 22.30,0.0,336.0,0.0,336.0
22/12/2023 22.45,0.0,336.0,0.0,336.0
22/12/2023 23.00,0.0,336.0,0.0,336.0
22/12/2023 23.15,0.0,336.0,0.0,336.0
22/12/2023 23.30,0.0,336.0,0.0,336.0
22/12/2023 23.45,0.0,336.0,0.0,336.0
23/12/2023 00.00,0.0,0.0,336.0,336.0
23/12/2023 00.15,0.0,0.0,336.0,336.0
23/12/2023 00.30,0.0,0.0,336.0,336.0
23/12/2023 00.45,0.0,0.0,336.0,336.0
23/12/2023 01.00,0.0,0.0,336.0,336.0
23/12/2023 01.15,0.0,0.0,336.0,336.0
23/12/2023 01.30,0.0,0.0,336.0,336.0
23/12/2023 01.45,0.0,0.0,336.0,336.0
23/12/2023 02.00,0.0,0.0,336.0,336.0
23/12/2023 02.15,0.0,0.0,336.0,336.0
23/12/2023 02.30,0.0,0.0,336.0,336.0
23/12/2023 02.45,0.0,0.0,336.0,336.0
23/12/2023 03.00,0.0,0.0,336.0,336.0
23/12/2023 03.15,0.0,0.0,336.0,336.0
23/12/2023 03.30,0.0,0.0,336.0,336.0
23/12/2023 03.45,0.0,0.0,336.0,336.0
23/12/2023 04.00,0.0,0.0,336.0,336.0
23/12/2023 04.15,0.0,0.0,336.0,336.0
23/12/2023 04.30,0.0,0.0,334.0,334.0
23/12/2023 04.45,0.0,0.0,336.0,336.0
23/12/2023 05.00,0.0,0.0,336.0,336.0
23/12/2023 05.15,0.0,0.0,334.0,334.0
23/12/2023 05.30,0.0,0.0,334.0,334.0
23/12/2023 05.45,0.0,0.0,370.0,370.0
23/12/2023 06.00,0.0,0.0,544.0,544.0
23/12/2023 06.15,0.0,0.0,530.0,530.0
23/12/2023 06.30,0.0,0.0,522.0,522.0
23/12/2023 06.45,0.0,0.0,522.0,522.0
23/12/2023 07.00,0.0,0.0,522.0,522.0
23/12/2023 07.15,0.0,0.0,522.0,522.0
23/12/2023 07.30,0.0,0.0,520.0,520.0
23/12/2023 07.45,0.0,0.0,520.0,520.0
23/12/2023 08.00,0.0,0.0,520.0,520.0
23/12/2023 08.15,0.0,0.0,520.0,520.0
23/12/2023 08.30,0.0,0.0,348.0,348.0
23/12/2023 08.45,0.0,0.0,330.0,330.0
23/12/2023 09.00,0.0,0.0,332.0,332.0
23/12/2023 09.15,0.0,0.0,332.0,332.0
23/12/2023 09.30,0.0,0.0,330.0,330.0
23/12/2023 09.45,0.0,0.0,332.0,332.0
23/12/2023 10.00,0.0,0.0,332.0,332.0
23/12/2023 10.15,0.0,0.0,330.0,330.0
23/12/2023 10.30,0.0,0.0,330.0,330.0
23/12/2023 10.45,0.0,0.0,332.0,332.0
23/12/2023 11.00,0.0,0.0,332.0,332.0
23/12/2023 11.15,0.0,0.0,332.0,332.0
23/12/2023 11.30,0.0,0.0,332.0,332.0
23/12/2023 11.45,0.0,0.0,332.0,332.0
23/12/2023 12.00,0.0,0.0,332.0,332.0
23/12/2023 12.15,0.0,0.0,332.0,332.0
23/12/2023 12.30,0.0,0.0,332.0,332.0
23/12/2023 12.45,0.0,0.0,332.0,332.0
23/12/2023 13.00,0.0,0.0,332.0,332.0
23/12/2023 13.15,0.0,0.0,332.0,332.0
23/12/2023 13.30,0.0,0.0,332.0,332.0
23/12/2023 13.45,0.0,0.0,330.0,330.0
23/12/2023 14.00,0.0,0.0,330.0,330.0
23/12/2023 14.15,0.0,0.0,332.0,332.0
23/12/2023 14.30,0.0,0.0,332.0,332.0
23/12/2023 14.45,0.0,0.0,332.0,332.0
23/12/2023 15.00,0.0,0.0,330.0,330.0
23/12/2023 15.15,0.0,0.0,330.0,330.0
23/12/2023 15.30,0.0,0.0,332.0,332.0
23/12/2023 15.45,0.0,0.0,330.0,330.0
23/12/2023 16.00,0.0,0.0,332.0,332.0
23/12/2023 16.15,0.0,0.0,330.0,330.0
23/12/2023 16.30,0.0,0.0,332.0,332.0
23/12/2023 16.45,0.0,0.0,332.0,332.0
23/12/2023 17.00,0.0,0.0,344.0,344.0
23/12/2023 17.15,0.0,0.0,386.0,386.0
23/12/2023 17.30,0.0,0.0,334.0,334.0
23/12/2023 17.45,0.0,0.0,332.0,332.0
23/12/2023 18.00,0.0,0.0,332.0,332.0
23/12/2023 18.15,0.0,0.0,518.0,518.0
23/12/2023 18.30,0.0,0.0,524.0,524.0
23/12/2023 18.45,0.0,0.0,524.0,524.0
23/12/2023 19.00,0.0,0.0,524.0,524.0
23/12/2023 19.15,0.0,0.0,524.0,524.0
23/12/2023 19.30,0.0,0.0,524.0,524.0
23/12/2023 19.45,0.0,0.0,524.0,524.0
23/12/2023 20.00,0.0,0.0,524.0,524.0
23/12/2023 20.15,0.0,0.0,524.0,524.0
23/12/2023 20.30,0.0,0.0,524.0,524.0
23/12/2023 20.45,0.0,0.0,382.0,382.0
23/12/2023 21.00,0.0,0.0,336.0,336.0
23/12/2023 21.15,0.0,0.0,336.0,336.0
23/12/2023 21.30,0.0,0.0,334.0,334.0
23/12/2023 21.45,0.0,0.0,336.0,336.0
23/12/2023 22.00,0.0,0.0,334.0,334.0
23/12/2023 22.15,0.0,0.0,336.0,336.0
23/12/2023 22.30,0.0,0.0,334.0,334.0
23/12/2023 22.45,0.0,0.0,336.0,336.0
23/12/2023 23.00,0.0,0.0,336.0,336.0
23/12/2023 23.15,0.0,0.0,336.0,336.0
23/12/2023 23.30,0.0,0.0,336.0,336.0
23/12/2023 23.45,0.0,0.0,334.0,334.0
24/12/2023 00.00,0.0,0.0,334.0,334.0
24/12/2023 00.15,0.0,0.0,336.0,336.0
24/12/2023 00.30,0.0,0.0,336.0,336.0
24/12/2023 00.45,0.0,0.0,336.0,336.0
24/12/2023 01.00,0.0,0.0,336.0,336.0
24/12/2023 01.15,0.0,0.0,336.0,336.0
24/12/2023 01.30,0.0,0.0,336.0,336.0
24/12/2023 01.45,0.0,0.0,336.0,336.0
24/12/2023 02.00,0.0,0.0,336.0,336.0
24/12/2023 02.15,0.0,0.0,336.0,336.0
24/12/2023 02.30,0.0,0.0,336.0,336.0
24/12/2023 02.45,0.0,0.0,336.0,336.0
24/12/2023 03.00,0.0,0.0,336.0,336.0
24/12/2023 03.15,0.0,0.0,336.0,336.0
24/12/2023 03.30,0.0,0.0,336.0,336.0
24/12/2023 03.45,0.0,0.0,336.0,336.0
24/12/2023 04.00,0.0,0.0,336.0,336.0
24/12/2023 04.15,0.0,0.0,336.0,336.0
24/12/2023 04.30,0.0,0.0,336.0,336.0
24/12/2023 04.45,0.0,0.0,336.0,336.0
24/12/2023 05.00,0.0,0.0,334.0,334.0
24/12/2023 05.15,0.0,0.0,334.0,334.0
24/12/2023 05.30,0.0,0.0,334.0,334.0
24/12/2023 05.45,0.0,0.0,334.0,334.0
24/12/2023 06.00,0.0,0.0,334.0,334.0
24/12/2023 06.15,0.0,0.0,364.0,364.0
24/12/2023 06.30,0.0,0.0,366.0,366.0
24/12/2023 06.45,0.0,0.0,332.0,332.0
24/12/2023 07.00,0.0,0.0,334.0,334.0
24/12/2023 07.15,0.0,0.0,334.0,334.0
24/12/2023 07.30,0.0,0.0,332.0,332.0
24/12/2023 07.45,0.0,0.0,332.0,332.0
24/12/2023 08.00,0.0,0.0,332.0,332.0
24/12/2023 08.15,0.0,0.0,372.0,372.0
24/12/2023 08.30,0.0,0.0,522.0,522.0
24/12/2023 08.45,0.0,0.0,522.0,522.0
24/12/2023 09.00,0.0,0.0,522.0,522.0
24/12/2023 09.15,0.0,0.0,520.0,520.0
24/12/2023 09.30,0.0,0.0,520.0,520.0
24/12/2023 09.45,0.0,0.0,520.0,520.0
24/12/2023 10.00,0.0,0.0,522.0,522.0
24/12/2023 10.15,0.0,0.0,434.0,434.0
24/12/2023 10.30,0.0,0.0,332.0,332.0
24/12/2023 10.45,0.0,0.0,332.0,332.0
24/12/2023 11.00,0.0,0.0,332.0,332.0
24/12/2023 11.15,0.0,0.0,332.0,332.0
24/12/2023 11.30,0.0,0.0,332.0,332.0
24/12/2023 11.45,0.0,0.0,332.0,332.0
24/12/2023 12.00,0.0,0.0,332.0,332.0
24/12/2023 12.15,0.0,0.0,332.0,332.0
24/12/2023 12.30,0.0,0.0,332.0,332.0
24/12/2023 12.45,0.0,0.0,332.0,332.0
24/12/2023 13.00,0.0,0.0,332.0,332.0
24/12/2023 13.15,0.0,0.0,332.0,332.0
24/12/2023 13.30,0.0,0.0,330.0,330.0
24/12/2023 13.45,0.0,0.0,332.0,332.0
24/12/2023 14.00,0.0,0.0,332.0,332.0
24/12/2023 14.15,0.0,0.0,332.0,332.0
24/12/2023 14.30,0.0,0.0,332.0,332.0
24/12/2023 14.45,0.0,0.0,332.0,332.0
24/12/2023 15.00,0.0,0.0,332.0,332.0
24/12/2023 15.15,0.0,0.0,332.0,332.0
24/12/2023 15.30,0.0,0.0,332.0,332.0
24/12/2023 15.45,0.0,0.0,332.0,332.0
24/12/2023 16.00,0.0,0.0,332.0,332.0
24/12/2023 16.15,0.0,0.0,332.0,332.0
24/12/2023 16.30,0.0,0.0,332.0,332.0
24/12/2023 16.45,0.0,0.0,330.0,330.0
24/12/2023 17.00,0.0,0.0,330.0,330.0
24/12/2023 17.15,0.0,0.0,330.0,330.0
24/12/2023 17.30,0.0,0.0,330.0,330.0
24/12/2023 17.45,0.0,0.0,344.0,344.0
24/12/2023 18.00,0.0,0.0,334.0,334.0
24/12/2023 18.15,0.0,0.0,334.0,334.0
24/12/2023 18.30,0.0,0.0,334.0,334.0
24/12/2023 18.45,0.0,0.0,334.0,334.0
24/12/2023 19.00,0.0,0.0,336.0,336.0
24/12/2023 19.15,0.0,0.0,334.0,334.0
24/12/2023 19.30,0.0,0.0,336.0,336.0
24/12/2023 19.45,0.0,0.0,336.0,336.0
24/12/2023 20.00,0.0,0.0,336.0,336.0
24/12/2023 20.15,0.0,0.0,336.0,336.0
24/12/2023 20.30,0.0,0.0,336.0,336.0
24/12/2023 20.45,0.0,0.0,336.0,336.0
24/12/2023 21.00,0.0,0.0,336.0,336.0
24/12/2023 21.15,0.0,0.0,336.0,336.0
24/12/2023 21.30,0.0,0.0,336.0,336.0
24/12/2023 21.45,0.0,0.0,336.0,336.0
24/12/2023 22.00,0.0,0.0,336.0,336.0
24/12/2023 22.15,0.0,0.0,336.0,336.0
24/12/2023 22.30,0.0,0.0,336.0,336.0
24/12/2023 22.45,0.0,0.0,336.0,336.0
24/12/2023 23.00,0.0,0.0,336.0,336.0
24/12/2023 23.15,0.0,0.0,336.0,336.0
24/12/2023 23.30,0.0,0.0,336.0,336.0
24/12/2023 23.45,0.0,0.0,336.0,336.0
25/12/2023 00.00,0.0,336.0,0.0,336.0
25/12/2023 00.15,0.0,336.0,0.0,336.0
25/12/2023 00.30,0.0,336.0,0.0,336.0
25/12/2023 00.45,0.0,336.0,0.0,336.0
25/12/2023 01.00,0.0,336.0,0.0,336.0
25/12/2023 01.15,0.0,336.0,0.0,336.0
25/12/2023 01.30,0.0,336.0,0.0,336.0
