timestamp,load,day_of_week,month,load_lag1,load_lag2,load_wo_pv
2024-01-01 00:00:00,130.5,0,1,0.0,0.0,130.5
2024-01-01 01:00:00,132.0,0,1,130.5,0.0,132.0
2024-01-01 02:00:00,166.5,0,1,132.0,130.5,166.5
2024-01-01 03:00:00,168.0,0,1,166.5,132.0,168.0
2024-01-01 04:00:00,177.0,0,1,168.0,166.5,177.0
2024-01-01 05:00:00,174.0,0,1,177.0,168.0,174.0
2024-01-01 06:00:00,108.0,0,1,174.0,177.0,174.0
2024-01-01 07:00:00,1.5,0,1,108.0,174.0,174.0
2024-01-01 08:00:00,0.0,0,1,1.5,108.0,174.0
2024-01-01 09:00:00,0.0,0,1,0.0,1.5,174.0
2024-01-01 10:00:00,0.0,0,1,0.0,0.0,174.0
2024-01-01 11:00:00,0.0,0,1,0.0,0.0,174.0
2024-01-01 12:00:00,0.0,0,1,0.0,0.0,174.0
2024-01-01 13:00:00,0.0,0,1,0.0,0.0,174.0
2024-01-01 14:00:00,0.0,0,1,0.0,0.0,174.0
2024-01-01 15:00:00,6.0,0,1,0.0,0.0,174.0
2024-01-01 16:00:00,3.0,0,1,6.0,0.0,174.0
2024-01-01 17:00:00,103.5,0,1,3.0,6.0,174.0
2024-01-01 18:00:00,132.0,0,1,103.5,3.0,174.0
2024-01-01 19:00:00,126.0,0,1,132.0,103.5,126.0
2024-01-01 20:00:00,163.5,0,1,126.0,132.0,163.5
2024-01-01 21:00:00,166.5,0,1,163.5,126.0,166.5
2024-01-01 22:00:00,168.0,0,1,166.5,163.5,168.0
2024-01-01 23:00:00,169.5,0,1,168.0,166.5,169.5
2024-01-02 00:00:00,129.0,1,1,169.5,168.0,129.0
2024-01-02 01:00:00,117.0,1,1,129.0,169.5,117.0
2024-01-02 02:00:00,156.0,1,1,117.0,129.0,156.0
2024-01-02 03:00:00,157.5,1,1,156.0,117.0,157.5
2024-01-02 04:00:00,169.5,1,1,157.5,156.0,169.5
2024-01-02 05:00:00,177.0,1,1,169.5,157.5,177.0
2024-01-02 06:00:00,103.5,1,1,177.0,169.5,177.0
2024-01-02 07:00:00,9.0,1,1,103.5,177.0,177.0
2024-01-02 08:00:00,1.5,1,1,9.0,103.5,177.0
2024-01-02 09:00:00,3.0,1,1,1.5,9.0,177.0
2024-01-02 10:00:00,0.0,1,1,3.0,1.5,177.0
2024-01-02 11:00:00,0.0,1,1,0.0,3.0,177.0
2024-01-02 12:00:00,1.5,1,1,0.0,0.0,177.0
2024-01-02 13:00:00,4.5,1,1,1.5,0.0,177.0
2024-01-02 14:00:00,6.0,1,1,4.5,1.5,177.0
2024-01-02 15:00:00,13.5,1,1,6.0,4.5,177.0
2024-01-02 16:00:00,169.5,1,1,13.5,6.0,177.0
2024-01-02 17:00:00,208.5,1,1,169.5,13.5,177.0
2024-01-02 18:00:00,252.0,1,1,208.5,169.5,177.0
2024-01-02 19:00:00,346.5,1,1,252.0,208.5,346.5
2024-01-02 20:00:00,744.0,1,1,346.5,252.0,744.0
2024-01-02 21:00:00,2823.0,1,1,744.0,346.5,2823.0
2024-01-02 22:00:00,3405.0,1,1,2823.0,744.0,3405.0
2024-01-02 23:00:00,3486.0,1,1,3405.0,2823.0,3486.0
2024-01-03 00:00:00,2412.0,2,1,3486.0,3405.0,2412.0
2024-01-03 01:00:00,2317.5,2,1,2412.0,3486.0,2317.5
2024-01-03 02:00:00,2365.5,2,1,2317.5,2412.0,2365.5
2024-01-03 03:00:00,2098.5,2,1,2365.5,2317.5,2098.5
2024-01-03 04:00:00,2280.0,2,1,2098.5,2365.5,2280.0
2024-01-03 05:00:00,2467.5,2,1,2280.0,2098.5,2467.5
2024-01-03 06:00:00,2905.5,2,1,2467.5,2280.0,2467.5
2024-01-03 07:00:00,1588.5,2,1,2905.5,2467.5,2467.5
2024-01-03 08:00:00,1431.0,2,1,1588.5,2905.5,2467.5
2024-01-03 09:00:00,1059.0,2,1,1431.0,1588.5,2467.5
2024-01-03 10:00:00,1021.5,2,1,1059.0,1431.0,2467.5
2024-01-03 11:00:00,1039.5,2,1,1021.5,1059.0,2467.5
2024-01-03 12:00:00,912.0,2,1,1039.5,1021.5,2467.5
2024-01-03 13:00:00,1242.0,2,1,912.0,1039.5,2467.5
2024-01-03 14:00:00,1263.0,2,1,1242.0,912.0,2467.5
2024-01-03 15:00:00,1705.5,2,1,1263.0,1242.0,2467.5
2024-01-03 16:00:00,2601.0,2,1,1705.5,1263.0,2467.5
2024-01-03 17:00:00,3792.0,2,1,2601.0,1705.5,2467.5
2024-01-03 18:00:00,3775.5,2,1,3792.0,2601.0,2467.5
2024-01-03 19:00:00,2364.0,2,1,3775.5,3792.0,2364.0
2024-01-03 20:00:00,2710.5,2,1,2364.0,3775.5,2710.5
2024-01-03 21:00:00,3832.5,2,1,2710.5,2364.0,3832.5
2024-01-03 22:00:00,4069.5,2,1,3832.5,2710.5,4069.5
2024-01-03 23:00:00,3549.0,2,1,4069.5,3832.5,3549.0
2024-01-04 00:00:00,3340.5,3,1,3549.0,4069.5,3340.5
2024-01-04 01:00:00,3865.5,3,1,3340.5,3549.0,3865.5
2024-01-04 02:00:00,3489.0,3,1,3865.5,3340.5,3489.0
2024-01-04 03:00:00,3658.5,3,1,3489.0,3865.5,3658.5
2024-01-04 04:00:00,3597.0,3,1,3658.5,3489.0,3597.0
2024-01-04 05:00:00,3009.0,3,1,3597.0,3658.5,3009.0
2024-01-04 06:00:00,3222.0,3,1,3009.0,3597.0,3009.0
2024-01-04 07:00:00,2100.0,3,1,3222.0,3009.0,3009.0
2024-01-04 08:00:00,2058.0,3,1,2100.0,3222.0,3009.0
2024-01-04 09:00:00,2121.0,3,1,2058.0,2100.0,3009.0
2024-01-04 10:00:00,1269.0,3,1,2121.0,2058.0,3009.0
2024-01-04 11:00:00,1276.5,3,1,1269.0,2121.0,3009.0
2024-01-04 12:00:00,1152.0,3,1,1276.5,1269.0,3009.0
2024-01-04 13:00:00,1192.5,3,1,1152.0,1276.5,3009.0
2024-01-04 14:00:00,2070.0,3,1,1192.5,1152.0,3009.0
2024-01-04 15:00:00,1398.0,3,1,2070.0,1192.5,3009.0
2024-01-04 16:00:00,1396.5,3,1,1398.0,2070.0,3009.0
2024-01-04 17:00:00,2217.0,3,1,1396.5,1398.0,3009.0
2024-01-04 18:00:00,2251.5,3,1,2217.0,1396.5,3009.0
2024-01-04 19:00:00,2115.0,3,1,2251.5,2217.0,2115.0
2024-01-04 20:00:00,2940.0,3,1,2115.0,2251.5,2940.0
2024-01-04 21:00:00,3559.5,3,1,2940.0,2115.0,3559.5
2024-01-04 22:00:00,3256.5,3,1,3559.5,2940.0,3256.5
2024-01-04 23:00:00,3472.5,3,1,3256.5,3559.5,3472.5
2024-01-05 00:00:00,3486.0,4,1,3472.5,3256.5,3486.0
2024-01-05 01:00:00,3528.0,4,1,3486.0,3472.5,3528.0
2024-01-05 02:00:00,4189.5,4,1,3528.0,3486.0,4189.5
2024-01-05 03:00:00,4288.5,4,1,4189.5,3528.0,4288.5
2024-01-05 04:00:00,3742.5,4,1,4288.5,4189.5,3742.5
2024-01-05 05:00:00,3694.5,4,1,3742.5,4288.5,3694.5
2024-01-05 06:00:00,2917.5,4,1,3694.5,3742.5,3694.5
2024-01-05 07:00:00,2815.5,4,1,2917.5,3694.5,3694.5
2024-01-05 08:00:00,2467.5,4,1,2815.5,2917.5,3694.5
2024-01-05 09:00:00,1998.0,4,1,2467.5,2815.5,3694.5
2024-01-05 10:00:00,1588.5,4,1,1998.0,2467.5,3694.5
2024-01-05 11:00:00,972.0,4,1,1588.5,1998.0,3694.5
2024-01-05 12:00:00,1405.5,4,1,972.0,1588.5,3694.5
2024-01-05 13:00:00,1644.0,4,1,1405.5,972.0,3694.5
2024-01-05 14:00:00,1987.5,4,1,1644.0,1405.5,3694.5
2024-01-05 15:00:00,2116.5,4,1,1987.5,1644.0,3694.5
2024-01-05 16:00:00,2682.0,4,1,2116.5,1987.5,3694.5
2024-01-05 17:00:00,3442.5,4,1,2682.0,2116.5,3694.5
2024-01-05 18:00:00,3867.0,4,1,3442.5,2682.0,3694.5
2024-01-05 19:00:00,3714.0,4,1,3867.0,3442.5,3714.0
2024-01-05 20:00:00,3454.5,4,1,3714.0,3867.0,3454.5
2024-01-05 21:00:00,3471.0,4,1,3454.5,3714.0,3471.0
2024-01-05 22:00:00,3357.0,4,1,3471.0,3454.5,3357.0
2024-01-05 23:00:00,3342.0,4,1,3357.0,3471.0,3342.0
2024-01-06 00:00:00,3409.5,5,1,3342.0,3357.0,3409.5
2024-01-06 01:00:00,3426.0,5,1,3409.5,3342.0,3426.0
2024-01-06 02:00:00,3375.0,5,1,3426.0,3409.5,3375.0
2024-01-06 03:00:00,3154.5,5,1,3375.0,3426.0,3154.5
2024-01-06 04:00:00,3324.0,5,1,3154.5,3375.0,3324.0
2024-01-06 05:00:00,3246.0,5,1,3324.0,3154.5,3246.0
2024-01-06 06:00:00,3240.0,5,1,3246.0,3324.0,3246.0
2024-01-06 07:00:00,2875.5,5,1,3240.0,3246.0,3246.0
2024-01-06 08:00:00,2241.0,5,1,2875.5,3240.0,3246.0
2024-01-06 09:00:00,1633.5,5,1,2241.0,2875.5,3246.0
2024-01-06 10:00:00,1395.0,5,1,1633.5,2241.0,3246.0
2024-01-06 11:00:00,1249.5,5,1,1395.0,1633.5,3246.0
2024-01-06 12:00:00,1507.5,5,1,1249.5,1395.0,3246.0
2024-01-06 13:00:00,1651.5,5,1,1507.5,1249.5,3246.0
2024-01-06 14:00:00,1615.5,5,1,1651.5,1507.5,3246.0
2024-01-06 15:00:00,2437.5,5,1,1615.5,1651.5,3246.0
2024-01-06 16:00:00,2776.5,5,1,2437.5,1615.5,3246.0
2024-01-06 17:00:00,4168.5,5,1,2776.5,2437.5,3246.0
2024-01-06 18:00:00,3955.5,5,1,4168.5,2776.5,3246.0
2024-01-06 19:00:00,4285.5,5,1,3955.5,4168.5,4285.5
2024-01-06 20:00:00,3808.5,5,1,4285.5,3955.5,3808.5
2024-01-06 21:00:00,4492.5,5,1,3808.5,4285.5,4492.5
2024-01-06 22:00:00,4422.0,5,1,4492.5,3808.5,4422.0
2024-01-06 23:00:00,4315.5,5,1,4422.0,4492.5,4315.5
2024-01-07 00:00:00,4393.5,6,1,4315.5,4422.0,4393.5
2024-01-07 01:00:00,3907.5,6,1,4393.5,4315.5,3907.5
2024-01-07 02:00:00,3829.5,6,1,3907.5,4393.5,3829.5
2024-01-07 03:00:00,4338.0,6,1,3829.5,3907.5,4338.0
2024-01-07 04:00:00,3721.5,6,1,4338.0,3829.5,3721.5
2024-01-07 05:00:00,3784.5,6,1,3721.5,4338.0,3784.5
2024-01-07 06:00:00,4414.5,6,1,3784.5,3721.5,3784.5
2024-01-07 07:00:00,3592.5,6,1,4414.5,3784.5,3784.5
2024-01-07 08:00:00,3253.5,6,1,3592.5,4414.5,3784.5
2024-01-07 09:00:00,2586.0,6,1,3253.5,3592.5,3784.5
2024-01-07 10:00:00,1782.0,6,1,2586.0,3253.5,3784.5
2024-01-07 11:00:00,1422.0,6,1,1782.0,2586.0,3784.5
2024-01-07 12:00:00,1638.0,6,1,1422.0,1782.0,3784.5
2024-01-07 13:00:00,2403.0,6,1,1638.0,1422.0,3784.5
2024-01-07 14:00:00,3126.0,6,1,2403.0,1638.0,3784.5
2024-01-07 15:00:00,3147.0,6,1,3126.0,2403.0,3784.5
2024-01-07 16:00:00,3486.0,6,1,3147.0,3126.0,3784.5
2024-01-07 17:00:00,4344.0,6,1,3486.0,3147.0,3784.5
2024-01-07 18:00:00,4440.0,6,1,4344.0,3486.0,3784.5
2024-01-07 19:00:00,4317.0,6,1,4440.0,4344.0,4317.0
2024-01-07 20:00:00,4141.5,6,1,4317.0,4440.0,4141.5
2024-01-07 21:00:00,4192.5,6,1,4141.5,4317.0,4192.5
2024-01-07 22:00:00,4011.0,6,1,4192.5,4141.5,4011.0
2024-01-07 23:00:00,3982.5,6,1,4011.0,4192.5,3982.5
2024-01-08 00:00:00,3955.5,0,1,3982.5,4011.0,3955.5
2024-01-08 01:00:00,4098.0,0,1,3955.5,3982.5,4098.0
2024-01-08 02:00:00,4017.0,0,1,4098.0,3955.5,4017.0
2024-01-08 03:00:00,4024.5,0,1,4017.0,4098.0,4024.5
2024-01-08 04:00:00,3981.0,0,1,4024.5,4017.0,3981.0
2024-01-08 05:00:00,3732.0,0,1,3981.0,4024.5,3732.0
2024-01-08 06:00:00,3609.0,0,1,3732.0,3981.0,3732.0
2024-01-08 07:00:00,2970.0,0,1,3609.0,3732.0,3732.0
2024-01-08 08:00:00,1588.5,0,1,2970.0,3609.0,3732.0
2024-01-08 09:00:00,1108.5,0,1,1588.5,2970.0,3732.0
2024-01-08 10:00:00,879.0,0,1,1108.5,1588.5,3732.0
2024-01-08 11:00:00,1518.0,0,1,879.0,1108.5,3732.0
2024-01-08 12:00:00,1527.0,0,1,1518.0,879.0,3732.0
2024-01-08 13:00:00,1585.5,0,1,1527.0,1518.0,3732.0
2024-01-08 14:00:00,1416.0,0,1,1585.5,1527.0,3732.0
2024-01-08 15:00:00,883.5,0,1,1416.0,1585.5,3732.0
2024-01-08 16:00:00,2014.5,0,1,883.5,1416.0,3732.0
2024-01-08 17:00:00,2586.0,0,1,2014.5,883.5,3732.0
2024-01-08 18:00:00,2833.5,0,1,2586.0,2014.5,3732.0
2024-01-08 19:00:00,2794.5,0,1,2833.5,2586.0,2794.5
2024-01-08 20:00:00,2865.0,0,1,2794.5,2833.5,2865.0
2024-01-08 21:00:00,2830.5,0,1,2865.0,2794.5,2830.5
2024-01-08 22:00:00,2721.0,0,1,2830.5,2865.0,2721.0
2024-01-08 23:00:00,2662.5,0,1,2721.0,2830.5,2662.5
2024-01-09 00:00:00,2746.5,1,1,2662.5,2721.0,2746.5
2024-01-09 01:00:00,2776.5,1,1,2746.5,2662.5,2776.5
2024-01-09 02:00:00,2698.5,1,1,2776.5,2746.5,2698.5
2024-01-09 03:00:00,2764.5,1,1,2698.5,2776.5,2764.5
2024-01-09 04:00:00,2698.5,1,1,2764.5,2698.5,2698.5
2024-01-09 05:00:00,2551.5,1,1,2698.5,2764.5,2551.5
2024-01-09 06:00:00,2194.5,1,1,2551.5,2698.5,2551.5
2024-01-09 07:00:00,2698.5,1,1,2194.5,2551.5,2551.5
2024-01-09 08:00:00,3298.5,1,1,2698.5,2194.5,2551.5
2024-01-09 09:00:00,3124.5,1,1,3298.5,2698.5,2551.5
2024-01-09 10:00:00,2773.5,1,1,3124.5,3298.5,2551.5
2024-01-09 11:00:00,2569.5,1,1,2773.5,3124.5,2551.5
2024-01-09 12:00:00,1699.5,1,1,2569.5,2773.5,2551.5
2024-01-09 13:00:00,2115.0,1,1,1699.5,2569.5,2551.5
2024-01-09 14:00:00,2151.0,1,1,2115.0,1699.5,2551.5
2024-01-09 15:00:00,2457.0,1,1,2151.0,2115.0,2551.5
2024-01-09 16:00:00,3670.5,1,1,2457.0,2151.0,2551.5
2024-01-09 17:00:00,4177.5,1,1,3670.5,2457.0,2551.5
2024-01-09 18:00:00,4048.5,1,1,4177.5,3670.5,2551.5
2024-01-09 19:00:00,4219.5,1,1,4048.5,4177.5,4219.5
2024-01-09 20:00:00,4267.5,1,1,4219.5,4048.5,4267.5
2024-01-09 21:00:00,4593.0,1,1,4267.5,4219.5,4593.0
2024-01-09 22:00:00,4659.0,1,1,4593.0,4267.5,4659.0
2024-01-09 23:00:00,4417.5,1,1,4659.0,4593.0,4417.5
2024-01-10 00:00:00,4473.0,2,1,4417.5,4659.0,4473.0
2024-01-10 01:00:00,4194.0,2,1,4473.0,4417.5,4194.0
2024-01-10 02:00:00,4434.0,2,1,4194.0,4473.0,4434.0
2024-01-10 03:00:00,4098.0,2,1,4434.0,4194.0,4098.0
2024-01-10 04:00:00,4068.0,2,1,4098.0,4434.0,4068.0
2024-01-10 05:00:00,4146.0,2,1,4068.0,4098.0,4146.0
2024-01-10 06:00:00,4084.5,2,1,4146.0,4068.0,4146.0
2024-01-10 07:00:00,4041.0,2,1,4084.5,4146.0,4146.0
2024-01-10 08:00:00,3130.5,2,1,4041.0,4084.5,4146.0
2024-01-10 09:00:00,2611.5,2,1,3130.5,4041.0,4146.0
2024-01-10 10:00:00,2313.0,2,1,2611.5,3130.5,4146.0
2024-01-10 11:00:00,1893.0,2,1,2313.0,2611.5,4146.0
2024-01-10 12:00:00,1932.0,2,1,1893.0,2313.0,4146.0
2024-01-10 13:00:00,2307.0,2,1,1932.0,1893.0,4146.0
2024-01-10 14:00:00,2350.5,2,1,2307.0,1932.0,4146.0
2024-01-10 15:00:00,3147.0,2,1,2350.5,2307.0,4146.0
2024-01-10 16:00:00,3936.0,2,1,3147.0,2350.5,4146.0
2024-01-10 17:00:00,4306.5,2,1,3936.0,3147.0,4146.0
2024-01-10 18:00:00,4285.5,2,1,4306.5,3936.0,4146.0
2024-01-10 19:00:00,4273.5,2,1,4285.5,4306.5,4273.5
2024-01-10 20:00:00,4308.0,2,1,4273.5,4285.5,4308.0
2024-01-10 21:00:00,4320.0,2,1,4308.0,4273.5,4320.0
2024-01-10 22:00:00,4422.0,2,1,4320.0,4308.0,4422.0
2024-01-10 23:00:00,4437.0,2,1,4422.0,4320.0,4437.0
2024-01-11 00:00:00,4515.0,3,1,4437.0,4422.0,4515.0
2024-01-11 01:00:00,4567.5,3,1,4515.0,4437.0,4567.5
2024-01-11 02:00:00,4446.0,3,1,4567.5,4515.0,4446.0
2024-01-11 03:00:00,4314.0,3,1,4446.0,4567.5,4314.0
2024-01-11 04:00:00,3924.0,3,1,4314.0,4446.0,3924.0
2024-01-11 05:00:00,4182.0,3,1,3924.0,4314.0,4182.0
2024-01-11 06:00:00,4228.5,3,1,4182.0,3924.0,4182.0
2024-01-11 07:00:00,4183.5,3,1,4228.5,4182.0,4182.0
2024-01-11 08:00:00,3177.0,3,1,4183.5,4228.5,4182.0
2024-01-11 09:00:00,3162.0,3,1,3177.0,4183.5,4182.0
2024-01-11 10:00:00,2833.5,3,1,3162.0,3177.0,4182.0
2024-01-11 11:00:00,2596.5,3,1,2833.5,3162.0,4182.0
2024-01-11 12:00:00,2500.5,3,1,2596.5,2833.5,4182.0
2024-01-11 13:00:00,2922.0,3,1,2500.5,2596.5,4182.0
2024-01-11 14:00:00,2907.0,3,1,2922.0,2500.5,4182.0
2024-01-11 15:00:00,3058.5,3,1,2907.0,2922.0,4182.0
2024-01-11 16:00:00,4074.0,3,1,3058.5,2907.0,4182.0
2024-01-11 17:00:00,4189.5,3,1,4074.0,3058.5,4182.0
2024-01-11 18:00:00,4320.0,3,1,4189.5,4074.0,4182.0
2024-01-11 19:00:00,4357.5,3,1,4320.0,4189.5,4357.5
2024-01-11 20:00:00,4302.0,3,1,4357.5,4320.0,4302.0
2024-01-11 21:00:00,4561.5,3,1,4302.0,4357.5,4561.5
2024-01-11 22:00:00,4542.0,3,1,4561.5,4302.0,4542.0
2024-01-11 23:00:00,4462.5,3,1,4542.0,4561.5,4462.5
2024-01-12 00:00:00,4396.5,4,1,4462.5,4542.0,4396.5
2024-01-12 01:00:00,4240.5,4,1,4396.5,4462.5,4240.5
2024-01-12 02:00:00,3973.5,4,1,4240.5,4396.5,3973.5
2024-01-12 03:00:00,3132.0,4,1,3973.5,4240.5,3132.0
2024-01-12 04:00:00,3873.0,4,1,3132.0,3973.5,3873.0
2024-01-12 05:00:00,3940.5,4,1,3873.0,3132.0,3940.5
2024-01-12 06:00:00,3822.0,4,1,3940.5,3873.0,3940.5
2024-01-12 07:00:00,2302.5,4,1,3822.0,3940.5,3940.5
2024-01-12 08:00:00,1348.5,4,1,2302.5,3822.0,3940.5
2024-01-12 09:00:00,964.5,4,1,1348.5,2302.5,3940.5
2024-01-12 10:00:00,825.0,4,1,964.5,1348.5,3940.5
2024-01-12 11:00:00,1086.0,4,1,825.0,964.5,3940.5
2024-01-12 12:00:00,1074.0,4,1,1086.0,825.0,3940.5
2024-01-12 13:00:00,1108.5,4,1,1074.0,1086.0,3940.5
2024-01-12 14:00:00,1222.5,4,1,1108.5,1074.0,3940.5
2024-01-12 15:00:00,1431.0,4,1,1222.5,1108.5,3940.5
2024-01-12 16:00:00,1713.0,4,1,1431.0,1222.5,3940.5
2024-01-12 17:00:00,1930.5,4,1,1713.0,1431.0,3940.5
2024-01-12 18:00:00,1986.0,4,1,1930.5,1713.0,3940.5
2024-01-12 19:00:00,1920.0,4,1,1986.0,1930.5,1920.0
2024-01-12 20:00:00,2088.0,4,1,1920.0,1986.0,2088.0
2024-01-12 21:00:00,2230.5,4,1,2088.0,1920.0,2230.5
2024-01-12 22:00:00,1857.0,4,1,2230.5,2088.0,1857.0
2024-01-12 23:00:00,1899.0,4,1,1857.0,2230.5,1899.0
2024-01-13 00:00:00,1900.5,5,1,1899.0,1857.0,1900.5
2024-01-13 01:00:00,1926.0,5,1,1900.5,1899.0,1926.0
2024-01-13 02:00:00,1923.0,5,1,1926.0,1900.5,1923.0
2024-01-13 03:00:00,1986.0,5,1,1923.0,1926.0,1986.0
2024-01-13 04:00:00,1920.0,5,1,1986.0,1923.0,1920.0
2024-01-13 05:00:00,1918.5,5,1,1920.0,1986.0,1918.5
2024-01-13 06:00:00,2110.5,5,1,1918.5,1920.0,1918.5
2024-01-13 07:00:00,2254.5,5,1,2110.5,1918.5,1918.5
2024-01-13 08:00:00,2229.0,5,1,2254.5,2110.5,1918.5
2024-01-13 09:00:00,2149.5,5,1,2229.0,2254.5,1918.5
2024-01-13 10:00:00,2187.0,5,1,2149.5,2229.0,1918.5
2024-01-13 11:00:00,1722.0,5,1,2187.0,2149.5,1918.5
2024-01-13 12:00:00,2068.5,5,1,1722.0,2187.0,1918.5
2024-01-13 13:00:00,2518.5,5,1,2068.5,1722.0,1918.5
2024-01-13 14:00:00,2641.5,5,1,2518.5,2068.5,1918.5
2024-01-13 15:00:00,2995.5,5,1,2641.5,2518.5,1918.5
2024-01-13 16:00:00,3846.0,5,1,2995.5,2641.5,1918.5
2024-01-13 17:00:00,4401.0,5,1,3846.0,2995.5,1918.5
2024-01-13 18:00:00,3969.0,5,1,4401.0,3846.0,1918.5
2024-01-13 19:00:00,3955.5,5,1,3969.0,4401.0,3955.5
2024-01-13 20:00:00,4485.0,5,1,3955.5,3969.0,4485.0
2024-01-13 21:00:00,4486.5,5,1,4485.0,3955.5,4486.5
2024-01-13 22:00:00,4366.5,5,1,4486.5,4485.0,4366.5
2024-01-13 23:00:00,4204.5,5,1,4366.5,4486.5,4204.5
2024-01-14 00:00:00,4555.5,6,1,4204.5,4366.5,4555.5
2024-01-14 01:00:00,4410.0,6,1,4555.5,4204.5,4410.0
2024-01-14 02:00:00,4470.0,6,1,4410.0,4555.5,4470.0
2024-01-14 03:00:00,4105.5,6,1,4470.0,4410.0,4105.5
2024-01-14 04:00:00,4018.5,6,1,4105.5,4470.0,4018.5
2024-01-14 05:00:00,4546.5,6,1,4018.5,4105.5,4546.5
2024-01-14 06:00:00,4338.0,6,1,4546.5,4018.5,4546.5
2024-01-14 07:00:00,3915.0,6,1,4338.0,4546.5,4546.5
2024-01-14 08:00:00,2935.5,6,1,3915.0,4338.0,4546.5
2024-01-14 09:00:00,3189.0,6,1,2935.5,3915.0,4546.5
2024-01-14 10:00:00,2799.0,6,1,3189.0,2935.5,4546.5
2024-01-14 11:00:00,2626.5,6,1,2799.0,3189.0,4546.5
2024-01-14 12:00:00,2634.0,6,1,2626.5,2799.0,4546.5
2024-01-14 13:00:00,2772.0,6,1,2634.0,2626.5,4546.5
2024-01-14 14:00:00,2713.5,6,1,2772.0,2634.0,4546.5
2024-01-14 15:00:00,3180.0,6,1,2713.5,2772.0,4546.5
2024-01-14 16:00:00,3777.0,6,1,3180.0,2713.5,4546.5
2024-01-14 17:00:00,4080.0,6,1,3777.0,3180.0,4546.5
2024-01-14 18:00:00,4527.0,6,1,4080.0,3777.0,4546.5
2024-01-14 19:00:00,4456.5,6,1,4527.0,4080.0,4456.5
2024-01-14 20:00:00,4360.5,6,1,4456.5,4527.0,4360.5
2024-01-14 21:00:00,4285.5,6,1,4360.5,4456.5,4285.5
2024-01-14 22:00:00,4126.5,6,1,4285.5,4360.5,4126.5
2024-01-14 23:00:00,4617.0,6,1,4126.5,4285.5,4617.0
2024-01-15 00:00:00,4572.0,0,1,4617.0,4126.5,4572.0
2024-01-15 01:00:00,4557.0,0,1,4572.0,4617.0,4557.0
2024-01-15 02:00:00,4434.0,0,1,4557.0,4572.0,4434.0
2024-01-15 03:00:00,4411.5,0,1,4434.0,4557.0,4411.5
2024-01-15 04:00:00,4128.0,0,1,4411.5,4434.0,4128.0
2024-01-15 05:00:00,4302.0,0,1,4128.0,4411.5,4302.0
2024-01-15 06:00:00,3838.5,0,1,4302.0,4128.0,4302.0
2024-01-15 07:00:00,2890.5,0,1,3838.5,4302.0,4302.0
2024-01-15 08:00:00,1966.5,0,1,2890.5,3838.5,4302.0
2024-01-15 09:00:00,1218.0,0,1,1966.5,2890.5,4302.0
2024-01-15 10:00:00,1732.5,0,1,1218.0,1966.5,4302.0
2024-01-15 11:00:00,1525.5,0,1,1732.5,1218.0,4302.0
2024-01-15 12:00:00,1347.0,0,1,1525.5,1732.5,4302.0
2024-01-15 13:00:00,1549.5,0,1,1347.0,1525.5,4302.0
2024-01-15 14:00:00,1377.0,0,1,1549.5,1347.0,4302.0
2024-01-15 15:00:00,1974.0,0,1,1377.0,1549.5,4302.0
2024-01-15 16:00:00,2223.0,0,1,1974.0,1377.0,4302.0
2024-01-15 17:00:00,2679.0,0,1,2223.0,1974.0,4302.0
2024-01-15 18:00:00,2877.0,0,1,2679.0,2223.0,4302.0
2024-01-15 19:00:00,2418.0,0,1,2877.0,2679.0,2418.0
2024-01-15 20:00:00,2935.5,0,1,2418.0,2877.0,2935.5
2024-01-15 21:00:00,2922.0,0,1,2935.5,2418.0,2922.0
2024-01-15 22:00:00,2521.5,0,1,2922.0,2935.5,2521.5
2024-01-15 23:00:00,2850.0,0,1,2521.5,2922.0,2850.0
2024-01-16 00:00:00,2679.0,1,1,2850.0,2521.5,2679.0
2024-01-16 01:00:00,2731.5,1,1,2679.0,2850.0,2731.5
2024-01-16 02:00:00,2767.5,1,1,2731.5,2679.0,2767.5
2024-01-16 03:00:00,2647.5,1,1,2767.5,2731.5,2647.5
2024-01-16 04:00:00,2634.0,1,1,2647.5,2767.5,2634.0
2024-01-16 05:00:00,2661.0,1,1,2634.0,2647.5,2661.0
2024-01-16 06:00:00,2815.5,1,1,2661.0,2634.0,2661.0
2024-01-16 07:00:00,3075.0,1,1,2815.5,2661.0,2661.0
2024-01-16 08:00:00,3120.0,1,1,3075.0,2815.5,2661.0
2024-01-16 09:00:00,2463.0,1,1,3120.0,3075.0,2661.0
2024-01-16 10:00:00,2674.5,1,1,2463.0,3120.0,2661.0
2024-01-16 11:00:00,2347.5,1,1,2674.5,2463.0,2661.0
2024-01-16 12:00:00,2334.0,1,1,2347.5,2674.5,2661.0
2024-01-16 13:00:00,2452.5,1,1,2334.0,2347.5,2661.0
2024-01-16 14:00:00,2865.0,1,1,2452.5,2334.0,2661.0
2024-01-16 15:00:00,3337.5,1,1,2865.0,2452.5,2661.0
2024-01-16 16:00:00,3781.5,1,1,3337.5,2865.0,2661.0
2024-01-16 17:00:00,4153.5,1,1,3781.5,3337.5,2661.0
2024-01-16 18:00:00,4489.5,1,1,4153.5,3781.5,2661.0
2024-01-16 19:00:00,4327.5,1,1,4489.5,4153.5,4327.5
2024-01-16 20:00:00,4401.0,1,1,4327.5,4489.5,4401.0
2024-01-16 21:00:00,4470.0,1,1,4401.0,4327.5,4470.0
