timestamp,RATE A,RATE B,RATE C,load
2023-02-14 12:45:00,126.25,0.0,0.0,126.25
2023-02-14 13:00:00,132.85,0.0,0.0,132.85
2023-02-14 13:15:00,131.96,0.0,0.0,131.96
2023-02-14 13:30:00,141.09,0.0,0.0,141.09
2023-02-14 13:45:00,148.75,0.0,0.0,148.75
2023-02-14 14:00:00,154.44,0.0,0.0,154.44
2023-02-14 14:15:00,156.68,0.0,0.0,156.68
2023-02-14 14:30:00,156.38,0.0,0.0,156.38
2023-02-14 14:45:00,155.62,0.0,0.0,155.62
2023-02-14 15:00:00,157.23,0.0,0.0,157.23
2023-02-14 15:15:00,148.8,0.0,0.0,148.8
2023-02-14 15:30:00,149.43,0.0,0.0,149.43
2023-02-14 15:45:00,153.73,0.0,0.0,153.73
2023-02-14 16:00:00,146.62,0.0,0.0,146.62
2023-02-14 16:15:00,134.52,0.0,0.0,134.52
2023-02-14 16:30:00,116.3,0.0,0.0,116.3
2023-02-14 16:45:00,103.17,0.0,0.0,103.17
2023-02-14 17:00:00,97.24,0.0,0.0,97.24
2023-02-14 17:15:00,88.3,0.0,0.0,88.3
2023-02-14 17:30:00,88.3,0.0,0.0,88.3
2023-02-14 17:45:00,84.33,0.0,0.0,84.33
2023-02-14 18:00:00,89.53,0.0,0.0,89.53
2023-02-14 18:15:00,101.22,0.0,0.0,101.22
2023-02-14 18:30:00,104.59,0.0,0.0,104.59
2023-02-14 18:45:00,104.06,0.0,0.0,104.06
2023-02-14 19:00:00,102.86,0.0,0.0,102.86
2023-02-14 19:15:00,104.77,0.0,0.0,104.77
2023-02-14 19:30:00,102.22,0.0,0.0,102.22
2023-02-14 19:45:00,101.86,0.0,0.0,101.86
2023-02-14 20:00:00,97.53,0.0,0.0,97.53
2023-02-14 20:15:00,97.9,0.0,0.0,97.9
2023-02-14 20:30:00,92.09,0.0,0.0,92.09
2023-02-14 20:45:00,90.54,0.0,0.0,90.54
2023-02-14 21:00:00,88.06,0.0,0.0,88.06
2023-02-14 21:15:00,92.33,0.0,0.0,92.33
2023-02-14 21:30:00,87.53,0.0,0.0,87.53
2023-02-14 21:45:00,86.06,0.0,0.0,86.06
2023-02-14 22:00:00,0.0,86.46,0.0,86.46
2023-02-14 22:15:00,0.0,85.61,0.0,85.61
2023-02-14 22:30:00,0.0,82.72,0.0,82.72
2023-02-14 22:45:00,0.0,81.96,0.0,81.96
2023-02-14 23:00:00,0.0,81.96,0.0,81.96
2023-02-14 23:15:00,0.0,82.91,0.0,82.91
2023-02-14 23:30:00,0.0,78.22,0.0,78.22
2023-02-14 23:45:00,0.0,76.96,0.0,76.96
2023-02-15 00:00:00,0.0,73.04,0.0,73.04
2023-02-15 00:15:00,0.0,75.17,0.0,75.17
2023-02-15 00:30:00,0.0,70.64,0.0,70.64
2023-02-15 00:45:00,0.0,69.91,0.0,69.91
2023-02-15 01:00:00,0.0,69.4,0.0,69.4
2023-02-15 01:15:00,0.0,70.62,0.0,70.62
2023-02-15 01:30:00,0.0,71.4,0.0,71.4
2023-02-15 01:45:00,0.0,68.95,0.0,68.95
2023-02-15 02:00:00,0.0,67.93,0.0,67.93
2023-02-15 02:15:00,0.0,67.48,0.0,67.48
2023-02-15 02:30:00,0.0,71.19,0.0,71.19
2023-02-15 02:45:00,0.0,67.87,0.0,67.87
2023-02-15 03:00:00,0.0,67.27,0.0,67.27
2023-02-15 03:15:00,0.0,66.53,0.0,66.53
2023-02-15 03:30:00,0.0,71.03,0.0,71.03
2023-02-15 03:45:00,0.0,68.5,0.0,68.5
2023-02-15 04:00:00,0.0,67.54,0.0,67.54
2023-02-15 04:15:00,0.0,66.88,0.0,66.88
2023-02-15 04:30:00,0.0,68.46,0.0,68.46
2023-02-15 04:45:00,0.0,69.46,0.0,69.46
2023-02-15 05:00:00,0.0,65.42,0.0,65.42
2023-02-15 05:15:00,0.0,65.67,0.0,65.67
2023-02-15 05:30:00,0.0,65.93,0.0,65.93
2023-02-15 05:45:00,0.0,73.67,0.0,73.67
2023-02-15 06:00:00,0.0,72.46,0.0,72.46
2023-02-15 06:15:00,0.0,73.59,0.0,73.59
2023-02-15 06:30:00,0.0,75.0,0.0,75.0
2023-02-15 06:45:00,0.0,76.95,0.0,76.95
2023-02-15 07:00:00,0.0,76.17,0.0,76.17
2023-02-15 07:15:00,0.0,76.45,0.0,76.45
2023-02-15 07:30:00,0.0,79.09,0.0,79.09
2023-02-15 07:45:00,0.0,79.54,0.0,79.54
2023-02-15 08:00:00,0.0,89.22,0.0,89.22
2023-02-15 08:15:00,0.0,95.45,0.0,95.45
2023-02-15 08:30:00,0.0,97.19,0.0,97.19
2023-02-15 08:45:00,0.0,96.38,0.0,96.38
2023-02-15 09:00:00,94.2,0.0,0.0,94.2
2023-02-15 09:15:00,101.53,0.0,0.0,101.53
2023-02-15 09:30:00,98.22,0.0,0.0,98.22
2023-02-15 09:45:00,102.15,0.0,0.0,102.15
2023-02-15 10:00:00,109.22,0.0,0.0,109.22
2023-02-15 10:15:00,111.46,0.0,0.0,111.46
2023-02-15 10:30:00,109.17,0.0,0.0,109.17
2023-02-15 10:45:00,110.22,0.0,0.0,110.22
2023-02-15 11:00:00,105.49,0.0,0.0,105.49
2023-02-15 11:15:00,108.41,0.0,0.0,108.41
2023-02-15 11:30:00,108.36,0.0,0.0,108.36
2023-02-15 11:45:00,100.57,0.0,0.0,100.57
2023-02-15 12:00:00,108.56,0.0,0.0,108.56
2023-02-15 12:15:00,109.85,0.0,0.0,109.85
2023-02-15 12:30:00,114.01,0.0,0.0,114.01
2023-02-15 12:45:00,119.48,0.0,0.0,119.48
2023-02-15 13:00:00,135.93,0.0,0.0,135.93
2023-02-15 13:15:00,155.17,0.0,0.0,155.17
2023-02-15 13:30:00,156.09,0.0,0.0,156.09
2023-02-15 13:45:00,163.46,0.0,0.0,163.46
2023-02-15 14:00:00,169.6,0.0,0.0,169.6
2023-02-15 14:15:00,171.51,0.0,0.0,171.51
2023-02-15 14:30:00,175.6,0.0,0.0,175.6
2023-02-15 14:45:00,174.55,0.0,0.0,174.55
2023-02-15 15:00:00,171.1,0.0,0.0,171.1
2023-02-15 15:15:00,169.91,0.0,0.0,169.91
2023-02-15 15:30:00,165.05,0.0,0.0,165.05
2023-02-15 15:45:00,156.76,0.0,0.0,156.76
2023-02-15 16:00:00,153.88,0.0,0.0,153.88
2023-02-15 16:15:00,140.73,0.0,0.0,140.73
2023-02-15 16:30:00,122.9,0.0,0.0,122.9
2023-02-15 16:45:00,108.07,0.0,0.0,108.07
2023-02-15 17:00:00,95.83,0.0,0.0,95.83
2023-02-15 17:15:00,89.2,0.0,0.0,89.2
2023-02-15 17:30:00,83.59,0.0,0.0,83.59
2023-02-15 17:45:00,82.27,0.0,0.0,82.27
2023-02-15 18:00:00,86.46,0.0,0.0,86.46
2023-02-15 18:15:00,98.35,0.0,0.0,98.35
2023-02-15 18:30:00,107.43,0.0,0.0,107.43
2023-02-15 18:45:00,107.49,0.0,0.0,107.49
2023-02-15 19:00:00,106.74,0.0,0.0,106.74
2023-02-15 19:15:00,109.88,0.0,0.0,109.88
2023-02-15 19:30:00,112.59,0.0,0.0,112.59
2023-02-15 19:45:00,107.67,0.0,0.0,107.67
2023-02-15 20:00:00,105.54,0.0,0.0,105.54
2023-02-15 20:15:00,101.17,0.0,0.0,101.17
2023-02-15 20:30:00,101.74,0.0,0.0,101.74
2023-02-15 20:45:00,98.64,0.0,0.0,98.64
2023-02-15 21:00:00,98.49,0.0,0.0,98.49
2023-02-15 21:15:00,99.24,0.0,0.0,99.24
2023-02-15 21:30:00,92.43,0.0,0.0,92.43
2023-02-15 21:45:00,91.88,0.0,0.0,91.88
2023-02-15 22:00:00,0.0,94.91,0.0,94.91
2023-02-15 22:15:00,0.0,92.45,0.0,92.45
2023-02-15 22:30:00,0.0,88.62,0.0,88.62
2023-02-15 22:45:00,0.0,87.41,0.0,87.41
2023-02-15 23:00:00,0.0,84.98,0.0,84.98
2023-02-15 23:15:00,0.0,90.93,0.0,90.93
2023-02-15 23:30:00,0.0,82.72,0.0,82.72
2023-02-15 23:45:00,0.0,79.16,0.0,79.16
2023-02-16 00:00:00,0.0,79.16,0.0,79.16
2023-02-16 00:15:00,0.0,82.01,0.0,82.01
2023-02-16 00:30:00,0.0,78.99,0.0,78.99
2023-02-16 00:45:00,0.0,75.96,0.0,75.96
2023-02-16 01:00:00,0.0,73.79,0.0,73.79
2023-02-16 01:15:00,0.0,77.4,0.0,77.4
2023-02-16 01:30:00,0.0,74.91,0.0,74.91
2023-02-16 01:45:00,0.0,72.4,0.0,72.4
2023-02-16 02:00:00,0.0,72.71,0.0,72.71
2023-02-16 02:15:00,0.0,76.8,0.0,76.8
2023-02-16 02:30:00,0.0,73.77,0.0,73.77
2023-02-16 02:45:00,0.0,71.5,0.0,71.5
2023-02-16 03:00:00,0.0,71.22,0.0,71.22
2023-02-16 03:15:00,0.0,73.72,0.0,73.72
2023-02-16 03:30:00,0.0,75.9,0.0,75.9
2023-02-16 03:45:00,0.0,70.77,0.0,70.77
2023-02-16 04:00:00,0.0,71.61,0.0,71.61
2023-02-16 04:15:00,0.0,71.4,0.0,71.4
2023-02-16 04:30:00,0.0,75.54,0.0,75.54
2023-02-16 04:45:00,0.0,73.7,0.0,73.7
2023-02-16 05:00:00,0.0,73.19,0.0,73.19
2023-02-16 05:15:00,0.0,71.45,0.0,71.45
2023-02-16 05:30:00,0.0,74.56,0.0,74.56
2023-02-16 05:45:00,0.0,72.8,0.0,72.8
2023-02-16 06:00:00,0.0,77.69,0.0,77.69
2023-02-16 06:15:00,0.0,75.22,0.0,75.22
2023-02-16 06:30:00,0.0,81.3,0.0,81.3
2023-02-16 06:45:00,0.0,78.37,0.0,78.37
2023-02-16 07:00:00,0.0,77.19,0.0,77.19
2023-02-16 07:15:00,0.0,78.22,0.0,78.22
2023-02-16 07:30:00,0.0,83.33,0.0,83.33
2023-02-16 07:45:00,0.0,83.22,0.0,83.22
2023-02-16 08:00:00,0.0,94.62,0.0,94.62
2023-02-16 08:15:00,0.0,107.82,0.0,107.82
2023-02-16 08:30:00,0.0,110.8,0.0,110.8
2023-02-16 08:45:00,0.0,111.35,0.0,111.35
2023-02-16 09:00:00,126.85,0.0,0.0,126.85
2023-02-16 09:15:00,121.22,0.0,0.0,121.22
2023-02-16 09:30:00,117.8,0.0,0.0,117.8
2023-02-16 09:45:00,135.22,0.0,0.0,135.22
2023-02-16 10:00:00,123.36,0.0,0.0,123.36
2023-02-16 10:15:00,142.07,0.0,0.0,142.07
2023-02-16 10:30:00,152.23,0.0,0.0,152.23
2023-02-16 10:45:00,150.22,0.0,0.0,150.22
2023-02-16 11:00:00,153.94,0.0,0.0,153.94
2023-02-16 11:15:00,159.39,0.0,0.0,159.39
2023-02-16 11:30:00,151.54,0.0,0.0,151.54
2023-02-16 11:45:00,146.62,0.0,0.0,146.62
2023-02-16 12:00:00,143.65,0.0,0.0,143.65
2023-02-16 12:15:00,142.2,0.0,0.0,142.2
2023-02-16 12:30:00,130.51,0.0,0.0,130.51
2023-02-16 12:45:00,150.07,0.0,0.0,150.07
2023-02-16 13:00:00,159.01,0.0,0.0,159.01
2023-02-16 13:15:00,171.09,0.0,0.0,171.09
2023-02-16 13:30:00,187.41,0.0,0.0,187.41
2023-02-16 13:45:00,180.92,0.0,0.0,180.92
2023-02-16 14:00:00,188.73,0.0,0.0,188.73
2023-02-16 14:15:00,192.87,0.0,0.0,192.87
2023-02-16 14:30:00,172.18,0.0,0.0,172.18
2023-02-16 14:45:00,167.76,0.0,0.0,167.76
2023-02-16 15:00:00,174.54,0.0,0.0,174.54
2023-02-16 15:15:00,173.15,0.0,0.0,173.15
2023-02-16 15:30:00,158.99,0.0,0.0,158.99
2023-02-16 15:45:00,161.44,0.0,0.0,161.44
2023-02-16 16:00:00,140.27,0.0,0.0,140.27
2023-02-16 16:15:00,134.99,0.0,0.0,134.99
2023-02-16 16:30:00,117.2,0.0,0.0,117.2
2023-02-16 16:45:00,97.36,0.0,0.0,97.36
2023-02-16 17:00:00,85.41,0.0,0.0,85.41
2023-02-16 17:15:00,82.75,0.0,0.0,82.75
2023-02-16 17:30:00,81.43,0.0,0.0,81.43
2023-02-16 17:45:00,77.53,0.0,0.0,77.53
2023-02-16 18:00:00,86.9,0.0,0.0,86.9
2023-02-16 18:15:00,101.46,0.0,0.0,101.46
2023-02-16 18:30:00,107.65,0.0,0.0,107.65
2023-02-16 18:45:00,111.4,0.0,0.0,111.4
2023-02-16 19:00:00,107.48,0.0,0.0,107.48
2023-02-16 19:15:00,114.28,0.0,0.0,114.28
2023-02-16 19:30:00,109.53,0.0,0.0,109.53
2023-02-16 19:45:00,108.54,0.0,0.0,108.54
2023-02-16 20:00:00,103.72,0.0,0.0,103.72
2023-02-16 20:15:00,101.86,0.0,0.0,101.86
2023-02-16 20:30:00,97.3,0.0,0.0,97.3
2023-02-16 20:45:00,97.99,0.0,0.0,97.99
2023-02-16 21:00:00,94.33,0.0,0.0,94.33
2023-02-16 21:15:00,96.38,0.0,0.0,96.38
2023-02-16 21:30:00,87.56,0.0,0.0,87.56
2023-02-16 21:45:00,89.48,0.0,0.0,89.48
2023-02-16 22:00:00,0.0,88.57,0.0,88.57
2023-02-16 22:15:00,0.0,89.14,0.0,89.14
2023-02-16 22:30:00,0.0,88.75,0.0,88.75
2023-02-16 22:45:00,0.0,89.28,0.0,89.28
2023-02-16 23:00:00,0.0,87.67,0.0,87.67
2023-02-16 23:15:00,0.0,85.93,0.0,85.93
2023-02-16 23:30:00,0.0,81.29,0.0,81.29
2023-02-16 23:45:00,0.0,79.61,0.0,79.61
2023-02-17 00:00:00,0.0,77.95,0.0,77.95
2023-02-17 00:15:00,0.0,77.2,0.0,77.2
2023-02-17 00:30:00,0.0,77.22,0.0,77.22
2023-02-17 00:45:00,0.0,75.3,0.0,75.3
2023-02-17 01:00:00,0.0,74.16,0.0,74.16
2023-02-17 01:15:00,0.0,73.08,0.0,73.08
2023-02-17 01:30:00,0.0,76.82,0.0,76.82
2023-02-17 01:45:00,0.0,71.08,0.0,71.08
2023-02-17 02:00:00,0.0,71.61,0.0,71.61
2023-02-17 02:15:00,0.0,70.53,0.0,70.53
2023-02-17 02:30:00,0.0,71.03,0.0,71.03
2023-02-17 02:45:00,0.0,71.22,0.0,71.22
2023-02-17 03:00:00,0.0,68.09,0.0,68.09
2023-02-17 03:15:00,0.0,67.82,0.0,67.82
2023-02-17 03:30:00,0.0,68.85,0.0,68.85
2023-02-17 03:45:00,0.0,72.83,0.0,72.83
2023-02-17 04:00:00,0.0,67.67,0.0,67.67
2023-02-17 04:15:00,0.0,67.59,0.0,67.59
2023-02-17 04:30:00,0.0,68.14,0.0,68.14
2023-02-17 04:45:00,0.0,70.8,0.0,70.8
2023-02-17 05:00:00,0.0,72.37,0.0,72.37
2023-02-17 05:15:00,0.0,69.91,0.0,69.91
2023-02-17 05:30:00,0.0,69.56,0.0,69.56
2023-02-17 05:45:00,0.0,70.33,0.0,70.33
2023-02-17 06:00:00,0.0,75.12,0.0,75.12
2023-02-17 06:15:00,0.0,73.12,0.0,73.12
2023-02-17 06:30:00,0.0,74.37,0.0,74.37
2023-02-17 06:45:00,0.0,76.19,0.0,76.19
2023-02-17 07:00:00,0.0,76.33,0.0,76.33
2023-02-17 07:15:00,0.0,78.51,0.0,78.51
2023-02-17 07:30:00,0.0,79.3,0.0,79.3
2023-02-17 07:45:00,0.0,78.79,0.0,78.79
2023-02-17 08:00:00,0.0,92.66,0.0,92.66
2023-02-17 08:15:00,0.0,100.35,0.0,100.35
2023-02-17 08:30:00,0.0,101.4,0.0,101.4
2023-02-17 08:45:00,0.0,104.49,0.0,104.49
2023-02-17 09:00:00,111.7,0.0,0.0,111.7
2023-02-17 09:15:00,108.99,0.0,0.0,108.99
2023-02-17 09:30:00,110.91,0.0,0.0,110.91
2023-02-17 09:45:00,110.3,0.0,0.0,110.3
2023-02-17 10:00:00,113.25,0.0,0.0,113.25
2023-02-17 10:15:00,112.75,0.0,0.0,112.75
2023-02-17 10:30:00,108.49,0.0,0.0,108.49
2023-02-17 10:45:00,109.38,0.0,0.0,109.38
2023-02-17 11:00:00,114.22,0.0,0.0,114.22
2023-02-17 11:15:00,109.78,0.0,0.0,109.78
2023-02-17 11:30:00,108.07,0.0,0.0,108.07
2023-02-17 11:45:00,110.28,0.0,0.0,110.28
2023-02-17 12:00:00,103.3,0.0,0.0,103.3
2023-02-17 12:15:00,102.01,0.0,0.0,102.01
2023-02-17 12:30:00,98.85,0.0,0.0,98.85
2023-02-17 12:45:00,106.75,0.0,0.0,106.75
2023-02-17 13:00:00,105.14,0.0,0.0,105.14
2023-02-17 13:15:00,98.82,0.0,0.0,98.82
2023-02-17 13:30:00,106.33,0.0,0.0,106.33
2023-02-17 13:45:00,104.19,0.0,0.0,104.19
2023-02-17 14:00:00,107.33,0.0,0.0,107.33
2023-02-17 14:15:00,106.59,0.0,0.0,106.59
2023-02-17 14:30:00,109.4,0.0,0.0,109.4
2023-02-17 14:45:00,108.04,0.0,0.0,108.04
2023-02-17 15:00:00,111.49,0.0,0.0,111.49
2023-02-17 15:15:00,110.22,0.0,0.0,110.22
2023-02-17 15:30:00,97.24,0.0,0.0,97.24
2023-02-17 15:45:00,93.98,0.0,0.0,93.98
2023-02-17 16:00:00,91.35,0.0,0.0,91.35
2023-02-17 16:15:00,85.38,0.0,0.0,85.38
2023-02-17 16:30:00,74.43,0.0,0.0,74.43
2023-02-17 16:45:00,68.69,0.0,0.0,68.69
2023-02-17 17:00:00,69.72,0.0,0.0,69.72
2023-02-17 17:15:00,69.45,0.0,0.0,69.45
2023-02-17 17:30:00,69.06,0.0,0.0,69.06
2023-02-17 17:45:00,70.5,0.0,0.0,70.5
2023-02-17 18:00:00,81.43,0.0,0.0,81.43
2023-02-17 18:15:00,83.82,0.0,0.0,83.82
2023-02-17 18:30:00,90.41,0.0,0.0,90.41
2023-02-17 18:45:00,91.99,0.0,0.0,91.99
2023-02-17 19:00:00,97.07,0.0,0.0,97.07
2023-02-17 19:15:00,94.64,0.0,0.0,94.64
2023-02-17 19:30:00,92.54,0.0,0.0,92.54
2023-02-17 19:45:00,90.12,0.0,0.0,90.12
2023-02-17 20:00:00,91.11,0.0,0.0,91.11
2023-02-17 20:15:00,91.46,0.0,0.0,91.46
2023-02-17 20:30:00,89.12,0.0,0.0,89.12
2023-02-17 20:45:00,87.72,0.0,0.0,87.72
2023-02-17 21:00:00,88.11,0.0,0.0,88.11
2023-02-17 21:15:00,83.59,0.0,0.0,83.59
2023-02-17 21:30:00,80.12,0.0,0.0,80.12
2023-02-17 21:45:00,81.45,0.0,0.0,81.45
2023-02-17 22:00:00,0.0,81.14,0.0,81.14
2023-02-17 22:15:00,0.0,77.03,0.0,77.03
2023-02-17 22:30:00,0.0,75.24,0.0,75.24
2023-02-17 22:45:00,0.0,74.4,0.0,74.4
2023-02-17 23:00:00,0.0,76.38,0.0,76.38
2023-02-17 23:15:00,0.0,73.9,0.0,73.9
2023-02-17 23:30:00,0.0,73.0,0.0,73.0
2023-02-17 23:45:00,0.0,72.79,0.0,72.79
2023-02-18 00:00:00,0.0,0.0,74.3,74.3
2023-02-18 00:15:00,0.0,0.0,73.12,73.12
2023-02-18 00:30:00,0.0,0.0,72.21,72.21
2023-02-18 00:45:00,0.0,0.0,71.79,71.79
2023-02-18 01:00:00,0.0,0.0,72.29,72.29
2023-02-18 01:15:00,0.0,0.0,70.03,70.03
2023-02-18 01:30:00,0.0,0.0,67.17,67.17
2023-02-18 01:45:00,0.0,0.0,67.14,67.14
2023-02-18 02:00:00,0.0,0.0,68.17,68.17
2023-02-18 02:15:00,0.0,0.0,68.59,68.59
2023-02-18 02:30:00,0.0,0.0,66.14,66.14
2023-02-18 02:45:00,0.0,0.0,65.79,65.79
2023-02-18 03:00:00,0.0,0.0,66.32,66.32
2023-02-18 03:15:00,0.0,0.0,70.45,70.45
2023-02-18 03:30:00,0.0,0.0,65.95,65.95
2023-02-18 03:45:00,0.0,0.0,64.69,64.69
2023-02-18 04:00:00,0.0,0.0,65.37,65.37
2023-02-18 04:15:00,0.0,0.0,69.03,69.03
2023-02-18 04:30:00,0.0,0.0,68.61,68.61
2023-02-18 04:45:00,0.0,0.0,66.08,66.08
2023-02-18 05:00:00,0.0,0.0,65.95,65.95
2023-02-18 05:15:00,0.0,0.0,65.83,65.83
2023-02-18 05:30:00,0.0,0.0,67.98,67.98
2023-02-18 05:45:00,0.0,0.0,63.32,63.32
2023-02-18 06:00:00,0.0,0.0,64.21,64.21
2023-02-18 06:15:00,0.0,0.0,63.61,63.61
2023-02-18 06:30:00,0.0,0.0,68.19,68.19
2023-02-18 06:45:00,0.0,0.0,66.51,66.51
2023-02-18 07:00:00,0.0,0.0,63.95,63.95
2023-02-18 07:15:00,0.0,0.0,60.51,60.51
2023-02-18 07:30:00,0.0,0.0,62.58,62.58
2023-02-18 07:45:00,0.0,0.0,62.38,62.38
2023-02-18 08:00:00,0.0,0.0,58.25,58.25
2023-02-18 08:15:00,0.0,0.0,52.32,52.32
2023-02-18 08:30:00,0.0,0.0,48.46,48.46
2023-02-18 08:45:00,0.0,0.0,44.43,44.43
2023-02-18 09:00:00,0.0,0.0,47.06,47.06
2023-02-18 09:15:00,0.0,0.0,39.87,39.87
2023-02-18 09:30:00,0.0,0.0,32.79,32.79
2023-02-18 09:45:00,0.0,0.0,30.84,30.84
2023-02-18 10:00:00,0.0,0.0,36.74,36.74
2023-02-18 10:15:00,0.0,0.0,37.09,37.09
2023-02-18 10:30:00,0.0,0.0,34.26,34.26
2023-02-18 10:45:00,0.0,0.0,28.29,28.29
2023-02-18 11:00:00,0.0,0.0,30.43,30.43
2023-02-18 11:15:00,0.0,0.0,33.59,33.59
2023-02-18 11:30:00,0.0,0.0,49.77,49.77
2023-02-18 11:45:00,0.0,0.0,44.0,44.0
2023-02-18 12:00:00,0.0,0.0,41.61,41.61
2023-02-18 12:15:00,0.0,0.0,45.66,45.66
2023-02-18 12:30:00,0.0,0.0,38.21,38.21
2023-02-18 12:45:00,0.0,0.0,41.4,41.4
2023-02-18 13:00:00,0.0,0.0,44.22,44.22
2023-02-18 13:15:00,0.0,0.0,41.08,41.08
2023-02-18 13:30:00,0.0,0.0,43.61,43.61
2023-02-18 13:45:00,0.0,0.0,75.82,75.82
2023-02-18 14:00:00,0.0,0.0,66.58,66.58
2023-02-18 14:15:00,0.0,0.0,60.61,60.61
2023-02-18 14:30:00,0.0,0.0,68.8,68.8
2023-02-18 14:45:00,0.0,0.0,75.27,75.27
2023-02-18 15:00:00,0.0,0.0,77.43,77.43
2023-02-18 15:15:00,0.0,0.0,77.9,77.9
2023-02-18 15:30:00,0.0,0.0,80.99,80.99
2023-02-18 15:45:00,0.0,0.0,84.25,84.25
2023-02-18 16:00:00,0.0,0.0,80.87,80.87
2023-02-18 16:15:00,0.0,0.0,82.14,82.14
2023-02-18 16:30:00,0.0,0.0,86.17,86.17
2023-02-18 16:45:00,0.0,0.0,87.58,87.58
2023-02-18 17:00:00,0.0,0.0,91.61,91.61
2023-02-18 17:15:00,0.0,0.0,96.74,96.74
2023-02-18 17:30:00,0.0,0.0,94.78,94.78
2023-02-18 17:45:00,0.0,0.0,94.77,94.77
2023-02-18 18:00:00,0.0,0.0,96.95,96.95
2023-02-18 18:15:00,0.0,0.0,84.88,84.88
2023-02-18 18:30:00,0.0,0.0,83.32,83.32
2023-02-18 18:45:00,0.0,0.0,86.2,86.2
2023-02-18 19:00:00,0.0,0.0,88.14,88.14
2023-02-18 19:15:00,0.0,0.0,86.8,86.8
2023-02-18 19:30:00,0.0,0.0,84.43,84.43
2023-02-18 19:45:00,0.0,0.0,87.38,87.38
2023-02-18 20:00:00,0.0,0.0,88.43,88.43
2023-02-18 20:15:00,0.0,0.0,87.49,87.49
2023-02-18 20:30:00,0.0,0.0,87.61,87.61
2023-02-18 20:45:00,0.0,0.0,89.27,89.27
2023-02-18 21:00:00,0.0,0.0,91.4,91.4
2023-02-18 21:15:00,0.0,0.0,89.45,89.45
2023-02-18 21:30:00,0.0,0.0,83.46,83.46
2023-02-18 21:45:00,0.0,0.0,85.11,85.11
2023-02-18 22:00:00,0.0,0.0,88.9,88.9
2023-02-18 22:15:00,0.0,0.0,80.37,80.37
2023-02-18 22:30:00,0.0,0.0,82.04,82.04
2023-02-18 22:45:00,0.0,0.0,81.77,81.77
2023-02-18 23:00:00,0.0,0.0,82.12,82.12
2023-02-18 23:15:00,0.0,0.0,76.61,76.61
2023-02-18 23:30:00,0.0,0.0,73.7,73.7
2023-02-18 23:45:00,0.0,0.0,74.25,74.25
2023-02-19 00:00:00,0.0,0.0,75.37,75.37
2023-02-19 00:15:00,0.0,0.0,71.88,71.88
2023-02-19 00:30:00,0.0,0.0,69.32,69.32
2023-02-19 00:45:00,0.0,0.0,68.16,68.16
2023-02-19 01:00:00,0.0,0.0,72.11,72.11
2023-02-19 01:15:00,0.0,0.0,70.12,70.12
2023-02-19 01:30:00,0.0,0.0,69.04,69.04
2023-02-19 01:45:00,0.0,0.0,67.74,67.74
2023-02-19 02:00:00,0.0,0.0,70.08,70.08
2023-02-19 02:15:00,0.0,0.0,69.93,69.93
2023-02-19 02:30:00,0.0,0.0,68.62,68.62
2023-02-19 02:45:00,0.0,0.0,66.46,66.46
2023-02-19 03:00:00,0.0,0.0,69.74,69.74
2023-02-19 03:15:00,0.0,0.0,66.8,66.8
2023-02-19 03:30:00,0.0,0.0,66.69,66.69
2023-02-19 03:45:00,0.0,0.0,66.45,66.45
2023-02-19 04:00:00,0.0,0.0,69.46,69.46
2023-02-19 04:15:00,0.0,0.0,66.12,66.12
2023-02-19 04:30:00,0.0,0.0,65.24,65.24
2023-02-19 04:45:00,0.0,0.0,65.64,65.64
2023-02-19 05:00:00,0.0,0.0,67.38,67.38
2023-02-19 05:15:00,0.0,0.0,66.62,66.62
2023-02-19 05:30:00,0.0,0.0,63.67,63.67
2023-02-19 05:45:00,0.0,0.0,62.72,62.72
2023-02-19 06:00:00,0.0,0.0,63.4,63.4
2023-02-19 06:15:00,0.0,0.0,67.58,67.58
2023-02-19 06:30:00,0.0,0.0,73.43,73.43
2023-02-19 06:45:00,0.0,0.0,94.03,94.03
2023-02-19 07:00:00,0.0,0.0,95.38,95.38
2023-02-19 07:15:00,0.0,0.0,97.2,97.2
2023-02-19 07:30:00,0.0,0.0,91.48,91.48
2023-02-19 07:45:00,0.0,0.0,91.41,91.41
2023-02-19 08:00:00,0.0,0.0,89.87,89.87
2023-02-19 08:15:00,0.0,0.0,91.7,91.7
2023-02-19 08:30:00,0.0,0.0,85.09,85.09
2023-02-19 08:45:00,0.0,0.0,90.64,90.64
2023-02-19 09:00:00,0.0,0.0,89.54,89.54
2023-02-19 09:15:00,0.0,0.0,89.98,89.98
2023-02-19 09:30:00,0.0,0.0,86.22,86.22
2023-02-19 09:45:00,0.0,0.0,84.85,84.85
2023-02-19 10:00:00,0.0,0.0,92.93,92.93
2023-02-19 10:15:00,0.0,0.0,90.09,90.09
2023-02-19 10:30:00,0.0,0.0,85.3,85.3
2023-02-19 10:45:00,0.0,0.0,93.3,93.3
2023-02-19 11:00:00,0.0,0.0,101.17,101.17
2023-02-19 11:15:00,0.0,0.0,98.16,98.16
2023-02-19 11:30:00,0.0,0.0,99.43,99.43
2023-02-19 11:45:00,0.0,0.0,106.61,106.61
2023-02-19 12:00:00,0.0,0.0,94.88,94.88
2023-02-19 12:15:00,0.0,0.0,93.35,93.35
2023-02-19 12:30:00,0.0,0.0,101.56,101.56
2023-02-19 12:45:00,0.0,0.0,102.32,102.32
2023-02-19 13:00:00,0.0,0.0,100.43,100.43
