timestamp,RATE A,RATE B,RATE C,load,day_of_week,month,load_lag1,load_lag2,pv_produce,pv_serve_load,pv_curtailed,load_existing
2023-01-01 00:00:00,0.0,0.0,20.0,20.0,6,1,0.0,0.0,0.0,0.0,0.0,20.0
2023-01-01 01:00:00,0.0,0.0,20.0,20.0,6,1,20.0,0.0,0.0,0.0,0.0,20.0
2023-01-01 02:00:00,0.0,0.0,20.0,20.0,6,1,20.0,20.0,0.0,0.0,0.0,20.0
2023-01-01 03:00:00,0.0,0.0,20.0,20.0,6,1,20.0,20.0,0.0,0.0,0.0,20.0
2023-01-01 04:00:00,0.0,0.0,20.0,20.0,6,1,20.0,20.0,0.0,0.0,0.0,20.0
2023-01-01 05:00:00,0.0,0.0,20.0,20.0,6,1,20.0,20.0,0.0,0.0,0.0,20.0
2023-01-01 06:00:00,0.0,0.0,18.0,18.0,6,1,20.0,20.0,0.0,0.0,0.0,18.0
2023-01-01 07:00:00,0.0,0.0,16.0,16.0,6,1,18.0,20.0,29.205232858657837,16.0,13.205232858657837,0.0
2023-01-01 08:00:00,0.0,0.0,16.0,16.0,6,1,16.0,18.0,81.13723620772362,16.0,65.13723620772362,0.0
2023-01-01 09:00:00,0.0,0.0,16.0,16.0,6,1,16.0,16.0,120.73814123868942,16.0,104.73814123868942,0.0
2023-01-01 10:00:00,0.0,0.0,16.0,16.0,6,1,16.0,16.0,148.15860986709595,16.0,132.15860986709595,0.0
2023-01-01 11:00:00,0.0,0.0,16.0,16.0,6,1,16.0,16.0,162.58738562464714,16.0,146.58738562464714,0.0
2023-01-01 12:00:00,0.0,0.0,16.5,16.5,6,1,16.0,16.0,162.45990246534348,16.5,145.95990246534348,0.0
2023-01-01 13:00:00,0.0,0.0,16.5,16.5,6,1,16.5,16.0,144.62384954094887,16.5,128.12384954094887,0.0
2023-01-01 14:00:00,0.0,0.0,16.5,16.5,6,1,16.5,16.5,126.41693651676178,16.5,109.91693651676178,0.0
2023-01-01 15:00:00,0.0,0.0,17.0,17.0,6,1,16.5,16.5,99.59911555051804,17.0,82.59911555051804,0.0
2023-01-01 16:00:00,0.0,0.0,16.5,16.5,6,1,17.0,16.5,54.06444892287254,16.5,37.56444892287254,0.0
2023-01-01 17:00:00,0.0,0.0,16.0,16.0,6,1,16.5,17.0,14.486722648143768,14.486722648143768,0.0,1.5132773518562317
2023-01-01 18:00:00,0.0,0.0,19.5,19.5,6,1,16.0,16.5,0.0,0.0,0.0,19.5
2023-01-01 19:00:00,0.0,0.0,20.0,20.0,6,1,19.5,16.0,0.0,0.0,0.0,20.0
2023-01-01 20:00:00,0.0,0.0,20.5,20.5,6,1,20.0,19.5,0.0,0.0,0.0,20.5
2023-01-01 21:00:00,0.0,0.0,21.0,21.0,6,1,20.5,20.0,0.0,0.0,0.0,21.0
2023-01-01 22:00:00,0.0,0.0,20.0,20.0,6,1,21.0,20.5,0.0,0.0,0.0,20.0
2023-01-01 23:00:00,0.0,0.0,20.0,20.0,6,1,20.0,21.0,0.0,0.0,0.0,20.0
2023-01-02 00:00:00,0.0,20.0,0.0,20.0,0,1,20.0,20.0,0.0,0.0,0.0,20.0
2023-01-02 01:00:00,0.0,20.0,0.0,20.0,0,1,20.0,20.0,0.0,0.0,0.0,20.0
2023-01-02 02:00:00,0.0,20.0,0.0,20.0,0,1,20.0,20.0,0.0,0.0,0.0,20.0
2023-01-02 03:00:00,0.0,20.0,0.0,20.0,0,1,20.0,20.0,0.0,0.0,0.0,20.0
2023-01-02 04:00:00,0.0,20.0,0.0,20.0,0,1,20.0,20.0,0.0,0.0,0.0,20.0
2023-01-02 05:00:00,0.0,20.0,0.0,20.0,0,1,20.0,20.0,0.0,0.0,0.0,20.0
2023-01-02 06:00:00,0.0,17.0,0.0,17.0,0,1,20.0,20.0,0.0,0.0,0.0,17.0
2023-01-02 07:00:00,0.0,17.5,0.0,17.5,0,1,17.0,20.0,29.03139218688011,17.5,11.531392186880112,0.0
2023-01-02 08:00:00,0.0,27.5,0.0,27.5,0,1,17.5,17.0,83.50146934390068,27.5,56.00146934390068,0.0
2023-01-02 09:00:00,31.5,0.0,0.0,31.5,0,1,27.5,17.5,105.77625408768654,31.5,74.27625408768654,0.0
2023-01-02 10:00:00,32.5,0.0,0.0,32.5,0,1,31.5,27.5,138.82916048169136,32.5,106.32916048169136,0.0
2023-01-02 11:00:00,31.0,0.0,0.0,31.0,0,1,32.5,31.5,149.44503083825114,31.0,118.44503083825114,0.0
2023-01-02 12:00:00,34.5,0.0,0.0,34.5,0,1,31.0,32.5,164.3257923424244,34.5,129.8257923424244,0.0
2023-01-02 13:00:00,36.0,0.0,0.0,36.0,0,1,34.5,31.0,132.43182376027107,36.0,96.43182376027107,0.0
2023-01-02 14:00:00,34.0,0.0,0.0,34.0,0,1,36.0,34.5,138.29604908823967,34.0,104.29604908823967,0.0
2023-01-02 15:00:00,36.5,0.0,0.0,36.5,0,1,34.0,36.0,101.27957537770271,36.5,64.77957537770271,0.0
2023-01-02 16:00:00,34.5,0.0,0.0,34.5,0,1,36.5,34.0,69.0958723425865,34.5,34.5958723425865,0.0
2023-01-02 17:00:00,25.5,0.0,0.0,25.5,0,1,34.5,36.5,20.235054194927216,20.235054194927216,0.0,5.264945805072784
2023-01-02 18:00:00,31.5,0.0,0.0,31.5,0,1,25.5,34.5,0.0,0.0,0.0,31.5
2023-01-02 19:00:00,28.5,0.0,0.0,28.5,0,1,31.5,25.5,0.0,0.0,0.0,28.5
2023-01-02 20:00:00,28.0,0.0,0.0,28.0,0,1,28.5,31.5,0.0,0.0,0.0,28.0
2023-01-02 21:00:00,26.5,0.0,0.0,26.5,0,1,28.0,28.5,0.0,0.0,0.0,26.5
2023-01-02 22:00:00,0.0,24.0,0.0,24.0,0,1,26.5,28.0,0.0,0.0,0.0,24.0
2023-01-02 23:00:00,0.0,24.0,0.0,24.0,0,1,24.0,26.5,0.0,0.0,0.0,24.0
2023-01-03 00:00:00,0.0,24.5,0.0,24.5,1,1,24.0,24.0,0.0,0.0,0.0,24.5
2023-01-03 01:00:00,0.0,22.0,0.0,22.0,1,1,24.5,24.0,0.0,0.0,0.0,22.0
2023-01-03 02:00:00,0.0,22.0,0.0,22.0,1,1,22.0,24.5,0.0,0.0,0.0,22.0
2023-01-03 03:00:00,0.0,21.5,0.0,21.5,1,1,22.0,22.0,0.0,0.0,0.0,21.5
2023-01-03 04:00:00,0.0,20.5,0.0,20.5,1,1,21.5,22.0,0.0,0.0,0.0,20.5
2023-01-03 05:00:00,0.0,22.0,0.0,22.0,1,1,20.5,21.5,0.0,0.0,0.0,22.0
2023-01-03 06:00:00,0.0,24.5,0.0,24.5,1,1,22.0,20.5,0.0,0.0,0.0,24.5
2023-01-03 07:00:00,0.0,75.0,0.0,75.0,1,1,24.5,22.0,18.06784048676491,18.06784048676491,0.0,56.93215951323509
2023-01-03 08:00:00,0.0,210.5,0.0,210.5,1,1,75.0,24.5,48.8608181476593,48.8608181476593,0.0,161.6391818523407
2023-01-03 09:00:00,264.0,0.0,0.0,264.0,1,1,210.5,75.0,72.167057543993,72.167057543993,0.0,191.832942456007
2023-01-03 10:00:00,282.0,0.0,0.0,282.0,1,1,264.0,210.5,102.49646008014679,102.49646008014679,0.0,179.5035399198532
2023-01-03 11:00:00,310.0,0.0,0.0,310.0,1,1,282.0,264.0,108.4534004330635,108.4534004330635,0.0,201.5465995669365
2023-01-03 12:00:00,250.0,0.0,0.0,250.0,1,1,310.0,282.0,65.71177393198012,65.71177393198012,0.0,184.28822606801987
2023-01-03 13:00:00,324.0,0.0,0.0,324.0,1,1,250.0,310.0,121.19012698531151,121.19012698531151,0.0,202.8098730146885
2023-01-03 14:00:00,318.0,0.0,0.0,318.0,1,1,324.0,250.0,86.27133071422577,86.27133071422577,0.0,231.72866928577423
2023-01-03 15:00:00,302.5,0.0,0.0,302.5,1,1,318.0,324.0,38.87077420949935,38.87077420949935,0.0,263.62922579050064
2023-01-03 16:00:00,291.5,0.0,0.0,291.5,1,1,302.5,318.0,7.660578936338426,7.660578936338426,0.0,283.8394210636616
2023-01-03 17:00:00,151.5,0.0,0.0,151.5,1,1,291.5,302.5,1.0662227869033813,1.0662227869033813,0.0,150.43377721309662
2023-01-03 18:00:00,133.5,0.0,0.0,133.5,1,1,151.5,291.5,0.0,0.0,0.0,133.5
2023-01-03 19:00:00,122.0,0.0,0.0,122.0,1,1,133.5,151.5,0.0,0.0,0.0,122.0
2023-01-03 20:00:00,73.5,0.0,0.0,73.5,1,1,122.0,133.5,0.0,0.0,0.0,73.5
2023-01-03 21:00:00,31.5,0.0,0.0,31.5,1,1,73.5,122.0,0.0,0.0,0.0,31.5
2023-01-03 22:00:00,0.0,28.5,0.0,28.5,1,1,31.5,73.5,0.0,0.0,0.0,28.5
2023-01-03 23:00:00,0.0,26.5,0.0,26.5,1,1,28.5,31.5,0.0,0.0,0.0,26.5
2023-01-04 00:00:00,0.0,25.5,0.0,25.5,2,1,26.5,28.5,0.0,0.0,0.0,25.5
2023-01-04 01:00:00,0.0,24.5,0.0,24.5,2,1,25.5,26.5,0.0,0.0,0.0,24.5
2023-01-04 02:00:00,0.0,24.0,0.0,24.0,2,1,24.5,25.5,0.0,0.0,0.0,24.0
2023-01-04 03:00:00,0.0,24.0,0.0,24.0,2,1,24.0,24.5,0.0,0.0,0.0,24.0
2023-01-04 04:00:00,0.0,24.0,0.0,24.0,2,1,24.0,24.0,0.0,0.0,0.0,24.0
2023-01-04 05:00:00,0.0,24.0,0.0,24.0,2,1,24.0,24.0,0.0,0.0,0.0,24.0
2023-01-04 06:00:00,0.0,27.0,0.0,27.0,2,1,24.0,24.0,0.0,0.0,0.0,27.0
2023-01-04 07:00:00,0.0,69.0,0.0,69.0,2,1,27.0,24.0,1.7615854740142822,1.7615854740142822,0.0,67.23841452598572
2023-01-04 08:00:00,0.0,227.5,0.0,227.5,2,1,69.0,27.0,13.513214886188507,13.513214886188507,0.0,213.9867851138115
2023-01-04 09:00:00,252.5,0.0,0.0,252.5,2,1,227.5,69.0,51.37571319937706,51.37571319937706,0.0,201.12428680062294
2023-01-04 10:00:00,272.5,0.0,0.0,272.5,2,1,252.5,227.5,92.57595241069794,92.57595241069794,0.0,179.92404758930206
2023-01-04 11:00:00,312.5,0.0,0.0,312.5,2,1,272.5,252.5,74.78625699877739,74.78625699877739,0.0,237.7137430012226
2023-01-04 12:00:00,251.5,0.0,0.0,251.5,2,1,312.5,272.5,63.48661333322524,63.48661333322524,0.0,188.01338666677475
2023-01-04 13:00:00,322.5,0.0,0.0,322.5,2,1,251.5,312.5,55.60583621263504,55.60583621263504,0.0,266.89416378736496
2023-01-04 14:00:00,325.0,0.0,0.0,325.0,2,1,322.5,251.5,48.14227670431137,48.14227670431137,0.0,276.85772329568863
2023-01-04 15:00:00,312.5,0.0,0.0,312.5,2,1,325.0,322.5,27.443647384643555,27.443647384643555,0.0,285.05635261535645
2023-01-04 16:00:00,299.5,0.0,0.0,299.5,2,1,312.5,325.0,10.569512844085693,10.569512844085693,0.0,288.9304871559143
2023-01-04 17:00:00,188.5,0.0,0.0,188.5,2,1,299.5,312.5,1.518208533525467,1.518208533525467,0.0,186.98179146647453
2023-01-04 18:00:00,156.5,0.0,0.0,156.5,2,1,188.5,299.5,0.0,0.0,0.0,156.5
2023-01-04 19:00:00,143.5,0.0,0.0,143.5,2,1,156.5,188.5,0.0,0.0,0.0,143.5
2023-01-04 20:00:00,79.5,0.0,0.0,79.5,2,1,143.5,156.5,0.0,0.0,0.0,79.5
2023-01-04 21:00:00,30.5,0.0,0.0,30.5,2,1,79.5,143.5,0.0,0.0,0.0,30.5
2023-01-04 22:00:00,0.0,27.5,0.0,27.5,2,1,30.5,79.5,0.0,0.0,0.0,27.5
2023-01-04 23:00:00,0.0,26.5,0.0,26.5,2,1,27.5,30.5,0.0,0.0,0.0,26.5
2023-01-05 00:00:00,0.0,26.0,0.0,26.0,3,1,26.5,27.5,0.0,0.0,0.0,26.0
2023-01-05 01:00:00,0.0,25.5,0.0,25.5,3,1,26.0,26.5,0.0,0.0,0.0,25.5
2023-01-05 02:00:00,0.0,24.5,0.0,24.5,3,1,25.5,26.0,0.0,0.0,0.0,24.5
2023-01-05 03:00:00,0.0,24.0,0.0,24.0,3,1,24.5,25.5,0.0,0.0,0.0,24.0
2023-01-05 04:00:00,0.0,24.0,0.0,24.0,3,1,24.0,24.5,0.0,0.0,0.0,24.0
2023-01-05 05:00:00,0.0,24.0,0.0,24.0,3,1,24.0,24.0,0.0,0.0,0.0,24.0
2023-01-05 06:00:00,0.0,26.5,0.0,26.5,3,1,24.0,24.0,0.0,0.0,0.0,26.5
2023-01-05 07:00:00,0.0,59.5,0.0,59.5,3,1,26.5,24.0,0.5447007715702057,0.5447007715702057,0.0,58.955299228429794
2023-01-05 08:00:00,0.0,259.0,0.0,259.0,3,1,59.5,26.5,3.7201903760433193,3.7201903760433193,0.0,255.27980962395668
2023-01-05 09:00:00,261.5,0.0,0.0,261.5,3,1,259.0,59.5,6.339389830827713,6.339389830827713,0.0,255.1606101691723
2023-01-05 10:00:00,269.5,0.0,0.0,269.5,3,1,261.5,259.0,19.887372851371765,19.887372851371765,0.0,249.61262714862823
2023-01-05 11:00:00,306.5,0.0,0.0,306.5,3,1,269.5,261.5,42.96182468533516,42.96182468533516,0.0,263.53817531466484
2023-01-05 12:00:00,244.5,0.0,0.0,244.5,3,1,306.5,269.5,18.403932452201843,18.403932452201843,0.0,226.09606754779816
2023-01-05 13:00:00,311.5,0.0,0.0,311.5,3,1,244.5,306.5,39.994943886995316,39.994943886995316,0.0,271.5050561130047
2023-01-05 14:00:00,308.5,0.0,0.0,308.5,3,1,311.5,244.5,48.82605001330376,48.82605001330376,0.0,259.67394998669624
2023-01-05 15:00:00,294.0,0.0,0.0,294.0,3,1,308.5,311.5,27.744971215724945,27.744971215724945,0.0,266.25502878427505
2023-01-05 16:00:00,288.5,0.0,0.0,288.5,3,1,294.0,308.5,10.256599634885788,10.256599634885788,0.0,278.2434003651142
2023-01-05 17:00:00,223.0,0.0,0.0,223.0,3,1,288.5,294.0,0.0,0.0,0.0,223.0
2023-01-05 18:00:00,219.5,0.0,0.0,219.5,3,1,223.0,288.5,0.0,0.0,0.0,219.5
2023-01-05 19:00:00,152.5,0.0,0.0,152.5,3,1,219.5,223.0,0.0,0.0,0.0,152.5
2023-01-05 20:00:00,93.5,0.0,0.0,93.5,3,1,152.5,219.5,0.0,0.0,0.0,93.5
2023-01-05 21:00:00,42.5,0.0,0.0,42.5,3,1,93.5,152.5,0.0,0.0,0.0,42.5
2023-01-05 22:00:00,0.0,36.5,0.0,36.5,3,1,42.5,93.5,0.0,0.0,0.0,36.5
2023-01-05 23:00:00,0.0,34.0,0.0,34.0,3,1,36.5,42.5,0.0,0.0,0.0,34.0
2023-01-06 00:00:00,0.0,31.5,0.0,31.5,4,1,34.0,36.5,0.0,0.0,0.0,31.5
2023-01-06 01:00:00,0.0,30.0,0.0,30.0,4,1,31.5,34.0,0.0,0.0,0.0,30.0
2023-01-06 02:00:00,0.0,29.5,0.0,29.5,4,1,30.0,31.5,0.0,0.0,0.0,29.5
2023-01-06 03:00:00,0.0,28.0,0.0,28.0,4,1,29.5,30.0,0.0,0.0,0.0,28.0
2023-01-06 04:00:00,0.0,25.5,0.0,25.5,4,1,28.0,29.5,0.0,0.0,0.0,25.5
2023-01-06 05:00:00,0.0,25.5,0.0,25.5,4,1,25.5,28.0,0.0,0.0,0.0,25.5
2023-01-06 06:00:00,0.0,28.0,0.0,28.0,4,1,25.5,25.5,0.0,0.0,0.0,28.0
2023-01-06 07:00:00,0.0,68.0,0.0,68.0,4,1,28.0,25.5,2.526484429836273,2.526484429836273,0.0,65.47351557016373
2023-01-06 08:00:00,0.0,251.5,0.0,251.5,4,1,68.0,28.0,6.408926099538803,6.408926099538803,0.0,245.0910739004612
2023-01-06 09:00:00,250.5,0.0,0.0,250.5,4,1,251.5,68.0,8.13574343919754,8.13574343919754,0.0,242.36425656080246
2023-01-06 10:00:00,268.0,0.0,0.0,268.0,4,1,250.5,251.5,34.466810524463654,34.466810524463654,0.0,233.53318947553635
2023-01-06 11:00:00,286.0,0.0,0.0,286.0,4,1,268.0,250.5,78.30942794680595,78.30942794680595,0.0,207.69057205319405
2023-01-06 12:00:00,232.5,0.0,0.0,232.5,4,1,286.0,268.0,105.47493025660515,105.47493025660515,0.0,127.02506974339485
2023-01-06 13:00:00,290.0,0.0,0.0,290.0,4,1,232.5,286.0,87.32596412301064,87.32596412301064,0.0,202.67403587698936
2023-01-06 14:00:00,279.5,0.0,0.0,279.5,4,1,290.0,232.5,59.67370793223381,59.67370793223381,0.0,219.8262920677662
2023-01-06 15:00:00,272.5,0.0,0.0,272.5,4,1,279.5,290.0,88.2994718849659,88.2994718849659,0.0,184.2005281150341
2023-01-06 16:00:00,257.0,0.0,0.0,257.0,4,1,272.5,279.5,51.294587552547455,51.294587552547455,0.0,205.70541244745255
2023-01-06 17:00:00,130.5,0.0,0.0,130.5,4,1,257.0,272.5,10.233420878648758,10.233420878648758,0.0,120.26657912135124
2023-01-06 18:00:00,121.0,0.0,0.0,121.0,4,1,130.5,257.0,0.0,0.0,0.0,121.0
2023-01-06 19:00:00,112.5,0.0,0.0,112.5,4,1,121.0,130.5,0.0,0.0,0.0,112.5
2023-01-06 20:00:00,67.5,0.0,0.0,67.5,4,1,112.5,121.0,0.0,0.0,0.0,67.5
2023-01-06 21:00:00,30.0,0.0,0.0,30.0,4,1,67.5,112.5,0.0,0.0,0.0,30.0
2023-01-06 22:00:00,0.0,28.0,0.0,28.0,4,1,30.0,67.5,0.0,0.0,0.0,28.0
2023-01-06 23:00:00,0.0,27.0,0.0,27.0,4,1,28.0,30.0,0.0,0.0,0.0,27.0
2023-01-07 00:00:00,0.0,0.0,25.5,25.5,5,1,27.0,28.0,0.0,0.0,0.0,25.5
2023-01-07 01:00:00,0.0,0.0,26.0,26.0,5,1,25.5,27.0,0.0,0.0,0.0,26.0
2023-01-07 02:00:00,0.0,0.0,26.0,26.0,5,1,26.0,25.5,0.0,0.0,0.0,26.0
2023-01-07 03:00:00,0.0,0.0,25.5,25.5,5,1,26.0,26.0,0.0,0.0,0.0,25.5
2023-01-07 04:00:00,0.0,0.0,24.5,24.5,5,1,25.5,26.0,0.0,0.0,0.0,24.5
2023-01-07 05:00:00,0.0,0.0,24.5,24.5,5,1,24.5,25.5,0.0,0.0,0.0,24.5
2023-01-07 06:00:00,0.0,0.0,23.0,23.0,5,1,24.5,24.5,0.0,0.0,0.0,23.0
2023-01-07 07:00:00,0.0,0.0,28.5,28.5,5,1,23.0,24.5,19.71353217959404,19.71353217959404,0.0,8.78646782040596
2023-01-07 08:00:00,0.0,0.0,70.5,70.5,5,1,28.5,23.0,65.07435813546181,65.07435813546181,0.0,5.425641864538193
2023-01-07 09:00:00,0.0,0.0,83.5,83.5,5,1,70.5,28.5,84.59087088704109,83.5,1.090870887041092,0.0
2023-01-07 10:00:00,0.0,0.0,95.5,95.5,5,1,83.5,70.5,65.86243584752083,65.86243584752083,0.0,29.63756415247917
2023-01-07 11:00:00,0.0,0.0,96.0,96.0,5,1,95.5,83.5,137.41525635123253,96.0,41.41525635123253,0.0
2023-01-07 12:00:00,0.0,0.0,93.5,93.5,5,1,96.0,95.5,142.28279516100883,93.5,48.782795161008835,0.0
2023-01-07 13:00:00,0.0,0.0,96.5,96.5,5,1,93.5,96.0,136.66194677352905,96.5,40.16194677352905,0.0
2023-01-07 14:00:00,0.0,0.0,98.5,98.5,5,1,96.5,93.5,118.6404637992382,98.5,20.140463799238205,0.0
2023-01-07 15:00:00,0.0,0.0,96.0,96.0,5,1,98.5,96.5,89.78291228413582,89.78291228413582,0.0,6.2170877158641815
2023-01-07 16:00:00,0.0,0.0,96.0,96.0,5,1,96.0,98.5,50.22836476564407,50.22836476564407,0.0,45.77163523435593
2023-01-07 17:00:00,0.0,0.0,90.5,90.5,5,1,96.0,96.0,5.852635949850082,5.852635949850082,0.0,84.64736405014992
2023-01-07 18:00:00,0.0,0.0,91.5,91.5,5,1,90.5,96.0,0.0,0.0,0.0,91.5
2023-01-07 19:00:00,0.0,0.0,35.0,35.0,5,1,91.5,90.5,0.0,0.0,0.0,35.0
2023-01-07 20:00:00,0.0,0.0,31.5,31.5,5,1,35.0,91.5,0.0,0.0,0.0,31.5
2023-01-07 21:00:00,0.0,0.0,29.5,29.5,5,1,31.5,35.0,0.0,0.0,0.0,29.5
2023-01-07 22:00:00,0.0,0.0,25.0,25.0,5,1,29.5,31.5,0.0,0.0,0.0,25.0
2023-01-07 23:00:00,0.0,0.0,24.5,24.5,5,1,25.0,29.5,0.0,0.0,0.0,24.5
2023-01-08 00:00:00,0.0,0.0,24.5,24.5,6,1,24.5,25.0,0.0,0.0,0.0,24.5
2023-01-08 01:00:00,0.0,0.0,24.0,24.0,6,1,24.5,24.5,0.0,0.0,0.0,24.0
2023-01-08 02:00:00,0.0,0.0,24.0,24.0,6,1,24.0,24.5,0.0,0.0,0.0,24.0
2023-01-08 03:00:00,0.0,0.0,24.0,24.0,6,1,24.0,24.0,0.0,0.0,0.0,24.0
2023-01-08 04:00:00,0.0,0.0,24.0,24.0,6,1,24.0,24.0,0.0,0.0,0.0,24.0
2023-01-08 05:00:00,0.0,0.0,24.0,24.0,6,1,24.0,24.0,0.0,0.0,0.0,24.0
2023-01-08 06:00:00,0.0,0.0,22.0,22.0,6,1,24.0,24.0,0.0,0.0,0.0,22.0
2023-01-08 07:00:00,0.0,0.0,20.5,20.5,6,1,22.0,24.0,15.80791175365448,15.80791175365448,0.0,4.69208824634552
2023-01-08 08:00:00,0.0,0.0,22.5,22.5,6,1,20.5,22.0,69.47832182049751,22.5,46.97832182049751,0.0
2023-01-08 09:00:00,0.0,0.0,25.0,25.0,6,1,22.5,20.5,108.76631364226341,25.0,83.76631364226341,0.0
2023-01-08 10:00:00,0.0,0.0,25.5,25.5,6,1,25.0,22.5,52.96345800161362,25.5,27.463458001613617,0.0
2023-01-08 11:00:00,0.0,0.0,22.5,22.5,6,1,25.5,25.0,146.628811955452,22.5,124.128811955452,0.0
2023-01-08 12:00:00,0.0,0.0,20.0,20.0,6,1,22.5,25.5,120.6454262137413,20.0,100.6454262137413,0.0
2023-01-08 13:00:00,0.0,0.0,26.0,26.0,6,1,20.0,22.5,114.16696384549141,26.0,88.16696384549141,0.0
2023-01-08 14:00:00,0.0,0.0,24.5,24.5,6,1,26.0,20.0,131.05268776416779,24.5,106.55268776416779,0.0
2023-01-08 15:00:00,0.0,0.0,23.5,23.5,6,1,24.5,26.0,103.70175540447235,23.5,80.20175540447235,0.0
2023-01-08 16:00:00,0.0,0.0,22.5,22.5,6,1,23.5,24.5,64.5412467420101,22.5,42.0412467420101,0.0
2023-01-08 17:00:00,0.0,0.0,24.5,24.5,6,1,22.5,23.5,18.091019243001934,18.091019243001934,0.0,6.408980756998066
2023-01-08 18:00:00,0.0,0.0,24.0,24.0,6,1,24.5,22.5,0.0,0.0,0.0,24.0
2023-01-08 19:00:00,0.0,0.0,22.5,22.5,6,1,24.0,24.5,0.0,0.0,0.0,22.5
2023-01-08 20:00:00,0.0,0.0,23.5,23.5,6,1,22.5,24.0,0.0,0.0,0.0,23.5
2023-01-08 21:00:00,0.0,0.0,23.5,23.5,6,1,23.5,22.5,0.0,0.0,0.0,23.5
2023-01-08 22:00:00,0.0,0.0,23.5,23.5,6,1,23.5,23.5,0.0,0.0,0.0,23.5
2023-01-08 23:00:00,0.0,0.0,23.5,23.5,6,1,23.5,23.5,0.0,0.0,0.0,23.5
2023-01-09 00:00:00,0.0,23.0,0.0,23.0,0,1,23.5,23.5,0.0,0.0,0.0,23.0
2023-01-09 01:00:00,0.0,23.5,0.0,23.5,0,1,23.0,23.5,0.0,0.0,0.0,23.5
2023-01-09 02:00:00,0.0,23.0,0.0,23.0,0,1,23.5,23.0,0.0,0.0,0.0,23.0
2023-01-09 03:00:00,0.0,23.0,0.0,23.0,0,1,23.0,23.5,0.0,0.0,0.0,23.0
2023-01-09 04:00:00,0.0,23.0,0.0,23.0,0,1,23.0,23.0,0.0,0.0,0.0,23.0
2023-01-09 05:00:00,0.0,22.5,0.0,22.5,0,1,23.0,23.0,0.0,0.0,0.0,22.5
2023-01-09 06:00:00,0.0,27.5,0.0,27.5,0,1,22.5,23.0,0.0,0.0,0.0,27.5
2023-01-09 07:00:00,0.0,63.5,0.0,63.5,0,1,27.5,22.5,22.610876709222794,22.610876709222794,0.0,40.889123290777206
2023-01-09 08:00:00,0.0,263.5,0.0,263.5,0,1,63.5,27.5,64.23992291092873,64.23992291092873,0.0,199.26007708907127
2023-01-09 09:00:00,255.0,0.0,0.0,255.0,0,1,263.5,63.5,90.54781123995781,90.54781123995781,0.0,164.4521887600422
2023-01-09 10:00:00,271.5,0.0,0.0,271.5,0,1,255.0,263.5,86.57265454530716,86.57265454530716,0.0,184.92734545469284
2023-01-09 11:00:00,317.0,0.0,0.0,317.0,0,1,271.5,255.0,71.22831791639328,71.22831791639328,0.0,245.77168208360672
2023-01-09 12:00:00,259.5,0.0,0.0,259.5,0,1,317.0,271.5,87.27960661053658,87.27960661053658,0.0,172.22039338946342
2023-01-09 13:00:00,322.0,0.0,0.0,322.0,0,1,259.5,317.0,129.24474477767944,129.24474477767944,0.0,192.75525522232056
2023-01-09 14:00:00,309.5,0.0,0.0,309.5,0,1,322.0,259.5,83.53623747825623,83.53623747825623,0.0,225.96376252174377
2023-01-09 15:00:00,296.5,0.0,0.0,296.5,0,1,309.5,322.0,58.271393179893494,58.271393179893494,0.0,238.2286068201065
2023-01-09 16:00:00,282.5,0.0,0.0,282.5,0,1,296.5,309.5,36.9701161980629,36.9701161980629,0.0,245.5298838019371
2023-01-09 17:00:00,159.0,0.0,0.0,159.0,0,1,282.5,296.5,6.211906671524048,6.211906671524048,0.0,152.78809332847595
2023-01-09 18:00:00,179.0,0.0,0.0,179.0,0,1,159.0,282.5,0.0,0.0,0.0,179.0
2023-01-09 19:00:00,151.0,0.0,0.0,151.0,0,1,179.0,159.0,0.0,0.0,0.0,151.0
2023-01-09 20:00:00,89.5,0.0,0.0,89.5,0,1,151.0,179.0,0.0,0.0,0.0,89.5
2023-01-09 21:00:00,38.0,0.0,0.0,38.0,0,1,89.5,151.0,0.0,0.0,0.0,38.0
2023-01-09 22:00:00,0.0,33.5,0.0,33.5,0,1,38.0,89.5,0.0,0.0,0.0,33.5
2023-01-09 23:00:00,0.0,33.0,0.0,33.0,0,1,33.5,38.0,0.0,0.0,0.0,33.0
2023-01-10 00:00:00,0.0,29.5,0.0,29.5,1,1,33.0,33.5,0.0,0.0,0.0,29.5
2023-01-10 01:00:00,0.0,29.5,0.0,29.5,1,1,29.5,33.0,0.0,0.0,0.0,29.5
2023-01-10 02:00:00,0.0,27.5,0.0,27.5,1,1,29.5,29.5,0.0,0.0,0.0,27.5
2023-01-10 03:00:00,0.0,26.0,0.0,26.0,1,1,27.5,29.5,0.0,0.0,0.0,26.0
2023-01-10 04:00:00,0.0,25.0,0.0,25.0,1,1,26.0,27.5,0.0,0.0,0.0,25.0
2023-01-10 05:00:00,0.0,25.0,0.0,25.0,1,1,25.0,26.0,0.0,0.0,0.0,25.0
2023-01-10 06:00:00,0.0,28.5,0.0,28.5,1,1,25.0,25.0,0.0,0.0,0.0,28.5
2023-01-10 07:00:00,0.0,72.0,0.0,72.0,1,1,28.5,25.0,17.685391008853916,17.685391008853916,0.0,54.31460899114609
2023-01-10 08:00:00,0.0,243.5,0.0,243.5,1,1,72.0,28.5,60.24158746004105,60.24158746004105,0.0,183.25841253995895
