timestamp,pv_max,pv_5,pv_6,pv_7
2024-02-17,0.65315,0.0,0.0,0.0869
2024-02-18,0.6705,0.0,0.0,0.0869
2024-02-19,0.65055,0.0,0.0,0.0755
2024-02-20,0.6479,0.0,0.0,0.094
2024-02-21,0.49825,0.0,0.0,0.04415
2024-02-22,0.6357,0.0,0.0,0.01285
2024-02-23,0.61845,0.0,0.0,0.08525
2024-02-24,0.6581,0.0,0.0,0.08665
2024-02-25,0.64105,0.0,0.0,0.08475
2024-02-26,0.4923,0.0,0.0,0.0023
2024-02-27,0.48405,0.0,0.0,0.06715
2024-02-28,0.61495,0.0,0.0,0.08015
2024-02-29,0.6474,0.0,0.0,0.08695
2024-03-01,0.42795,0.0,0.0,0.001
2024-03-02,0.61725,0.0,0.0,0.07915
2024-03-03,0.63765,0.0,0.0,0.0999
2024-03-04,0.64245,0.0,0.0,0.1075
2024-03-05,0.66165,0.0,0.0,0.0999
2024-03-06,0.6659,0.0,0.0,0.1058
2024-03-07,0.65685,0.0,0.0,0.09825
2024-03-08,0.66615,0.0,0.0,0.1007
2024-03-09,0.67655,0.0,0.0,0.1033
2024-03-10,0.67955,0.0,0.0,0.10955
2024-03-11,0.64815,0.0,0.0,0.10595
2024-03-12,0.63255,0.0,0.0,0.09605
2024-03-13,0.64115,0.0,0.0,0.08165
2024-03-14,0.65465,0.0,0.0,0.1082
2024-03-15,0.64995,0.0,0.0,0.1219
2024-03-16,0.64065,0.0,0.0,0.11685
2024-03-17,0.6267,0.0,0.0,0.1102
2024-03-18,0.60225,0.0,0.0,0.09535
2024-03-19,0.60695,0.0,0.0,0.10295
2024-03-20,0.60135,0.0,0.0,0.0932
2024-03-21,0.62805,0.0,0.0,0.0908
2024-03-22,0.64665,0.0,0.0,0.1059
2024-03-23,0.6211,0.0,0.0,0.0965
2024-03-24,0.6605,0.0,0.0,0.12065
2024-03-25,0.65535,0.0,0.0,0.0728
2024-03-26,0.68565,0.0,0.0,0.12875
2024-03-27,0.58835,0.0,0.0,0.12465
2024-03-28,0.61785,0.0,0.0,0.0017
2024-03-29,0.6517,0.0,0.0017,0.13615
2024-03-30,0.672,0.0,0.00425,0.1446
2024-03-31,0.6214,0.0,0.0033,0.1393
2024-04-01,0.6646,0.0,0.00365,0.13965
2024-04-02,0.68245,0.0,0.0062,0.12025
2024-04-03,0.67975,0.0,0.00715,0.1561
2024-04-04,0.65765,0.0,0.00565,0.14105
2024-04-05,0.602,0.0,0.00655,0.14255
2024-04-06,0.6324,0.0,0.00415,0.13395
2024-04-07,0.42,0.0,0.0,0.01615
2024-04-08,0.643,0.0,0.00285,0.10495
2024-04-09,0.6467,0.0,0.00675,0.14025
2024-04-10,0.61745,0.0,0.00805,0.1397
2024-04-11,0.53505,0.0,0.00755,0.13875
2024-04-12,0.50905,0.0,0.00275,0.0322
2024-04-13,0.65905,0.0,0.01045,0.14915
2024-04-14,0.56115,0.0,0.0125,0.15215
2024-04-15,0.6149,0.0,0.01085,0.14385
2024-04-16,0.6401,0.0,0.0123,0.14505
2024-04-17,0.63275,0.0,0.0141,0.14885
2024-04-18,0.6119,0.0,0.0143,0.15305
2024-04-19,0.6025,0.0,0.0153,0.15145
2024-04-20,0.63535,0.0,0.015,0.1547
2024-04-21,0.57915,0.0,0.0167,0.1531
2024-04-22,0.46835,0.0,0.0013,0.01565
2024-04-23,0.59765,0.0,0.01585,0.1506
2024-04-24,0.50185,0.0,0.01425,0.1479
2024-04-25,0.61165,0.0,0.0161,0.14845
2024-04-26,0.6005,0.0,0.0176,0.12195
2024-04-27,0.6152,0.0,0.01825,0.15085
2024-04-28,0.62835,0.0,0.01805,0.15455
2024-04-29,0.52825,0.0,0.0173,0.13895
2024-04-30,0.6288,0.0,0.0185,0.15645
2024-05-01,0.59315,0.0,0.0187,0.15725
2024-05-02,0.54825,0.0,0.0195,0.15565
2024-05-03,0.5942,0.0,0.0206,0.1498
2024-05-04,0.58805,0.0,0.0203,0.15135
2024-05-05,0.6058,0.0,0.02455,0.1525
2024-05-06,0.53015,0.0,0.0246,0.14215
2024-05-07,0.49545,0.0,0.02455,0.13445
2024-05-08,0.5587,0.0,0.02575,0.14545
2024-05-09,0.5927,0.0,0.0253,0.15245
2024-05-10,0.59655,0.0,0.01625,0.0642
2024-05-11,0.57005,0.0,0.02495,0.1511
2024-05-12,0.49855,0.0,0.0179,0.0461
2024-05-13,0.5099,0.0,0.0225,0.1045
2024-05-14,0.5557,0.0,0.017,0.10805
2024-05-15,0.4358,0.0,0.02285,0.0667
2024-05-16,0.591,0.0,0.02615,0.11445
2024-05-17,0.60525,0.0,0.0249,0.1505
2024-05-18,0.595,0.0,0.0254,0.14935
2024-05-19,0.60685,0.0,0.0267,0.14945
2024-05-20,0.5729,0.0,0.02355,0.14875
2024-05-21,0.49885,0.0,0.0085,0.07685
2024-05-22,0.6055,0.0,0.0208,0.1491
2024-05-23,0.59105,0.0,0.0208,0.14425
2024-05-24,0.59825,0.0,0.0268,0.14765
2024-05-25,0.5743,0.0,0.026,0.1357
2024-05-26,0.53935,0.0,0.02285,0.13415
2024-05-27,0.5159,0.0,0.01985,0.1436
2024-05-28,0.53445,0.0,0.0227,0.1272
2024-05-29,0.49445,0.0,0.0249,0.1342
2024-05-30,0.52525,0.0,0.0214,0.09385
2024-05-31,0.50695,0.0,0.02115,0.13775
2024-06-01,0.47305,0.0,0.02295,0.11915
2024-06-02,0.4521,0.0,0.0227,0.134
2024-06-03,0.4856,0.0,0.023,0.1259
2024-06-04,0.56035,0.0,0.0203,0.1311
2024-06-05,0.5035,0.0,0.02355,0.1274
2024-06-06,0.5082,0.0,0.02115,0.1116
2024-06-07,0.45905,0.0,0.0196,0.12415
2024-06-08,0.58,0.0,0.0184,0.11835
2024-06-09,0.5001,0.0,0.00725,0.1181
2024-06-10,0.5406,0.0,0.0182,0.12985
2024-06-11,0.47475,0.0,0.0227,0.11665
2024-06-12,0.5481,0.0,0.01755,0.12855
2024-06-13,0.59295,0.0,0.0053,0.0658
2024-06-14,0.42495,0.0,0.01795,0.12995
2024-06-15,0.44355,0.0,0.01725,0.0773
2024-06-16,0.45285,0.0,0.02215,0.0827
2024-06-17,0.45245,0.0,0.02215,0.09165
2024-06-18,0.53335,0.0,0.0141,0.12545
2024-06-19,0.49535,0.0,0.02005,0.12105
2024-06-20,0.46585,0.0,0.01635,0.064
2024-06-21,0.4826,0.0,0.01815,0.12165
2024-06-22,0.535,0.0,0.0201,0.1216
2024-06-23,0.51765,0.0,0.02125,0.10255
2024-06-24,0.4833,0.0,0.02075,0.0761
2024-06-25,0.4617,0.0,0.01695,0.10515
2024-06-26,0.47695,0.0,0.0201,0.10495
2024-06-27,0.5016,0.0,0.0009,0.0281
2024-06-28,0.54715,0.0,0.01585,0.1179
2024-06-29,0.4327,0.0,0.01475,0.11635
2024-06-30,0.479,0.0,0.02005,0.08255
2024-07-01,0.4092,0.0,0.0091,0.103
2024-07-02,0.4525,0.0,0.01595,0.08655
2024-07-03,0.52505,0.0,0.0189,0.1153
2024-07-04,0.4784,0.0,0.01875,0.0962
2024-07-05,0.3782,0.0,0.0188,0.0876
2024-07-06,0.45355,0.0,0.0177,0.10495
2024-07-07,0.5388,0.0,0.00965,0.05895
2024-07-08,0.41555,0.0,0.01085,0.0924
2024-07-09,0.3993,0.0,0.01575,0.08785
2024-07-10,0.4811,0.0,0.0175,0.09905
2024-07-11,0.53845,0.0,0.0165,0.11585
2024-07-12,0.45715,0.0,0.0167,0.0833
2024-07-13,0.50765,0.0,0.00505,0.0702
2024-07-14,0.5458,0.0,0.0135,0.1159
2024-07-15,0.59095,0.0,0.0128,0.1197
2024-07-16,0.5989,0.0,0.0146,0.12145
2024-07-17,0.5626,0.0,0.01385,0.11655
2024-07-18,0.57535,0.0,0.016,0.1125
2024-07-19,0.4813,0.0,0.008,0.09655
2024-07-20,0.5287,0.0,0.0086,0.06245
2024-07-21,0.52855,0.0,0.0127,0.0883
2024-07-22,0.50575,0.0,0.01395,0.10455
2024-07-23,0.5127,0.0,0.01445,0.1098
2024-07-24,0.5423,0.0,0.00985,0.10715
2024-07-25,0.55565,0.0,0.01215,0.1139
2024-07-26,0.53615,0.0,0.01165,0.12265
2024-07-27,0.5405,0.0,0.01215,0.12305
2024-07-28,0.542,0.0,0.0121,0.10695
2024-07-29,0.47725,0.0,0.01255,0.10225
2024-07-30,0.47895,0.0,0.0136,0.101
2024-07-31,0.4729,0.0,0.01285,0.05305
2024-08-01,0.62635,0.0,0.01275,0.0255
2024-08-02,0.46345,0.0,0.01215,0.09875
2024-08-03,0.49945,0.0,0.00485,0.05515
2024-08-04,0.6317,0.0,0.0125,0.09155
2024-08-05,0.4407,0.0,0.0119,0.0885
2024-08-06,0.4507,0.0,0.00595,0.0812
2024-08-07,0.06855,0.0,0.00885,0.00565
2024-08-08,0.2272,0.0,0.0,0.04
2024-08-09,0.55985,0.0,0.01115,0.1162
2024-08-10,0.54825,0.0,0.01095,0.0846
2024-08-11,0.52955,0.0,0.00475,0.0467
2024-08-12,0.52175,0.0,0.0109,0.1143
2024-08-13,0.6197,0.0,0.01175,0.11145
2024-08-14,0.50645,0.0,0.01095,0.11355
2024-08-15,0.51015,0.0,0.01095,0.10615
2024-08-16,0.5765,0.0,0.01115,0.1049
2024-08-17,0.55305,0.0,0.0112,0.1108
2024-08-18,0.65975,0.0,0.0083,0.14005
2024-08-19,0.64565,0.0,0.01115,0.14105
2024-08-20,0.47895,0.0,0.0116,0.14015
2024-08-21,0.51665,0.0,0.0106,0.09485
2024-08-22,0.488,0.0,0.007,0.0834
2024-08-23,0.44215,0.0,0.0,0.04555
2024-08-24,0.45145,0.0,0.01095,0.1136
2024-08-25,0.4587,0.0,0.0034,0.0386
2024-08-26,0.47915,0.0,0.01055,0.1097
2024-08-27,0.3975,0.0,0.00055,0.0151
2024-08-28,0.53365,0.0,0.00595,0.0615
2024-08-29,0.50375,0.0,0.0114,0.08685
2024-08-30,0.49685,0.0,0.0059,0.05655
2024-08-31,0.53275,0.0,0.00475,0.06615
2024-09-01,0.5339,0.0,0.0121,0.11205
2024-09-02,0.5492,0.0,0.00595,0.06165
2024-09-03,0.651,0.0,0.01145,0.1083
2024-09-04,0.6558,0.0,0.01015,0.1112
2024-09-05,0.67085,0.0,0.00895,0.1624
2024-09-06,0.6758,0.0,0.0134,0.12105
2024-09-07,0.5749,0.0,0.01015,0.1107
2024-09-08,0.66375,0.0,0.0101,0.0959
2024-09-09,0.4177,0.0,0.0041,0.047
2024-09-10,0.4645,0.0,0.0095,0.17055
2024-09-11,0.55985,0.0,0.0029,0.05045
2024-09-12,0.54225,0.0,0.0123,0.1357
2024-09-13,0.56615,0.0,0.0121,0.1214
2024-09-14,0.34345,0.0,0.0,0.00245
2024-09-15,0.46185,0.0,0.0,0.00375
2024-09-16,0.37855,0.0,0.0059,0.062
2024-09-17,0.5184,0.0,0.0077,0.0792
2024-09-18,0.6484,0.0,0.0146,0.0076
2024-09-19,0.63135,0.0,0.0143,0.1691
2024-09-20,0.67145,0.0,0.013,0.16575
2024-09-21,0.52685,0.0,0.0158,0.15445
2024-09-22,0.5793,0.0,0.0,0.0248
2024-09-23,0.63835,0.0,0.0,0.00835
2024-09-24,0.6533,0.0,0.00945,0.11905
2024-09-25,0.68615,0.0,0.01885,0.19095
2024-09-26,0.6731,0.0,0.0082,0.1912
2024-09-27,0.61125,0.0,0.0,0.00235
2024-09-28,0.6582,0.0,0.0195,0.1928
2024-09-29,0.53505,0.0,0.01575,0.1617
2024-09-30,0.5158,0.0,0.0,0.1055
2024-10-01,0.65525,0.0,0.00815,0.1099
2024-10-02,0.6476,0.0,0.0153,0.1783
2024-10-03,0.65885,0.0,0.01475,0.17635
2024-10-04,0.66115,0.0,0.00685,0.1842
2024-10-05,0.68265,0.0,0.0104,0.112
2024-10-06,0.3103,0.0,0.00335,0.0602
2024-10-07,0.29765,0.0,0.0,0.0044
2024-10-08,0.6146,0.0,0.0076,0.11005
2024-10-09,0.69005,0.0,0.01265,0.1291
2024-10-10,0.6478,0.0,0.00225,0.04955
2024-10-11,0.59865,0.0,0.01345,0.1077
2024-10-12,0.6696,0.0,0.0101,0.17205
2024-10-13,0.69695,0.0,0.0,0.0077
2024-10-14,0.66985,0.0,0.00845,0.17205
2024-10-15,0.55205,0.0,0.0096,0.1728
2024-10-16,0.66325,0.0,0.0137,0.18465
2024-10-17,0.6906,0.0,0.00665,0.1456
2024-10-18,0.6734,0.0,0.02035,0.03335
2024-10-19,0.6852,0.0,0.0126,0.1375
2024-10-20,0.62955,0.0,0.0116,0.0077
2024-10-21,0.5003,0.0,0.01525,0.19025
2024-10-22,0.456,0.0,0.0,0.00305
2024-10-23,0.50695,0.0,0.0,0.00375
2024-10-24,0.4847,0.0,0.0,0.0091
2024-10-25,0.3698,0.0,0.009,0.12895
2024-10-26,0.6672,0.0,0.00345,0.1474
2024-10-27,0.6621,0.0,0.01025,0.1285
2024-10-28,0.36475,0.0,0.0001,0.0403
2024-10-29,0.6462,0.0,0.01385,0.19285
2024-10-30,0.67755,0.0,0.0127,0.1919
2024-10-31,0.52635,0.0,0.01505,0.0717
2024-11-01,0.46355,0.0,0.01215,0.16055
2024-11-02,0.6227,0.0,0.0,0.01615
2024-11-03,0.52155,0.0,0.0035,0.0726
2024-11-04,0.6355,0.0,0.0,0.01945
2024-11-05,0.521,0.0,0.0,0.03525
2024-11-06,0.51905,0.0,0.00425,0.143
2024-11-07,0.39675,0.0,0.00475,0.13915
2024-11-08,0.4703,0.0,0.0,0.03115
2024-11-09,0.4964,0.0,0.00285,0.12095
2024-11-10,0.62905,0.0,0.0033,0.08655
2024-11-11,0.67985,0.0,0.00985,0.20075
2024-11-12,0.6801,0.0,0.00655,0.20525
2024-11-13,0.68875,0.0,0.00495,0.18925
2024-11-14,0.54385,0.0,0.0065,0.11115
2024-11-15,0.6971,0.0,0.0091,0.2055
2024-11-16,0.6206,0.0,0.01075,0.2168
2024-11-17,0.6347,0.0,0.00835,0.1784
2024-11-18,0.6813,0.0,0.00755,0.20215
2024-11-19,0.5727,0.0,0.00225,0.14035
2024-11-20,0.50905,0.0,0.00155,0.16235
2024-11-21,0.6353,0.0,0.00145,0.1656
2024-11-22,0.66405,0.0,0.0009,0.16395
2024-11-23,0.4303,0.0,0.0,0.1253
2024-11-24,0.6725,0.0,0.0,0.09095
2024-11-25,0.5329,0.0,0.0015,0.17785
2024-11-26,0.67625,0.0,0.00075,0.16905
2024-11-27,0.61175,0.0,0.00085,0.1752
2024-11-28,0.68215,0.0,0.0,0.17125
2024-11-29,0.7036,0.0,0.0009,0.18355
2024-11-30,0.60905,0.0,0.0,0.14615
2024-12-01,0.61895,0.0,0.0,0.14805
2024-12-02,0.6857,0.0,0.0,0.1655
2024-12-03,0.6101,0.0,0.0,0.161
2024-12-04,0.2442,0.0,0.0,0.0357
2024-12-05,0.6656,0.0,0.0,0.1572
2024-12-06,0.6579,0.0,0.0,0.1632
2024-12-07,0.6439,0.0,0.0,0.15465
2024-12-08,0.60475,0.0,0.0,0.14335
2024-12-09,0.6503,0.0,0.0,0.14425
2024-12-10,0.63535,0.0,0.0,0.1345
2024-12-11,0.61745,0.0,0.0,0.11855
2024-12-12,0.63405,0.0,0.0,0.12485
2024-12-13,0.6575,0.0,0.0,0.1569
2024-12-14,0.64535,0.0,0.0,0.1418
2024-12-15,0.67225,0.0,0.0,0.14295
2024-12-16,0.70325,0.0,0.0,0.14285
2024-12-17,0.7124,0.0,0.0,0.1452
2024-12-18,0.75125,0.0,0.0,0.15085
2024-12-19,0.74715,0.0,0.0,0.14995
2024-12-20,0.7282,0.0,0.0,0.14575
2024-12-21,0.70925,0.0,0.0,0.1366
2024-12-22,0.68645,0.0,0.0,0.13935
2024-12-23,0.69105,0.0,0.0,0.1395
2024-12-24,0.55815,0.0,0.0,0.0411
2024-12-25,0.40985,0.0,0.0,0.00315
2024-12-26,0.2598,0.0,0.0,0.0162
2024-12-27,0.2387,0.0,0.0,0.00645
2024-12-28,0.6407,0.0,0.0,0.06825
2024-12-29,0.65105,0.0,0.0,0.13055
2024-12-30,0.53105,0.0,0.0,0.0083
2024-12-31,0.53105,0.0,0.0,0.0083
