timestamp,RATE A,RATE B,RATE C,load,day_of_week,month,load_lag1,load_lag2
2023-01-01 00:00:00,0.0,0.0,20.0,20.0,6,1,0.0,0.0
2023-01-01 01:00:00,0.0,0.0,20.0,20.0,6,1,20.0,0.0
2023-01-01 02:00:00,0.0,0.0,20.0,20.0,6,1,20.0,20.0
2023-01-01 03:00:00,0.0,0.0,20.0,20.0,6,1,20.0,20.0
2023-01-01 04:00:00,0.0,0.0,20.0,20.0,6,1,20.0,20.0
2023-01-01 05:00:00,0.0,0.0,20.0,20.0,6,1,20.0,20.0
2023-01-01 06:00:00,0.0,0.0,18.0,18.0,6,1,20.0,20.0
2023-01-01 07:00:00,0.0,0.0,16.0,16.0,6,1,18.0,20.0
2023-01-01 08:00:00,0.0,0.0,16.0,16.0,6,1,16.0,18.0
2023-01-01 09:00:00,0.0,0.0,16.0,16.0,6,1,16.0,16.0
2023-01-01 10:00:00,0.0,0.0,16.0,16.0,6,1,16.0,16.0
2023-01-01 11:00:00,0.0,0.0,16.0,16.0,6,1,16.0,16.0
2023-01-01 12:00:00,0.0,0.0,16.5,16.5,6,1,16.0,16.0
2023-01-01 13:00:00,0.0,0.0,16.5,16.5,6,1,16.5,16.0
2023-01-01 14:00:00,0.0,0.0,16.5,16.5,6,1,16.5,16.5
2023-01-01 15:00:00,0.0,0.0,17.0,17.0,6,1,16.5,16.5
2023-01-01 16:00:00,0.0,0.0,16.5,16.5,6,1,17.0,16.5
2023-01-01 17:00:00,0.0,0.0,16.0,16.0,6,1,16.5,17.0
2023-01-01 18:00:00,0.0,0.0,19.5,19.5,6,1,16.0,16.5
2023-01-01 19:00:00,0.0,0.0,20.0,20.0,6,1,19.5,16.0
2023-01-01 20:00:00,0.0,0.0,20.5,20.5,6,1,20.0,19.5
2023-01-01 21:00:00,0.0,0.0,21.0,21.0,6,1,20.5,20.0
2023-01-01 22:00:00,0.0,0.0,20.0,20.0,6,1,21.0,20.5
2023-01-01 23:00:00,0.0,0.0,20.0,20.0,6,1,20.0,21.0
2023-01-02 00:00:00,0.0,20.0,0.0,20.0,0,1,20.0,20.0
2023-01-02 01:00:00,0.0,20.0,0.0,20.0,0,1,20.0,20.0
2023-01-02 02:00:00,0.0,20.0,0.0,20.0,0,1,20.0,20.0
2023-01-02 03:00:00,0.0,20.0,0.0,20.0,0,1,20.0,20.0
2023-01-02 04:00:00,0.0,20.0,0.0,20.0,0,1,20.0,20.0
2023-01-02 05:00:00,0.0,20.0,0.0,20.0,0,1,20.0,20.0
2023-01-02 06:00:00,0.0,17.0,0.0,17.0,0,1,20.0,20.0
2023-01-02 07:00:00,0.0,17.5,0.0,17.5,0,1,17.0,20.0
2023-01-02 08:00:00,0.0,27.5,0.0,27.5,0,1,17.5,17.0
2023-01-02 09:00:00,31.5,0.0,0.0,31.5,0,1,27.5,17.5
2023-01-02 10:00:00,32.5,0.0,0.0,32.5,0,1,31.5,27.5
2023-01-02 11:00:00,31.0,0.0,0.0,31.0,0,1,32.5,31.5
2023-01-02 12:00:00,34.5,0.0,0.0,34.5,0,1,31.0,32.5
2023-01-02 13:00:00,36.0,0.0,0.0,36.0,0,1,34.5,31.0
2023-01-02 14:00:00,34.0,0.0,0.0,34.0,0,1,36.0,34.5
2023-01-02 15:00:00,36.5,0.0,0.0,36.5,0,1,34.0,36.0
2023-01-02 16:00:00,34.5,0.0,0.0,34.5,0,1,36.5,34.0
2023-01-02 17:00:00,25.5,0.0,0.0,25.5,0,1,34.5,36.5
2023-01-02 18:00:00,31.5,0.0,0.0,31.5,0,1,25.5,34.5
2023-01-02 19:00:00,28.5,0.0,0.0,28.5,0,1,31.5,25.5
2023-01-02 20:00:00,28.0,0.0,0.0,28.0,0,1,28.5,31.5
2023-01-02 21:00:00,26.5,0.0,0.0,26.5,0,1,28.0,28.5
2023-01-02 22:00:00,0.0,24.0,0.0,24.0,0,1,26.5,28.0
2023-01-02 23:00:00,0.0,24.0,0.0,24.0,0,1,24.0,26.5
2023-01-03 00:00:00,0.0,24.5,0.0,24.5,1,1,24.0,24.0
2023-01-03 01:00:00,0.0,22.0,0.0,22.0,1,1,24.5,24.0
2023-01-03 02:00:00,0.0,22.0,0.0,22.0,1,1,22.0,24.5
2023-01-03 03:00:00,0.0,21.5,0.0,21.5,1,1,22.0,22.0
2023-01-03 04:00:00,0.0,20.5,0.0,20.5,1,1,21.5,22.0
2023-01-03 05:00:00,0.0,22.0,0.0,22.0,1,1,20.5,21.5
2023-01-03 06:00:00,0.0,24.5,0.0,24.5,1,1,22.0,20.5
2023-01-03 07:00:00,0.0,75.0,0.0,75.0,1,1,24.5,22.0
2023-01-03 08:00:00,0.0,210.5,0.0,210.5,1,1,75.0,24.5
2023-01-03 09:00:00,264.0,0.0,0.0,264.0,1,1,210.5,75.0
2023-01-03 10:00:00,282.0,0.0,0.0,282.0,1,1,264.0,210.5
2023-01-03 11:00:00,310.0,0.0,0.0,310.0,1,1,282.0,264.0
2023-01-03 12:00:00,250.0,0.0,0.0,250.0,1,1,310.0,282.0
2023-01-03 13:00:00,324.0,0.0,0.0,324.0,1,1,250.0,310.0
2023-01-03 14:00:00,318.0,0.0,0.0,318.0,1,1,324.0,250.0
2023-01-03 15:00:00,302.5,0.0,0.0,302.5,1,1,318.0,324.0
2023-01-03 16:00:00,291.5,0.0,0.0,291.5,1,1,302.5,318.0
2023-01-03 17:00:00,151.5,0.0,0.0,151.5,1,1,291.5,302.5
2023-01-03 18:00:00,133.5,0.0,0.0,133.5,1,1,151.5,291.5
2023-01-03 19:00:00,122.0,0.0,0.0,122.0,1,1,133.5,151.5
2023-01-03 20:00:00,73.5,0.0,0.0,73.5,1,1,122.0,133.5
2023-01-03 21:00:00,31.5,0.0,0.0,31.5,1,1,73.5,122.0
2023-01-03 22:00:00,0.0,28.5,0.0,28.5,1,1,31.5,73.5
2023-01-03 23:00:00,0.0,26.5,0.0,26.5,1,1,28.5,31.5
2023-01-04 00:00:00,0.0,25.5,0.0,25.5,2,1,26.5,28.5
2023-01-04 01:00:00,0.0,24.5,0.0,24.5,2,1,25.5,26.5
2023-01-04 02:00:00,0.0,24.0,0.0,24.0,2,1,24.5,25.5
2023-01-04 03:00:00,0.0,24.0,0.0,24.0,2,1,24.0,24.5
2023-01-04 04:00:00,0.0,24.0,0.0,24.0,2,1,24.0,24.0
2023-01-04 05:00:00,0.0,24.0,0.0,24.0,2,1,24.0,24.0
2023-01-04 06:00:00,0.0,27.0,0.0,27.0,2,1,24.0,24.0
2023-01-04 07:00:00,0.0,69.0,0.0,69.0,2,1,27.0,24.0
2023-01-04 08:00:00,0.0,227.5,0.0,227.5,2,1,69.0,27.0
2023-01-04 09:00:00,252.5,0.0,0.0,252.5,2,1,227.5,69.0
2023-01-04 10:00:00,272.5,0.0,0.0,272.5,2,1,252.5,227.5
2023-01-04 11:00:00,312.5,0.0,0.0,312.5,2,1,272.5,252.5
2023-01-04 12:00:00,251.5,0.0,0.0,251.5,2,1,312.5,272.5
2023-01-04 13:00:00,322.5,0.0,0.0,322.5,2,1,251.5,312.5
2023-01-04 14:00:00,325.0,0.0,0.0,325.0,2,1,322.5,251.5
2023-01-04 15:00:00,312.5,0.0,0.0,312.5,2,1,325.0,322.5
2023-01-04 16:00:00,299.5,0.0,0.0,299.5,2,1,312.5,325.0
2023-01-04 17:00:00,188.5,0.0,0.0,188.5,2,1,299.5,312.5
2023-01-04 18:00:00,156.5,0.0,0.0,156.5,2,1,188.5,299.5
2023-01-04 19:00:00,143.5,0.0,0.0,143.5,2,1,156.5,188.5
2023-01-04 20:00:00,79.5,0.0,0.0,79.5,2,1,143.5,156.5
2023-01-04 21:00:00,30.5,0.0,0.0,30.5,2,1,79.5,143.5
2023-01-04 22:00:00,0.0,27.5,0.0,27.5,2,1,30.5,79.5
2023-01-04 23:00:00,0.0,26.5,0.0,26.5,2,1,27.5,30.5
2023-01-05 00:00:00,0.0,26.0,0.0,26.0,3,1,26.5,27.5
2023-01-05 01:00:00,0.0,25.5,0.0,25.5,3,1,26.0,26.5
2023-01-05 02:00:00,0.0,24.5,0.0,24.5,3,1,25.5,26.0
2023-01-05 03:00:00,0.0,24.0,0.0,24.0,3,1,24.5,25.5
2023-01-05 04:00:00,0.0,24.0,0.0,24.0,3,1,24.0,24.5
2023-01-05 05:00:00,0.0,24.0,0.0,24.0,3,1,24.0,24.0
2023-01-05 06:00:00,0.0,26.5,0.0,26.5,3,1,24.0,24.0
2023-01-05 07:00:00,0.0,59.5,0.0,59.5,3,1,26.5,24.0
2023-01-05 08:00:00,0.0,259.0,0.0,259.0,3,1,59.5,26.5
2023-01-05 09:00:00,261.5,0.0,0.0,261.5,3,1,259.0,59.5
2023-01-05 10:00:00,269.5,0.0,0.0,269.5,3,1,261.5,259.0
2023-01-05 11:00:00,306.5,0.0,0.0,306.5,3,1,269.5,261.5
2023-01-05 12:00:00,244.5,0.0,0.0,244.5,3,1,306.5,269.5
2023-01-05 13:00:00,311.5,0.0,0.0,311.5,3,1,244.5,306.5
2023-01-05 14:00:00,308.5,0.0,0.0,308.5,3,1,311.5,244.5
2023-01-05 15:00:00,294.0,0.0,0.0,294.0,3,1,308.5,311.5
2023-01-05 16:00:00,288.5,0.0,0.0,288.5,3,1,294.0,308.5
2023-01-05 17:00:00,223.0,0.0,0.0,223.0,3,1,288.5,294.0
2023-01-05 18:00:00,219.5,0.0,0.0,219.5,3,1,223.0,288.5
2023-01-05 19:00:00,152.5,0.0,0.0,152.5,3,1,219.5,223.0
2023-01-05 20:00:00,93.5,0.0,0.0,93.5,3,1,152.5,219.5
2023-01-05 21:00:00,42.5,0.0,0.0,42.5,3,1,93.5,152.5
2023-01-05 22:00:00,0.0,36.5,0.0,36.5,3,1,42.5,93.5
2023-01-05 23:00:00,0.0,34.0,0.0,34.0,3,1,36.5,42.5
2023-01-06 00:00:00,0.0,31.5,0.0,31.5,4,1,34.0,36.5
2023-01-06 01:00:00,0.0,30.0,0.0,30.0,4,1,31.5,34.0
2023-01-06 02:00:00,0.0,29.5,0.0,29.5,4,1,30.0,31.5
2023-01-06 03:00:00,0.0,28.0,0.0,28.0,4,1,29.5,30.0
2023-01-06 04:00:00,0.0,25.5,0.0,25.5,4,1,28.0,29.5
2023-01-06 05:00:00,0.0,25.5,0.0,25.5,4,1,25.5,28.0
2023-01-06 06:00:00,0.0,28.0,0.0,28.0,4,1,25.5,25.5
2023-01-06 07:00:00,0.0,68.0,0.0,68.0,4,1,28.0,25.5
2023-01-06 08:00:00,0.0,251.5,0.0,251.5,4,1,68.0,28.0
2023-01-06 09:00:00,250.5,0.0,0.0,250.5,4,1,251.5,68.0
2023-01-06 10:00:00,268.0,0.0,0.0,268.0,4,1,250.5,251.5
2023-01-06 11:00:00,286.0,0.0,0.0,286.0,4,1,268.0,250.5
2023-01-06 12:00:00,232.5,0.0,0.0,232.5,4,1,286.0,268.0
2023-01-06 13:00:00,290.0,0.0,0.0,290.0,4,1,232.5,286.0
2023-01-06 14:00:00,279.5,0.0,0.0,279.5,4,1,290.0,232.5
2023-01-06 15:00:00,272.5,0.0,0.0,272.5,4,1,279.5,290.0
2023-01-06 16:00:00,257.0,0.0,0.0,257.0,4,1,272.5,279.5
2023-01-06 17:00:00,130.5,0.0,0.0,130.5,4,1,257.0,272.5
2023-01-06 18:00:00,121.0,0.0,0.0,121.0,4,1,130.5,257.0
2023-01-06 19:00:00,112.5,0.0,0.0,112.5,4,1,121.0,130.5
2023-01-06 20:00:00,67.5,0.0,0.0,67.5,4,1,112.5,121.0
2023-01-06 21:00:00,30.0,0.0,0.0,30.0,4,1,67.5,112.5
2023-01-06 22:00:00,0.0,28.0,0.0,28.0,4,1,30.0,67.5
2023-01-06 23:00:00,0.0,27.0,0.0,27.0,4,1,28.0,30.0
2023-01-07 00:00:00,0.0,0.0,25.5,25.5,5,1,27.0,28.0
2023-01-07 01:00:00,0.0,0.0,26.0,26.0,5,1,25.5,27.0
2023-01-07 02:00:00,0.0,0.0,26.0,26.0,5,1,26.0,25.5
2023-01-07 03:00:00,0.0,0.0,25.5,25.5,5,1,26.0,26.0
2023-01-07 04:00:00,0.0,0.0,24.5,24.5,5,1,25.5,26.0
2023-01-07 05:00:00,0.0,0.0,24.5,24.5,5,1,24.5,25.5
2023-01-07 06:00:00,0.0,0.0,23.0,23.0,5,1,24.5,24.5
2023-01-07 07:00:00,0.0,0.0,28.5,28.5,5,1,23.0,24.5
2023-01-07 08:00:00,0.0,0.0,70.5,70.5,5,1,28.5,23.0
2023-01-07 09:00:00,0.0,0.0,83.5,83.5,5,1,70.5,28.5
2023-01-07 10:00:00,0.0,0.0,95.5,95.5,5,1,83.5,70.5
2023-01-07 11:00:00,0.0,0.0,96.0,96.0,5,1,95.5,83.5
2023-01-07 12:00:00,0.0,0.0,93.5,93.5,5,1,96.0,95.5
2023-01-07 13:00:00,0.0,0.0,96.5,96.5,5,1,93.5,96.0
2023-01-07 14:00:00,0.0,0.0,98.5,98.5,5,1,96.5,93.5
2023-01-07 15:00:00,0.0,0.0,96.0,96.0,5,1,98.5,96.5
2023-01-07 16:00:00,0.0,0.0,96.0,96.0,5,1,96.0,98.5
2023-01-07 17:00:00,0.0,0.0,90.5,90.5,5,1,96.0,96.0
2023-01-07 18:00:00,0.0,0.0,91.5,91.5,5,1,90.5,96.0
2023-01-07 19:00:00,0.0,0.0,35.0,35.0,5,1,91.5,90.5
2023-01-07 20:00:00,0.0,0.0,31.5,31.5,5,1,35.0,91.5
2023-01-07 21:00:00,0.0,0.0,29.5,29.5,5,1,31.5,35.0
2023-01-07 22:00:00,0.0,0.0,25.0,25.0,5,1,29.5,31.5
2023-01-07 23:00:00,0.0,0.0,24.5,24.5,5,1,25.0,29.5
2023-01-08 00:00:00,0.0,0.0,24.5,24.5,6,1,24.5,25.0
2023-01-08 01:00:00,0.0,0.0,24.0,24.0,6,1,24.5,24.5
2023-01-08 02:00:00,0.0,0.0,24.0,24.0,6,1,24.0,24.5
2023-01-08 03:00:00,0.0,0.0,24.0,24.0,6,1,24.0,24.0
2023-01-08 04:00:00,0.0,0.0,24.0,24.0,6,1,24.0,24.0
2023-01-08 05:00:00,0.0,0.0,24.0,24.0,6,1,24.0,24.0
2023-01-08 06:00:00,0.0,0.0,22.0,22.0,6,1,24.0,24.0
2023-01-08 07:00:00,0.0,0.0,20.5,20.5,6,1,22.0,24.0
2023-01-08 08:00:00,0.0,0.0,22.5,22.5,6,1,20.5,22.0
2023-01-08 09:00:00,0.0,0.0,25.0,25.0,6,1,22.5,20.5
2023-01-08 10:00:00,0.0,0.0,25.5,25.5,6,1,25.0,22.5
2023-01-08 11:00:00,0.0,0.0,22.5,22.5,6,1,25.5,25.0
2023-01-08 12:00:00,0.0,0.0,20.0,20.0,6,1,22.5,25.5
2023-01-08 13:00:00,0.0,0.0,26.0,26.0,6,1,20.0,22.5
2023-01-08 14:00:00,0.0,0.0,24.5,24.5,6,1,26.0,20.0
2023-01-08 15:00:00,0.0,0.0,23.5,23.5,6,1,24.5,26.0
2023-01-08 16:00:00,0.0,0.0,22.5,22.5,6,1,23.5,24.5
2023-01-08 17:00:00,0.0,0.0,24.5,24.5,6,1,22.5,23.5
2023-01-08 18:00:00,0.0,0.0,24.0,24.0,6,1,24.5,22.5
2023-01-08 19:00:00,0.0,0.0,22.5,22.5,6,1,24.0,24.5
2023-01-08 20:00:00,0.0,0.0,23.5,23.5,6,1,22.5,24.0
2023-01-08 21:00:00,0.0,0.0,23.5,23.5,6,1,23.5,22.5
2023-01-08 22:00:00,0.0,0.0,23.5,23.5,6,1,23.5,23.5
2023-01-08 23:00:00,0.0,0.0,23.5,23.5,6,1,23.5,23.5
2023-01-09 00:00:00,0.0,23.0,0.0,23.0,0,1,23.5,23.5
2023-01-09 01:00:00,0.0,23.5,0.0,23.5,0,1,23.0,23.5
2023-01-09 02:00:00,0.0,23.0,0.0,23.0,0,1,23.5,23.0
2023-01-09 03:00:00,0.0,23.0,0.0,23.0,0,1,23.0,23.5
2023-01-09 04:00:00,0.0,23.0,0.0,23.0,0,1,23.0,23.0
2023-01-09 05:00:00,0.0,22.5,0.0,22.5,0,1,23.0,23.0
2023-01-09 06:00:00,0.0,27.5,0.0,27.5,0,1,22.5,23.0
2023-01-09 07:00:00,0.0,63.5,0.0,63.5,0,1,27.5,22.5
2023-01-09 08:00:00,0.0,263.5,0.0,263.5,0,1,63.5,27.5
2023-01-09 09:00:00,255.0,0.0,0.0,255.0,0,1,263.5,63.5
2023-01-09 10:00:00,271.5,0.0,0.0,271.5,0,1,255.0,263.5
2023-01-09 11:00:00,317.0,0.0,0.0,317.0,0,1,271.5,255.0
2023-01-09 12:00:00,259.5,0.0,0.0,259.5,0,1,317.0,271.5
2023-01-09 13:00:00,322.0,0.0,0.0,322.0,0,1,259.5,317.0
2023-01-09 14:00:00,309.5,0.0,0.0,309.5,0,1,322.0,259.5
2023-01-09 15:00:00,296.5,0.0,0.0,296.5,0,1,309.5,322.0
2023-01-09 16:00:00,282.5,0.0,0.0,282.5,0,1,296.5,309.5
2023-01-09 17:00:00,159.0,0.0,0.0,159.0,0,1,282.5,296.5
2023-01-09 18:00:00,179.0,0.0,0.0,179.0,0,1,159.0,282.5
2023-01-09 19:00:00,151.0,0.0,0.0,151.0,0,1,179.0,159.0
2023-01-09 20:00:00,89.5,0.0,0.0,89.5,0,1,151.0,179.0
2023-01-09 21:00:00,38.0,0.0,0.0,38.0,0,1,89.5,151.0
2023-01-09 22:00:00,0.0,33.5,0.0,33.5,0,1,38.0,89.5
2023-01-09 23:00:00,0.0,33.0,0.0,33.0,0,1,33.5,38.0
2023-01-10 00:00:00,0.0,29.5,0.0,29.5,1,1,33.0,33.5
2023-01-10 01:00:00,0.0,29.5,0.0,29.5,1,1,29.5,33.0
2023-01-10 02:00:00,0.0,27.5,0.0,27.5,1,1,29.5,29.5
2023-01-10 03:00:00,0.0,26.0,0.0,26.0,1,1,27.5,29.5
2023-01-10 04:00:00,0.0,25.0,0.0,25.0,1,1,26.0,27.5
2023-01-10 05:00:00,0.0,25.0,0.0,25.0,1,1,25.0,26.0
2023-01-10 06:00:00,0.0,28.5,0.0,28.5,1,1,25.0,25.0
2023-01-10 07:00:00,0.0,72.0,0.0,72.0,1,1,28.5,25.0
2023-01-10 08:00:00,0.0,243.5,0.0,243.5,1,1,72.0,28.5
2023-01-10 09:00:00,263.5,0.0,0.0,263.5,1,1,243.5,72.0
2023-01-10 10:00:00,307.5,0.0,0.0,307.5,1,1,263.5,243.5
2023-01-10 11:00:00,328.5,0.0,0.0,328.5,1,1,307.5,263.5
2023-01-10 12:00:00,261.5,0.0,0.0,261.5,1,1,328.5,307.5
2023-01-10 13:00:00,330.0,0.0,0.0,330.0,1,1,261.5,328.5
2023-01-10 14:00:00,323.5,0.0,0.0,323.5,1,1,330.0,261.5
2023-01-10 15:00:00,308.5,0.0,0.0,308.5,1,1,323.5,330.0
2023-01-10 16:00:00,290.0,0.0,0.0,290.0,1,1,308.5,323.5
2023-01-10 17:00:00,202.5,0.0,0.0,202.5,1,1,290.0,308.5
2023-01-10 18:00:00,171.5,0.0,0.0,171.5,1,1,202.5,290.0
2023-01-10 19:00:00,157.5,0.0,0.0,157.5,1,1,171.5,202.5
2023-01-10 20:00:00,101.0,0.0,0.0,101.0,1,1,157.5,171.5
2023-01-10 21:00:00,45.5,0.0,0.0,45.5,1,1,101.0,157.5
2023-01-10 22:00:00,0.0,41.0,0.0,41.0,1,1,45.5,101.0
2023-01-10 23:00:00,0.0,40.5,0.0,40.5,1,1,41.0,45.5
2023-01-11 00:00:00,0.0,39.5,0.0,39.5,2,1,40.5,41.0
2023-01-11 01:00:00,0.0,39.5,0.0,39.5,2,1,39.5,40.5
2023-01-11 02:00:00,0.0,39.0,0.0,39.0,2,1,39.5,39.5
2023-01-11 03:00:00,0.0,39.0,0.0,39.0,2,1,39.0,39.5
2023-01-11 04:00:00,0.0,38.5,0.0,38.5,2,1,39.0,39.0
2023-01-11 05:00:00,0.0,37.5,0.0,37.5,2,1,38.5,39.0
2023-01-11 06:00:00,0.0,41.5,0.0,41.5,2,1,37.5,38.5
2023-01-11 07:00:00,0.0,68.0,0.0,68.0,2,1,41.5,37.5
2023-01-11 08:00:00,0.0,244.5,0.0,244.5,2,1,68.0,41.5
2023-01-11 09:00:00,264.0,0.0,0.0,264.0,2,1,244.5,68.0
2023-01-11 10:00:00,278.0,0.0,0.0,278.0,2,1,264.0,244.5
2023-01-11 11:00:00,296.0,0.0,0.0,296.0,2,1,278.0,264.0
2023-01-11 12:00:00,229.5,0.0,0.0,229.5,2,1,296.0,278.0
2023-01-11 13:00:00,314.5,0.0,0.0,314.5,2,1,229.5,296.0
2023-01-11 14:00:00,320.5,0.0,0.0,320.5,2,1,314.5,229.5
2023-01-11 15:00:00,296.0,0.0,0.0,296.0,2,1,320.5,314.5
2023-01-11 16:00:00,286.5,0.0,0.0,286.5,2,1,296.0,320.5
2023-01-11 17:00:00,86.5,0.0,0.0,86.5,2,1,286.5,296.0
2023-01-11 18:00:00,44.0,0.0,0.0,44.0,2,1,86.5,286.5
2023-01-11 19:00:00,39.5,0.0,0.0,39.5,2,1,44.0,86.5
2023-01-11 20:00:00,38.5,0.0,0.0,38.5,2,1,39.5,44.0
2023-01-11 21:00:00,32.5,0.0,0.0,32.5,2,1,38.5,39.5
2023-01-11 22:00:00,0.0,30.0,0.0,30.0,2,1,32.5,38.5
2023-01-11 23:00:00,0.0,29.5,0.0,29.5,2,1,30.0,32.5
2023-01-12 00:00:00,0.0,28.5,0.0,28.5,3,1,29.5,30.0
2023-01-12 01:00:00,0.0,27.0,0.0,27.0,3,1,28.5,29.5
2023-01-12 02:00:00,0.0,24.5,0.0,24.5,3,1,27.0,28.5
2023-01-12 03:00:00,0.0,24.5,0.0,24.5,3,1,24.5,27.0
2023-01-12 04:00:00,0.0,24.0,0.0,24.0,3,1,24.5,24.5
2023-01-12 05:00:00,0.0,24.5,0.0,24.5,3,1,24.0,24.5
2023-01-12 06:00:00,0.0,27.5,0.0,27.5,3,1,24.5,24.0
2023-01-12 07:00:00,0.0,64.5,0.0,64.5,3,1,27.5,24.5
2023-01-12 08:00:00,0.0,268.0,0.0,268.0,3,1,64.5,27.5
2023-01-12 09:00:00,274.0,0.0,0.0,274.0,3,1,268.0,64.5
2023-01-12 10:00:00,294.5,0.0,0.0,294.5,3,1,274.0,268.0
2023-01-12 11:00:00,308.0,0.0,0.0,308.0,3,1,294.5,274.0
2023-01-12 12:00:00,261.5,0.0,0.0,261.5,3,1,308.0,294.5
2023-01-12 13:00:00,330.5,0.0,0.0,330.5,3,1,261.5,308.0
2023-01-12 14:00:00,317.0,0.0,0.0,317.0,3,1,330.5,261.5
2023-01-12 15:00:00,300.5,0.0,0.0,300.5,3,1,317.0,330.5
2023-01-12 16:00:00,303.5,0.0,0.0,303.5,3,1,300.5,317.0
2023-01-12 17:00:00,206.5,0.0,0.0,206.5,3,1,303.5,300.5
2023-01-12 18:00:00,162.5,0.0,0.0,162.5,3,1,206.5,303.5
2023-01-12 19:00:00,113.5,0.0,0.0,113.5,3,1,162.5,206.5
2023-01-12 20:00:00,92.5,0.0,0.0,92.5,3,1,113.5,162.5
2023-01-12 21:00:00,42.0,0.0,0.0,42.0,3,1,92.5,113.5
2023-01-12 22:00:00,0.0,37.5,0.0,37.5,3,1,42.0,92.5
2023-01-12 23:00:00,0.0,35.0,0.0,35.0,3,1,37.5,42.0
2023-01-13 00:00:00,0.0,33.0,0.0,33.0,4,1,35.0,37.5
2023-01-13 01:00:00,0.0,29.5,0.0,29.5,4,1,33.0,35.0
2023-01-13 02:00:00,0.0,26.5,0.0,26.5,4,1,29.5,33.0
2023-01-13 03:00:00,0.0,25.5,0.0,25.5,4,1,26.5,29.5
2023-01-13 04:00:00,0.0,25.0,0.0,25.0,4,1,25.5,26.5
2023-01-13 05:00:00,0.0,24.5,0.0,24.5,4,1,25.0,25.5
2023-01-13 06:00:00,0.0,30.0,0.0,30.0,4,1,24.5,25.0
2023-01-13 07:00:00,0.0,69.5,0.0,69.5,4,1,30.0,24.5
2023-01-13 08:00:00,0.0,301.5,0.0,301.5,4,1,69.5,30.0
2023-01-13 09:00:00,289.5,0.0,0.0,289.5,4,1,301.5,69.5
2023-01-13 10:00:00,307.0,0.0,0.0,307.0,4,1,289.5,301.5
2023-01-13 11:00:00,338.0,0.0,0.0,338.0,4,1,307.0,289.5
2023-01-13 12:00:00,274.5,0.0,0.0,274.5,4,1,338.0,307.0
2023-01-13 13:00:00,344.0,0.0,0.0,344.0,4,1,274.5,338.0
2023-01-13 14:00:00,334.0,0.0,0.0,334.0,4,1,344.0,274.5
2023-01-13 15:00:00,319.5,0.0,0.0,319.5,4,1,334.0,344.0
2023-01-13 16:00:00,307.5,0.0,0.0,307.5,4,1,319.5,334.0
2023-01-13 17:00:00,154.5,0.0,0.0,154.5,4,1,307.5,319.5
2023-01-13 18:00:00,121.0,0.0,0.0,121.0,4,1,154.5,307.5
2023-01-13 19:00:00,100.0,0.0,0.0,100.0,4,1,121.0,154.5
2023-01-13 20:00:00,62.0,0.0,0.0,62.0,4,1,100.0,121.0
2023-01-13 21:00:00,32.5,0.0,0.0,32.5,4,1,62.0,100.0
2023-01-13 22:00:00,0.0,29.5,0.0,29.5,4,1,32.5,62.0
2023-01-13 23:00:00,0.0,27.0,0.0,27.0,4,1,29.5,32.5
2023-01-14 00:00:00,0.0,0.0,27.0,27.0,5,1,27.0,29.5
2023-01-14 01:00:00,0.0,0.0,26.0,26.0,5,1,27.0,27.0
2023-01-14 02:00:00,0.0,0.0,26.0,26.0,5,1,26.0,27.0
2023-01-14 03:00:00,0.0,0.0,25.5,25.5,5,1,26.0,26.0
2023-01-14 04:00:00,0.0,0.0,26.0,26.0,5,1,25.5,26.0
2023-01-14 05:00:00,0.0,0.0,25.0,25.0,5,1,26.0,25.5
2023-01-14 06:00:00,0.0,0.0,24.0,24.0,5,1,25.0,26.0
2023-01-14 07:00:00,0.0,0.0,23.5,23.5,5,1,24.0,25.0
2023-01-14 08:00:00,0.0,0.0,29.5,29.5,5,1,23.5,24.0
2023-01-14 09:00:00,0.0,0.0,34.0,34.0,5,1,29.5,23.5
2023-01-14 10:00:00,0.0,0.0,35.0,35.0,5,1,34.0,29.5
2023-01-14 11:00:00,0.0,0.0,36.5,36.5,5,1,35.0,34.0
2023-01-14 12:00:00,0.0,0.0,32.5,32.5,5,1,36.5,35.0
2023-01-14 13:00:00,0.0,0.0,32.0,32.0,5,1,32.5,36.5
2023-01-14 14:00:00,0.0,0.0,28.0,28.0,5,1,32.0,32.5
2023-01-14 15:00:00,0.0,0.0,28.5,28.5,5,1,28.0,32.0
2023-01-14 16:00:00,0.0,0.0,27.5,27.5,5,1,28.5,28.0
2023-01-14 17:00:00,0.0,0.0,27.0,27.0,5,1,27.5,28.5
2023-01-14 18:00:00,0.0,0.0,29.5,29.5,5,1,27.0,27.5
2023-01-14 19:00:00,0.0,0.0,31.5,31.5,5,1,29.5,27.0
2023-01-14 20:00:00,0.0,0.0,34.0,34.0,5,1,31.5,29.5
2023-01-14 21:00:00,0.0,0.0,30.5,30.5,5,1,34.0,31.5
2023-01-14 22:00:00,0.0,0.0,28.5,28.5,5,1,30.5,34.0
2023-01-14 23:00:00,0.0,0.0,28.5,28.5,5,1,28.5,30.5
2023-01-15 00:00:00,0.0,0.0,27.0,27.0,6,1,28.5,28.5
2023-01-15 01:00:00,0.0,0.0,26.5,26.5,6,1,27.0,28.5
2023-01-15 02:00:00,0.0,0.0,26.0,26.0,6,1,26.5,27.0
2023-01-15 03:00:00,0.0,0.0,25.5,25.5,6,1,26.0,26.5
