Curve_Robinson Lifestyle Ratchaphruek_20240610174910,,,,
Time,Meter2(52757)/Meter Active Power(kW),Robinson Lifestyle Ratchaphruek(00027)/Load Power(kW),Robinson Lifestyle Ratchaphruek(00027)/Plant Power(kW),
5/6/2023 0:30,--,566.352,0,566.352
5/6/2023 1:00,--,575.285,0,575.285
5/6/2023 1:30,--,534.313,0,534.313
5/6/2023 2:00,--,497.222,0,497.222
5/6/2023 2:30,--,485.149,0,485.149
5/6/2023 3:00,--,490.771,0,490.771
5/6/2023 3:30,--,465.545,0,465.545
5/6/2023 4:00,--,414.644,0,414.644
5/6/2023 4:30,--,403.031,0,403.031
5/6/2023 5:00,--,421.858,0,421.858
5/6/2023 5:30,--,405.594,0,405.594
5/6/2023 6:00,--,440.091,13.039,427.052
5/6/2023 6:30,--,434.648,142.654,291.994
5/6/2023 7:00,--,461.278,174.325,286.953
5/6/2023 7:30,--,460.403,369.078,91.325
5/6/2023 8:00,--,661.988,394.505,267.483
5/6/2023 8:30,--,729.637,459.498,270.139
5/6/2023 9:00,--,934.12,924.55,9.57
5/6/2023 9:30,--,1708.848,1194.899,513.949
5/6/2023 10:00,--,3073.282,1378.293,1694.989
5/6/2023 10:30,--,3104.686,1532.701,1571.985
5/6/2023 11:00,--,3105.682,1233.257,1872.425
5/6/2023 11:30,--,3189.7,788.105,2401.595
5/6/2023 12:00,--,3135.074,1089.189,2045.885
5/6/2023 12:30,--,3513.135,1608.496,1904.639
5/6/2023 13:00,--,3463.021,1225.942,2237.079
5/6/2023 13:30,--,3414.345,792.623,2621.722
5/6/2023 14:00,--,3390.177,1588.731,1801.446
5/6/2023 14:30,--,3319.478,553.035,2766.443
5/6/2023 15:00,--,3389.63,453.977,2935.653
5/6/2023 15:30,--,3264.014,523.419,2740.595
5/6/2023 16:00,--,3265.88,391.969,2873.911
5/6/2023 16:30,--,3365.155,251.505,3113.65
5/6/2023 17:00,--,3259.672,73.909,3185.763
5/6/2023 17:30,--,3299.571,76.641,3222.93
5/6/2023 18:00,--,3191.288,48.096,3143.192
5/6/2023 18:30,--,3238.016,14.932,3223.084
5/6/2023 19:00,--,2931.837,0,2931.837
5/6/2023 19:30,--,3006.137,0,3006.137
5/6/2023 20:00,--,2960.178,0,2960.178
5/6/2023 20:30,--,2886.591,0,2886.591
5/6/2023 21:00,--,2814.748,0,2814.748
5/6/2023 21:30,--,2307.027,0,2307.027
5/6/2023 22:00,--,1747.996,0,1747.996
5/6/2023 22:30,--,982.533,0,982.533
5/6/2023 23:00,--,911.244,0,911.244
5/6/2023 23:30,--,830.579,0,830.579
6/6/2023 0:00,--,495.858,0,495.858
6/6/2023 0:30,--,490.104,0,490.104
6/6/2023 1:00,--,481.233,0,481.233
6/6/2023 1:30,--,462.255,0,462.255
6/6/2023 2:00,--,437.724,0,437.724
6/6/2023 2:30,--,422.3,0,422.3
6/6/2023 3:00,--,435.926,0,435.926
6/6/2023 3:30,--,421.559,0,421.559
6/6/2023 4:00,--,384.219,0,384.219
6/6/2023 4:30,--,384.457,0,384.457
6/6/2023 5:00,--,394.199,0,394.199
6/6/2023 5:30,--,393.501,0,393.501
6/6/2023 6:00,--,370.69,4.241,366.449
6/6/2023 6:30,--,432.512,72.971,359.541
6/6/2023 7:00,--,440.869,150.582,290.287
6/6/2023 7:30,--,406.368,410.464,-4.096
6/6/2023 8:00,--,593.988,532.474,61.514
6/6/2023 8:30,--,653.652,563.232,90.42
6/6/2023 9:00,--,779.126,777.177,1.949
6/6/2023 9:30,--,908.735,822.526,86.209
6/6/2023 10:00,--,987.604,999.193,-11.589
6/6/2023 10:30,--,1630.349,1372.203,258.146
6/6/2023 11:00,--,3069.297,1577.275,1492.022
6/6/2023 11:30,--,3155.898,517.139,2638.759
6/6/2023 12:00,--,3091.507,1516.899,1574.608
6/6/2023 12:30,--,3499.458,1585.783,1913.675
6/6/2023 13:00,--,3471.969,1590.858,1881.111
6/6/2023 13:30,--,3335.565,1386.532,1949.033
6/6/2023 14:00,--,3208.562,925.563,2282.999
6/6/2023 14:30,--,3298.441,447.166,2851.275
6/6/2023 15:00,--,3183.961,284.651,2899.31
6/6/2023 15:30,--,3311.844,84.949,3226.895
6/6/2023 16:00,--,3274.078,79.592,3194.486
6/6/2023 16:30,--,3206.885,114.772,3092.113
6/6/2023 17:00,--,3180.21,68.541,3111.669
6/6/2023 17:30,--,3135.222,29.514,3105.708
6/6/2023 18:00,--,3208.058,13.861,3194.197
6/6/2023 18:30,--,3168.767,16.527,3152.24
6/6/2023 19:00,--,2860.544,0,2860.544
6/6/2023 19:30,--,3127.003,0,3127.003
6/6/2023 20:00,--,3079.763,0,3079.763
6/6/2023 20:30,--,3026.885,0,3026.885
6/6/2023 21:00,--,2892.868,0,2892.868
6/6/2023 21:30,--,2144.009,0,2144.009
6/6/2023 22:00,--,1992.342,0,1992.342
6/6/2023 22:30,--,849.882,0,849.882
6/6/2023 23:00,--,593.571,0,593.571
6/6/2023 23:30,--,413.47,0,413.47
7/6/2023 0:00,--,454.488,0,454.488
7/6/2023 0:30,--,468.228,0,468.228
7/6/2023 1:00,--,455.821,0,455.821
7/6/2023 1:30,--,460.992,0,460.992
7/6/2023 2:00,--,397.042,0,397.042
7/6/2023 2:30,--,388.883,0,388.883
7/6/2023 3:00,--,394.12,0,394.12
7/6/2023 3:30,--,387.025,0,387.025
7/6/2023 4:00,--,367.537,0,367.537
7/6/2023 4:30,--,373.357,0,373.357
7/6/2023 5:00,--,369.21,0,369.21
7/6/2023 5:30,--,357.101,0,357.101
7/6/2023 6:00,--,407.66,8.505,399.155
7/6/2023 6:30,--,384.416,84.224,300.192
7/6/2023 7:00,--,413.73,269.923,143.807
7/6/2023 7:30,--,401.107,270.659,130.448
7/6/2023 8:00,--,562.259,561.308,0.951
7/6/2023 8:30,--,681.577,608.981,72.596
7/6/2023 9:00,--,761.997,765.787,-3.79
7/6/2023 9:30,--,938.098,942.293,-4.195
7/6/2023 10:00,--,981.155,973.654,7.501
7/6/2023 10:30,--,1856.072,962.018,894.054
7/6/2023 11:00,--,3024.632,627.304,2397.328
7/6/2023 11:30,--,3208.367,556.228,2652.139
7/6/2023 12:00,--,3129.504,1500.918,1628.586
7/6/2023 12:30,--,3528.354,437.918,3090.436
7/6/2023 13:00,--,3201.294,374.989,2826.305
7/6/2023 13:30,--,3165.373,414.708,2750.665
7/6/2023 14:00,--,3130.105,428.214,2701.891
7/6/2023 14:30,--,3089.848,312.276,2777.572
7/6/2023 15:00,--,3039.785,380.136,2659.649
7/6/2023 15:30,--,3002.108,643.82,2358.288
7/6/2023 16:00,--,3100.626,490.428,2610.198
7/6/2023 16:30,--,3108.358,390.932,2717.426
7/6/2023 17:00,--,3147.973,331.176,2816.797
7/6/2023 17:30,--,3148.553,250.619,2897.934
7/6/2023 18:00,--,3138.447,104.586,3033.861
7/6/2023 18:30,--,2895.033,4.114,2890.919
7/6/2023 19:00,--,3033.381,0,3033.381
7/6/2023 19:30,--,3109.739,0,3109.739
7/6/2023 20:00,--,3016.526,0,3016.526
7/6/2023 20:30,--,2999.633,0,2999.633
7/6/2023 21:00,--,2907.09,0,2907.09
7/6/2023 21:30,--,2207.943,0,2207.943
7/6/2023 22:00,--,2009.902,0,2009.902
7/6/2023 22:30,--,827.528,0,827.528
7/6/2023 23:00,--,771.98,0,771.98
7/6/2023 23:30,--,701.145,0,701.145
8/6/2023 0:00,--,507.318,0,507.318
8/6/2023 0:30,--,491.288,0,491.288
8/6/2023 1:00,--,496.55,0,496.55
8/6/2023 1:30,--,481.079,0,481.079
8/6/2023 2:00,--,433.299,0,433.299
8/6/2023 2:30,--,418.349,0,418.349
8/6/2023 3:00,--,423.441,0,423.441
8/6/2023 3:30,--,424.671,0,424.671
8/6/2023 4:00,--,360.164,0,360.164
8/6/2023 4:30,--,362.522,0,362.522
8/6/2023 5:00,--,383.256,0,383.256
8/6/2023 5:30,--,350.399,0,350.399
8/6/2023 6:00,--,318.497,0.148,318.349
8/6/2023 6:30,--,356.211,47.693,308.518
8/6/2023 7:00,--,356.642,220.401,136.241
8/6/2023 7:30,--,372.603,350.815,21.788
8/6/2023 8:00,--,598.406,574.463,23.943
8/6/2023 8:30,--,654.693,653.436,1.257
8/6/2023 9:00,--,727.349,665.355,61.994
8/6/2023 9:30,--,972.343,601.529,370.814
8/6/2023 10:00,--,1007.413,771.051,236.362
8/6/2023 10:30,--,1932.954,1184.609,748.345
8/6/2023 11:00,--,3132.975,345.2,2787.775
8/6/2023 11:30,--,3134.226,1610.065,1524.161
8/6/2023 12:00,--,3197.953,1068.682,2129.271
8/6/2023 12:30,--,3394.216,733.767,2660.449
8/6/2023 13:00,--,3357.851,665.283,2692.568
8/6/2023 13:30,--,3323.98,632.041,2691.939
8/6/2023 14:00,--,3179.571,869.306,2310.265
8/6/2023 14:30,--,3130.73,549.768,2580.962
8/6/2023 15:00,--,3085.723,303.948,2781.775
8/6/2023 15:30,--,3091.99,325.735,2766.255
8/6/2023 16:00,--,3066.764,336.705,2730.059
8/6/2023 16:30,--,3147.734,284.378,2863.356
8/6/2023 17:00,--,3171.304,331.814,2839.49
8/6/2023 17:30,--,3089.729,208.125,2881.604
8/6/2023 18:00,--,3137.472,82.897,3054.575
8/6/2023 18:30,--,3149.796,22.708,3127.088
8/6/2023 19:00,--,3130.736,0.014,3130.722
8/6/2023 19:30,--,2902.589,0,2902.589
8/6/2023 20:00,--,2837.419,0,2837.419
8/6/2023 20:30,--,2726.984,0,2726.984
8/6/2023 21:00,--,2654.882,0,2654.882
8/6/2023 21:30,--,2237.262,0,2237.262
8/6/2023 22:00,--,2026.421,0,2026.421
8/6/2023 22:30,--,912.777,0,912.777
8/6/2023 23:00,--,848.027,0,848.027
8/6/2023 23:30,--,774.433,0,774.433
9/6/2023 0:00,--,855.014,0,855.014
9/6/2023 0:30,--,510.43,0,510.43
9/6/2023 1:00,--,492.019,0,492.019
9/6/2023 1:30,--,494.218,0,494.218
9/6/2023 2:00,--,455.74,0,455.74
9/6/2023 2:30,--,430.151,0,430.151
9/6/2023 3:00,--,456.142,0,456.142
9/6/2023 3:30,--,452.922,0,452.922
9/6/2023 4:00,--,362.08,0,362.08
9/6/2023 4:30,--,376.601,0,376.601
9/6/2023 5:00,--,375.297,0,375.297
9/6/2023 5:30,--,366.065,0,366.065
9/6/2023 6:00,--,388.643,4.777,383.866
9/6/2023 6:30,--,416.022,62.174,353.848
9/6/2023 7:00,--,417.621,154.787,262.834
9/6/2023 7:30,--,377.166,306.17,70.996
9/6/2023 8:00,--,588.955,390.937,198.018
9/6/2023 8:30,--,681.878,436.131,245.747
9/6/2023 9:00,--,746.705,740.967,5.738
9/6/2023 9:30,--,955.625,560.044,395.581
9/6/2023 10:00,--,1013.738,1036.305,-22.567
9/6/2023 10:30,--,1974.044,1465.275,508.769
9/6/2023 11:00,--,2831.608,421.402,2410.206
9/6/2023 11:30,--,2962.211,281.173,2681.038
9/6/2023 12:00,--,2542.678,222.34,2320.338
9/6/2023 12:30,--,3452.825,398.787,3054.038
9/6/2023 13:00,--,3449.108,355.222,3093.886
9/6/2023 13:30,--,3303.683,431.798,2871.885
9/6/2023 14:00,--,3268.104,561.751,2706.353
9/6/2023 14:30,--,3161.775,481.707,2680.068
9/6/2023 15:00,--,3105.113,518.152,2586.961
9/6/2023 15:30,--,3093.014,419.929,2673.085
9/6/2023 16:00,--,3110.488,377.457,2733.031
9/6/2023 16:30,--,3144.792,102.682,3042.11
9/6/2023 17:00,--,3166.374,257.171,2909.203
9/6/2023 17:30,--,3120.181,187.297,2932.884
9/6/2023 18:00,--,3162.46,113.307,3049.153
9/6/2023 18:30,--,3197.468,28.145,3169.323
9/6/2023 19:00,--,3237.197,0.013,3237.184
9/6/2023 19:30,--,2990.246,0,2990.246
9/6/2023 20:00,--,3009.273,0,3009.273
9/6/2023 20:30,--,2961.581,0,2961.581
9/6/2023 21:00,--,2859.429,0,2859.429
9/6/2023 21:30,--,2289.096,0,2289.096
9/6/2023 22:00,--,2097.925,0,2097.925
9/6/2023 22:30,--,897.541,0,897.541
9/6/2023 23:00,--,916.389,0,916.389
9/6/2023 23:30,--,841.351,0,841.351
10/6/2023 0:00,--,682.687,0,682.687
10/6/2023 0:30,--,542.311,0,542.311
10/6/2023 1:00,--,536.55,0,536.55
10/6/2023 1:30,--,519.553,0,519.553
10/6/2023 2:00,--,496.633,0,496.633
10/6/2023 2:30,--,473.309,0,473.309
10/6/2023 3:00,--,481.797,0,481.797
10/6/2023 3:30,--,490.077,0,490.077
10/6/2023 4:00,--,399.936,0,399.936
10/6/2023 4:30,--,377.964,0,377.964
10/6/2023 5:00,--,416.596,0,416.596
10/6/2023 5:30,--,405.161,0,405.161
10/6/2023 6:00,--,359.517,3.551,355.966
10/6/2023 6:30,--,396.26,53.029,343.231
10/6/2023 7:00,--,414.755,118.23,296.525
10/6/2023 7:30,--,425.966,161.523,264.443
10/6/2023 8:00,--,654.399,130.588,523.811
10/6/2023 8:30,--,745.118,384.106,361.012
10/6/2023 9:00,--,879.081,878.147,0.934
10/6/2023 9:30,--,2051.764,1306.23,745.534
10/6/2023 10:00,--,3070.72,1308.83,1761.89
10/6/2023 10:30,--,3113.453,464.398,2649.055
10/6/2023 11:00,--,3165.127,651.826,2513.301
10/6/2023 11:30,--,3140.598,908.76,2231.838
10/6/2023 12:00,--,3170.033,705.005,2465.028
10/6/2023 12:30,--,3508.037,1151.856,2356.181
10/6/2023 13:00,--,3379.753,1340.265,2039.488
10/6/2023 13:30,--,3381.611,1372.251,2009.36
10/6/2023 14:00,--,3401.769,588.118,2813.651
10/6/2023 14:30,--,3253.415,545.827,2707.588
10/6/2023 15:00,--,3184.25,437.07,2747.18
10/6/2023 15:30,--,3173.561,470.765,2702.796
10/6/2023 16:00,--,3239.153,556.091,2683.062
10/6/2023 16:30,--,3177.837,423.972,2753.865
10/6/2023 17:00,--,3193.035,465.524,2727.511
10/6/2023 17:30,--,3172.784,243.851,2928.933
10/6/2023 18:00,--,3168.155,102.093,3066.062
10/6/2023 18:30,--,3191.26,32.314,3158.946
10/6/2023 19:00,--,2968.705,0.006,2968.699
10/6/2023 19:30,--,3056.862,0,3056.862
10/6/2023 20:00,--,3117.482,0,3117.482
10/6/2023 20:30,--,3003.881,0,3003.881
10/6/2023 21:00,--,2895.83,0,2895.83
10/6/2023 21:30,--,2230.301,0,2230.301
10/6/2023 22:00,--,2068.537,0,2068.537
10/6/2023 22:30,--,909.226,0,909.226
10/6/2023 23:00,--,848.004,0,848.004
10/6/2023 23:30,--,786.804,0,786.804
11/6/2023 0:00,--,527.825,0,527.825
11/6/2023 0:30,--,520.27,0,520.27
11/6/2023 1:00,--,540.789,0,540.789
11/6/2023 1:30,--,524.238,0,524.238
11/6/2023 2:00,--,458.491,0,458.491
11/6/2023 2:30,--,452.754,0,452.754
11/6/2023 3:00,--,449.341,0,449.341
11/6/2023 3:30,--,441.09,0,441.09
11/6/2023 4:00,--,396.77,0,396.77
11/6/2023 4:30,--,387.388,0,387.388
11/6/2023 5:00,--,390.329,0,390.329
11/6/2023 5:30,--,396.901,0,396.901
11/6/2023 6:00,--,375.041,2.897,372.144
11/6/2023 6:30,--,368.852,39.944,328.908
11/6/2023 7:00,--,421.436,81.058,340.378
11/6/2023 7:30,--,438.75,184.38,254.37
11/6/2023 8:00,--,596.506,347.332,249.174
11/6/2023 8:30,--,728.102,463.885,264.217
11/6/2023 9:00,--,862.368,442.697,419.671
11/6/2023 9:30,--,1751.35,677.003,1074.347
11/6/2023 10:00,--,2867.746,963.694,1904.052
11/6/2023 10:30,--,3161.037,1289.994,1871.043
11/6/2023 11:00,--,3161.933,507.082,2654.851
11/6/2023 11:30,--,3146.532,1427.526,1719.006
11/6/2023 12:00,--,3264.758,1472.525,1792.233
11/6/2023 12:30,--,3401.975,1606.588,1795.387
11/6/2023 13:00,--,3320.013,1480.649,1839.364
11/6/2023 13:30,--,3281.122,1608.569,1672.553
11/6/2023 14:00,--,3333.664,1105.794,2227.87
11/6/2023 14:30,--,3353.619,445.954,2907.665
11/6/2023 15:00,--,3343.524,1265.34,2078.184
11/6/2023 15:30,--,3397.007,1331.449,2065.558
11/6/2023 16:00,--,3456.732,489,2967.732
11/6/2023 16:30,--,3364.145,397.546,2966.599
11/6/2023 17:00,--,3282.739,440.437,2842.302
11/6/2023 17:30,--,3300.482,432.673,2867.809
11/6/2023 18:00,--,3365.894,230.857,3135.037
11/6/2023 18:30,--,3370.013,42.426,3327.587
11/6/2023 19:00,--,3047.639,0.019,3047.62
11/6/2023 19:30,--,3105.176,0,3105.176
11/6/2023 20:00,--,3015.886,0,3015.886
11/6/2023 20:30,--,2905.214,0,2905.214
11/6/2023 21:00,--,2846.432,0,2846.432
11/6/2023 21:30,--,2377.369,0,2377.369
11/6/2023 22:00,--,2080.811,0,2080.811
11/6/2023 22:30,--,1013.99,0,1013.99
11/6/2023 23:00,--,889.7,0,889.7
11/6/2023 23:30,--,797.745,0,797.745
12/6/2023 0:00,--,553.796,0,553.796
12/6/2023 0:30,--,484.067,0,484.067
12/6/2023 1:00,--,460.841,0,460.841
12/6/2023 1:30,--,448.677,0,448.677
12/6/2023 2:00,--,413.236,0,413.236
12/6/2023 2:30,--,395.303,0,395.303
12/6/2023 3:00,--,401.596,0,401.596
12/6/2023 3:30,--,393.755,0,393.755
12/6/2023 4:00,--,371.925,0,371.925
12/6/2023 4:30,--,381.85,0,381.85
12/6/2023 5:00,--,381.663,0,381.663
12/6/2023 5:30,--,385.942,0,385.942
12/6/2023 6:00,--,332.363,1.945,330.418
12/6/2023 6:30,--,384.534,34.051,350.483
12/6/2023 7:00,--,402.208,126.223,275.985
12/6/2023 7:30,--,404.395,397.093,7.302
12/6/2023 8:00,--,513.615,361.584,152.031
