Curve_Robinson Lifestyle Ratchaphruek_20240610174126,,,,
Time,Meter2(52757)/Meter Active Power(kW),Robinson Lifestyle Ratchaphruek(00027)/Load Power(kW),Robinson Lifestyle Ratchaphruek(00027)/Plant Power(kW),
4/3/2023 10:00,-48.438,949.61,998.048,-48.438
4/3/2023 10:30,42.615,1177.149,1134.534,42.615
4/3/2023 11:00,1967.436,3174.43,1206.994,1967.436
4/3/2023 11:30,2155.109,3460.896,1305.787,2155.109
4/3/2023 12:00,2231.368,3443.525,1212.157,2231.368
4/3/2023 12:30,2021.514,3443.355,1421.841,2021.514
4/3/2023 13:00,2202.133,3496.122,1293.989,2202.133
4/3/2023 13:30,2541.13,3593.939,1052.809,2541.13
4/3/2023 14:00,2989.445,3649.043,659.598,2989.445
4/3/2023 14:30,2893.273,3626.102,732.829,2893.273
4/3/2023 15:00,2377.943,3459.093,1081.15,2377.943
4/3/2023 15:30,3533.729,3773.551,239.822,3533.729
4/3/2023 16:00,2933.956,3660.288,726.332,2933.956
4/3/2023 16:30,3626.429,3814.676,188.247,3626.429
4/3/2023 17:00,3395.586,3750.599,355.013,3395.586
4/3/2023 17:30,3719.566,3893.51,173.944,3719.566
4/3/2023 18:00,3821.211,3866.511,45.3,3821.211
4/3/2023 18:30,3920.704,3923.816,3.112,3920.704
4/3/2023 19:00,4021.324,4021.324,0,4021.324
4/3/2023 19:30,4015.553,4015.553,0,4015.553
4/3/2023 20:00,3912.158,3912.158,0,3912.158
4/3/2023 20:30,3826.541,3826.541,0,3826.541
4/3/2023 21:00,3712.676,3712.676,0,3712.676
4/3/2023 21:30,2836.354,2836.354,0,2836.354
4/3/2023 22:00,2521.353,2521.353,0,2521.353
4/3/2023 22:30,1510.553,1510.553,0,1510.553
4/3/2023 23:00,1165.605,1165.605,0,1165.605
4/3/2023 23:30,715.934,715.934,0,715.934
5/3/2023 0:00,774.864,774.864,0,774.864
5/3/2023 0:30,566.42,566.42,0,566.42
5/3/2023 1:00,563.91,563.91,0,563.91
5/3/2023 1:30,550.757,550.757,0,550.757
5/3/2023 2:00,530.081,530.081,0,530.081
5/3/2023 2:30,533.909,533.909,0,533.909
5/3/2023 3:00,518.317,518.317,0,518.317
5/3/2023 3:30,513.074,513.074,0,513.074
5/3/2023 4:00,470.404,470.404,0,470.404
5/3/2023 4:30,467.386,467.386,0,467.386
5/3/2023 5:00,454.317,454.317,0,454.317
5/3/2023 5:30,431.421,431.421,0,431.421
5/3/2023 6:00,439.949,439.949,0,439.949
5/3/2023 6:30,471.921,471.921,0,471.921
5/3/2023 7:00,413.829,459.215,45.386,413.829
5/3/2023 7:30,328.16,475.289,147.129,328.16
5/3/2023 8:00,301.256,615.312,314.056,301.256
5/3/2023 8:30,260.877,734.941,474.064,260.877
5/3/2023 9:00,505.724,891.02,385.296,505.724
5/3/2023 9:30,101.775,971.721,869.946,101.775
5/3/2023 10:00,-61.054,1002.522,1063.576,-61.054
5/3/2023 10:30,612.697,1815.048,1202.351,612.697
5/3/2023 11:00,2162.104,3448.758,1286.654,2162.104
5/3/2023 11:30,2155.096,3468.596,1313.5,2155.096
5/3/2023 12:00,1951.281,3343.996,1392.715,1951.281
5/3/2023 12:30,1850.33,3300.883,1450.553,1850.33
5/3/2023 13:00,1846.343,3277.804,1431.461,1846.343
5/3/2023 13:30,1813.392,3232.559,1419.167,1813.392
5/3/2023 14:00,1780.457,3119.966,1339.509,1780.457
5/3/2023 14:30,1878.791,3115.185,1236.394,1878.791
5/3/2023 15:00,1989.957,3113.616,1123.659,1989.957
5/3/2023 15:30,2304.302,3102.168,797.866,2304.302
5/3/2023 16:00,2454.416,3214.704,760.288,2454.416
5/3/2023 16:30,2424.514,3126.465,701.951,2424.514
5/3/2023 17:00,2845.926,3269.846,423.92,2845.926
5/3/2023 17:30,3158.681,3330.566,171.885,3158.681
5/3/2023 18:00,3367.255,3398.226,30.971,3367.255
5/3/2023 18:30,3593.678,3596.059,2.381,3593.678
5/3/2023 19:00,3883.383,3883.383,0,3883.383
5/3/2023 19:30,3788.947,3788.947,0,3788.947
5/3/2023 20:00,3739.99,3739.99,0,3739.99
5/3/2023 20:30,3678.495,3678.495,0,3678.495
5/3/2023 21:00,3596.154,3596.154,0,3596.154
5/3/2023 21:30,2814.115,2814.115,0,2814.115
5/3/2023 22:00,2525.416,2525.416,0,2525.416
5/3/2023 22:30,1508.552,1508.552,0,1508.552
5/3/2023 23:00,1234.275,1234.275,0,1234.275
5/3/2023 23:30,770.806,770.806,0,770.806
6/3/2023 0:00,1349.893,1349.893,0,1349.893
6/3/2023 0:30,739.187,739.187,0,739.187
6/3/2023 1:00,684.815,684.815,0,684.815
6/3/2023 1:30,697.107,697.107,0,697.107
6/3/2023 2:00,697.835,697.835,0,697.835
6/3/2023 2:30,682.776,682.776,0,682.776
6/3/2023 3:00,634.989,634.989,0,634.989
6/3/2023 3:30,641.999,641.999,0,641.999
6/3/2023 4:00,563.598,563.598,0,563.598
6/3/2023 4:30,479.844,479.844,0,479.844
6/3/2023 5:00,486.806,486.806,0,486.806
6/3/2023 5:30,413.029,413.029,0,413.029
6/3/2023 6:00,463.643,463.643,0,463.643
6/3/2023 6:30,427.763,428.52,0.757,427.763
6/3/2023 7:00,382.008,438.669,56.661,382.008
6/3/2023 7:30,251.507,416.915,165.408,251.507
6/3/2023 8:00,247.564,577.423,329.859,247.564
6/3/2023 8:30,90.531,608.001,517.47,90.531
6/3/2023 9:00,21.687,744.995,723.308,21.687
6/3/2023 9:30,-9.616,886.016,895.632,-9.616
6/3/2023 10:00,-87.691,962.258,1049.949,-87.691
6/3/2023 10:30,667.204,1847.161,1179.957,667.204
6/3/2023 11:00,2225.454,3519.008,1293.554,2225.454
6/3/2023 11:30,2099.65,3479.732,1380.082,2099.65
6/3/2023 12:00,1262.48,2732.067,1469.587,1262.48
6/3/2023 12:30,1450.265,2880.969,1430.704,1450.265
6/3/2023 13:00,1535.257,2881.05,1345.793,1535.257
6/3/2023 13:30,1477.738,2862.571,1384.833,1477.738
6/3/2023 14:00,2687.238,4027.423,1340.185,2687.238
6/3/2023 14:30,2829.013,4076.748,1247.735,2829.013
6/3/2023 15:00,3036.313,4179.042,1142.729,3036.313
6/3/2023 15:30,3174.423,3900.619,726.196,3174.423
6/3/2023 16:00,3356.929,3894.334,537.405,3356.929
6/3/2023 16:30,2915.96,3694.632,778.672,2915.96
6/3/2023 17:00,3074.779,3534.529,459.75,3074.779
6/3/2023 17:30,2186.518,2289.742,103.224,2186.518
6/3/2023 18:00,3643.178,3681.986,38.808,3643.178
6/3/2023 18:30,3066.851,3067.137,0.286,3066.851
6/3/2023 19:00,3675.421,3675.421,0,3675.421
6/3/2023 19:30,3638.023,3638.023,0,3638.023
6/3/2023 20:00,3633.567,3633.567,0,3633.567
6/3/2023 20:30,3484.376,3484.376,0,3484.376
6/3/2023 21:00,3488.568,3488.568,0,3488.568
6/3/2023 21:30,3288.417,3288.417,0,3288.417
6/3/2023 22:00,2423.667,2423.667,0,2423.667
6/3/2023 22:30,1469.461,1469.461,0,1469.461
6/3/2023 23:00,1300.243,1300.243,0,1300.243
6/3/2023 23:30,1231.724,1231.724,0,1231.724
7/3/2023 0:00,1240.025,1240.025,0,1240.025
7/3/2023 0:30,759.448,759.448,0,759.448
7/3/2023 1:00,820.829,820.829,0,820.829
7/3/2023 1:30,801.868,801.868,0,801.868
7/3/2023 2:00,759.855,759.855,0,759.855
7/3/2023 2:30,745.996,745.996,0,745.996
7/3/2023 3:00,763.053,763.053,0,763.053
7/3/2023 3:30,697.572,697.572,0,697.572
7/3/2023 4:00,459.614,459.614,0,459.614
7/3/2023 4:30,453.666,453.666,0,453.666
7/3/2023 5:00,487.768,487.768,0,487.768
7/3/2023 5:30,456.291,456.291,0,456.291
7/3/2023 6:00,447.24,447.24,0,447.24
7/3/2023 6:30,421.611,421.611,0,421.611
7/3/2023 7:00,384.016,427.05,43.034,384.016
7/3/2023 7:30,250.814,398.913,148.099,250.814
7/3/2023 8:00,240.521,536.943,296.422,240.521
7/3/2023 8:30,173.64,651.556,477.916,173.64
7/3/2023 9:00,495.903,842.081,346.178,495.903
7/3/2023 9:30,25.454,878.941,853.487,25.454
7/3/2023 10:00,88.518,1079.129,990.611,88.518
7/3/2023 10:30,704.054,1805.537,1101.483,704.054
7/3/2023 11:00,1951.199,3173.707,1222.508,1951.199
7/3/2023 11:30,1904.381,3185.032,1280.651,1904.381
7/3/2023 12:00,1866.176,3174.923,1308.747,1866.176
7/3/2023 12:30,1913.837,3255.199,1341.362,1913.837
7/3/2023 13:00,1913.078,3268.655,1355.577,1913.078
7/3/2023 13:30,1937.97,3289.19,1351.22,1937.97
7/3/2023 14:00,2127.63,3358.843,1231.213,2127.63
7/3/2023 14:30,2221.376,3383.456,1162.08,2221.376
7/3/2023 15:00,2322.514,3382.456,1059.942,2322.514
7/3/2023 15:30,2524.956,3406.595,881.639,2524.956
7/3/2023 16:00,2729.841,3478.972,749.131,2729.841
7/3/2023 16:30,3025.749,3559.787,534.038,3025.749
7/3/2023 17:00,3252.16,3606.875,354.715,3252.16
7/3/2023 17:30,3521.538,3713.148,191.61,3521.538
7/3/2023 18:00,3688.471,3756.338,67.867,3688.471
7/3/2023 18:30,3808.401,3811.391,2.99,3808.401
7/3/2023 19:00,3801.514,3801.514,0,3801.514
7/3/2023 19:30,3880.809,3880.809,0,3880.809
7/3/2023 20:00,3733.323,3733.323,0,3733.323
7/3/2023 20:30,3724.55,3724.55,0,3724.55
7/3/2023 21:00,3569.632,3569.632,0,3569.632
7/3/2023 21:30,2537.908,2537.908,0,2537.908
7/3/2023 22:00,2265.779,2265.779,0,2265.779
7/3/2023 22:30,1426.622,1426.622,0,1426.622
7/3/2023 23:00,1282.136,1282.136,0,1282.136
7/3/2023 23:30,1221.111,1221.111,0,1221.111
8/3/2023 0:00,1113,1113,0,1113
8/3/2023 0:30,808.323,808.323,0,808.323
8/3/2023 1:00,751.465,751.465,0,751.465
8/3/2023 1:30,741.089,741.089,0,741.089
8/3/2023 2:00,717.421,717.421,0,717.421
8/3/2023 2:30,687.359,687.359,0,687.359
8/3/2023 3:00,530.1,530.1,0,530.1
8/3/2023 3:30,559.683,559.683,0,559.683
8/3/2023 4:00,497.706,497.706,0,497.706
8/3/2023 4:30,486.453,486.453,0,486.453
8/3/2023 5:00,506.174,506.174,0,506.174
8/3/2023 5:30,483.838,483.838,0,483.838
8/3/2023 6:00,481.372,481.372,0,481.372
8/3/2023 6:30,511.636,512.304,0.668,511.636
8/3/2023 7:00,446.311,504.959,58.648,446.311
8/3/2023 7:30,369.032,519.816,150.784,369.032
8/3/2023 8:00,338.756,630.504,291.748,338.756
8/3/2023 8:30,299.474,764.105,464.631,299.474
8/3/2023 9:00,219.075,882.703,663.628,219.075
8/3/2023 9:30,321.308,1064.842,743.534,321.308
8/3/2023 10:00,96.888,1058.518,961.63,96.888
8/3/2023 10:30,600.179,1366.62,766.441,600.179
8/3/2023 11:00,3126.948,3672.007,545.059,3126.948
8/3/2023 11:30,2308.959,3588.611,1279.652,2308.959
8/3/2023 12:00,2201.754,3485.102,1283.348,2201.754
8/3/2023 12:30,2163.019,3525.26,1362.241,2163.019
8/3/2023 13:00,2276.09,3500.782,1224.692,2276.09
8/3/2023 13:30,2271.52,3491.648,1220.128,2271.52
8/3/2023 14:00,2396.243,3519.812,1123.569,2396.243
8/3/2023 14:30,2662.644,3557.092,894.448,2662.644
8/3/2023 15:00,2436.37,3475.38,1039.01,2436.37
8/3/2023 15:30,3181.13,3630.13,449,3181.13
8/3/2023 16:00,3424.365,3728.836,304.471,3424.365
8/3/2023 16:30,3443.241,3835.945,392.704,3443.241
8/3/2023 17:00,3504.501,3829.616,325.115,3504.501
8/3/2023 17:30,3709.089,3850.779,141.69,3709.089
8/3/2023 18:00,3848.7,3907.775,59.075,3848.7
8/3/2023 18:30,4106.58,4107.699,1.119,4106.58
8/3/2023 19:00,4060.136,4060.136,0,4060.136
8/3/2023 19:30,4025.194,4025.194,0,4025.194
8/3/2023 20:00,3959.594,3959.594,0,3959.594
8/3/2023 20:30,3843.053,3843.053,0,3843.053
8/3/2023 21:00,3828.565,3828.565,0,3828.565
8/3/2023 21:30,2860.656,2860.656,0,2860.656
8/3/2023 22:00,2569.483,2569.483,0,2569.483
8/3/2023 22:30,1491.708,1491.708,0,1491.708
8/3/2023 23:00,1383.34,1383.34,0,1383.34
8/3/2023 23:30,929.403,929.403,0,929.403
9/3/2023 0:00,1493.068,1493.068,0,1493.068
9/3/2023 0:30,1529.777,1529.777,0,1529.777
9/3/2023 1:00,928.807,928.807,0,928.807
9/3/2023 1:30,792.571,792.571,0,792.571
9/3/2023 2:00,734.314,734.314,0,734.314
9/3/2023 2:30,702.897,702.897,0,702.897
9/3/2023 3:00,737.527,737.527,0,737.527
9/3/2023 3:30,699.964,699.964,0,699.964
9/3/2023 4:00,634.738,634.738,0,634.738
9/3/2023 4:30,635.179,635.179,0,635.179
9/3/2023 5:00,516.441,516.441,0,516.441
9/3/2023 5:30,467.072,467.072,0,467.072
9/3/2023 6:00,474.646,474.646,0,474.646
9/3/2023 6:30,521.158,521.158,0,521.158
9/3/2023 7:00,510.514,542.652,32.138,510.514
9/3/2023 7:30,504.149,613.448,109.299,504.149
9/3/2023 8:00,553.268,728.172,174.904,553.268
9/3/2023 8:30,649.226,947.502,298.276,649.226
9/3/2023 9:00,645.41,1042.419,397.009,645.41
9/3/2023 9:30,1134.562,1587.318,452.756,1134.562
9/3/2023 10:00,2830.376,3351.072,520.696,2830.376
9/3/2023 10:30,2995.942,3503.807,507.865,2995.942
9/3/2023 11:00,2701.95,3480.505,778.555,2701.95
9/3/2023 11:30,2828.732,3497.313,668.581,2828.732
9/3/2023 12:00,2818.298,3521.444,703.146,2818.298
9/3/2023 12:30,2733.477,3515.205,781.728,2733.477
9/3/2023 13:00,2849.197,3597.918,748.721,2849.197
9/3/2023 13:30,2805.056,3572.69,767.634,2805.056
9/3/2023 14:00,2858.406,3623.201,764.795,2858.406
9/3/2023 14:30,2506.561,3546.867,1040.306,2506.561
9/3/2023 15:00,2829.657,3660.575,830.918,2829.657
9/3/2023 15:30,2996.257,3677.757,681.5,2996.257
9/3/2023 16:00,3088.508,3749.432,660.924,3088.508
9/3/2023 16:30,3218.955,3794.417,575.462,3218.955
9/3/2023 17:00,3587.792,3910.719,322.927,3587.792
9/3/2023 17:30,3867.757,3983.844,116.087,3867.757
9/3/2023 18:00,3921.678,3976.027,54.349,3921.678
9/3/2023 18:30,4113.833,4114.163,0.33,4113.833
9/3/2023 19:00,4111.746,4111.746,0,4111.746
9/3/2023 19:30,4109.552,4109.552,0,4109.552
9/3/2023 20:00,3987.648,3987.648,0,3987.648
9/3/2023 20:30,3918.457,3918.457,0,3918.457
9/3/2023 21:00,3826.667,3826.667,0,3826.667
9/3/2023 21:30,2848.589,2848.589,0,2848.589
9/3/2023 22:00,2598.616,2598.616,0,2598.616
9/3/2023 22:30,1579.364,1579.364,0,1579.364
9/3/2023 23:00,1052.915,1052.915,0,1052.915
9/3/2023 23:30,986.035,986.035,0,986.035
10/3/2023 0:00,1692.206,1692.206,0,1692.206
10/3/2023 0:30,1074.663,1074.663,0,1074.663
10/3/2023 1:00,1009.48,1009.48,0,1009.48
10/3/2023 1:30,854.261,854.261,0,854.261
10/3/2023 2:00,795.053,795.053,0,795.053
10/3/2023 2:30,749.549,749.549,0,749.549
10/3/2023 3:00,590.58,590.58,0,590.58
10/3/2023 3:30,563.036,563.036,0,563.036
10/3/2023 4:00,454.728,454.728,0,454.728
10/3/2023 4:30,455.752,455.752,0,455.752
10/3/2023 5:00,457.684,457.684,0,457.684
10/3/2023 5:30,428.721,428.721,0,428.721
10/3/2023 6:00,472.938,472.938,0,472.938
10/3/2023 6:30,453.037,453.037,0,453.037
10/3/2023 7:00,477.761,514.764,37.003,477.761
10/3/2023 7:30,466.029,559.183,93.154,466.029
10/3/2023 8:00,437.547,675.049,237.502,437.547
10/3/2023 8:30,642.69,828.586,185.896,642.69
10/3/2023 9:00,560.775,963.533,402.758,560.775
10/3/2023 9:30,824.842,1726.892,902.05,824.842
10/3/2023 10:00,2281.412,3289.229,1007.817,2281.412
10/3/2023 10:30,2398.147,3546.315,1148.168,2398.147
10/3/2023 11:00,2256.678,3525.962,1269.284,2256.678
10/3/2023 11:30,2697.737,3661.266,963.529,2697.737
10/3/2023 12:00,2140.568,3523.634,1383.066,2140.568
10/3/2023 12:30,2176.483,3564.005,1387.522,2176.483
10/3/2023 13:00,2252.018,3620.114,1368.096,2252.018
10/3/2023 13:30,2146.688,3532.607,1385.919,2146.688
10/3/2023 14:00,2349.584,3669.687,1320.103,2349.584
10/3/2023 14:30,2438.668,3649.152,1210.484,2438.668
10/3/2023 15:00,2574.492,3646.368,1071.876,2574.492
10/3/2023 15:30,2784.964,3686,901.036,2784.964
10/3/2023 16:00,3179.134,3897.295,718.161,3179.134
10/3/2023 16:30,3357.118,3889.321,532.203,3357.118
10/3/2023 17:00,3491.969,3845.669,353.7,3491.969
10/3/2023 17:30,3768.275,3953.469,185.194,3768.275
10/3/2023 18:00,4001.659,4068.49,66.831,4001.659
10/3/2023 18:30,4115.467,4118.191,2.724,4115.467
10/3/2023 19:00,4219.606,4219.606,0,4219.606
10/3/2023 19:30,4098.341,4098.341,0,4098.341
10/3/2023 20:00,3905.803,3905.803,0,3905.803
10/3/2023 20:30,3882.199,3882.199,0,3882.199
10/3/2023 21:00,3771.263,3771.263,0,3771.263
10/3/2023 21:30,2830.983,2830.983,0,2830.983
10/3/2023 22:00,2569.32,2569.32,0,2569.32
10/3/2023 22:30,1279.019,1279.019,0,1279.019
10/3/2023 23:00,1198.513,1198.513,0,1198.513
10/3/2023 23:30,708.973,708.973,0,708.973
11/3/2023 0:00,832.417,832.417,0,832.417
11/3/2023 0:30,628.571,628.571,0,628.571
11/3/2023 1:00,577.418,577.418,0,577.418
11/3/2023 1:30,595.19,595.19,0,595.19
11/3/2023 2:00,560.733,560.733,0,560.733
11/3/2023 2:30,543.033,543.033,0,543.033
11/3/2023 3:00,542.201,542.201,0,542.201
11/3/2023 3:30,546.916,546.916,0,546.916
11/3/2023 4:00,473.935,473.935,0,473.935
11/3/2023 4:30,447.434,447.434,0,447.434
11/3/2023 5:00,458.639,458.639,0,458.639
11/3/2023 5:30,406.457,406.457,0,406.457
11/3/2023 6:00,448.267,448.267,0,448.267
11/3/2023 6:30,448.268,448.584,0.316,448.268
