Curve_Robinson Lifestyle Ratchaphruek_20240610174105,,,,
Time,Meter2(52757)/Meter Active Power(kW),Robinson Lifestyle Ratchaphruek(00027)/Load Power(kW),Robinson Lifestyle Ratchaphruek(00027)/Plant Power(kW),
1/4/2023 23:00,1192.578,1192.578,0,1192.578
1/4/2023 23:30,715.507,715.507,0,715.507
2/4/2023 0:00,754.65,754.65,0,754.65
2/4/2023 0:30,562.449,562.449,0,562.449
2/4/2023 1:00,526.351,526.351,0,526.351
2/4/2023 1:30,512.195,512.195,0,512.195
2/4/2023 2:00,524.731,524.731,0,524.731
2/4/2023 2:30,499.163,499.163,0,499.163
2/4/2023 3:00,520.687,520.687,0,520.687
2/4/2023 3:30,476.973,476.973,0,476.973
2/4/2023 4:00,459.408,459.408,0,459.408
2/4/2023 4:30,464.635,464.635,0,464.635
2/4/2023 5:00,470.855,470.855,0,470.855
2/4/2023 5:30,419.232,419.232,0,419.232
2/4/2023 6:00,403.841,403.841,0,403.841
2/4/2023 6:30,404.384,420.931,16.547,404.384
2/4/2023 7:00,316.172,413.866,97.694,316.172
2/4/2023 7:30,192.552,419.454,226.902,192.552
2/4/2023 8:00,157.889,568.925,411.036,157.889
2/4/2023 8:30,0.391,618.421,618.03,0.391
2/4/2023 9:00,-65.784,742.624,808.408,-65.784
2/4/2023 9:30,-37.516,925.208,962.724,-37.516
2/4/2023 10:00,-199.097,892.78,1091.877,-199.097
2/4/2023 10:30,-161.03,1075.101,1236.131,-161.03
2/4/2023 11:00,1201.054,2519.052,1317.998,1201.054
2/4/2023 11:30,2074.118,3469.12,1395.002,2074.118
2/4/2023 12:00,2012.222,3442.023,1429.801,2012.222
2/4/2023 12:30,1980.482,3422.851,1442.369,1980.482
2/4/2023 13:00,2070.037,3464.749,1394.712,2070.037
2/4/2023 13:30,2064.915,3452.226,1387.311,2064.915
2/4/2023 14:00,2176.172,3456.57,1280.398,2176.172
2/4/2023 14:30,2310.267,3496.528,1186.261,2310.267
2/4/2023 15:00,2391.926,3480.228,1088.302,2391.926
2/4/2023 15:30,2592.91,3540.922,948.012,2592.91
2/4/2023 16:00,2872.716,3653.297,780.581,2872.716
2/4/2023 16:30,3079.824,3668.448,588.624,3079.824
2/4/2023 17:00,3384.709,3779.378,394.669,3384.709
2/4/2023 17:30,3624.78,3825.8,201.02,3624.78
2/4/2023 18:00,3795.221,3865.706,70.485,3795.221
2/4/2023 18:30,3879.157,3885.905,6.748,3879.157
2/4/2023 19:00,4013.534,4013.534,0,4013.534
2/4/2023 19:30,4038.906,4038.906,0,4038.906
2/4/2023 20:00,3889.068,3889.068,0,3889.068
2/4/2023 20:30,3833.572,3833.572,0,3833.572
2/4/2023 21:00,3703.807,3703.807,0,3703.807
2/4/2023 21:30,2817.992,2817.992,0,2817.992
2/4/2023 22:00,2383.824,2383.824,0,2383.824
2/4/2023 22:30,1446.124,1446.124,0,1446.124
2/4/2023 23:00,1424.268,1424.268,0,1424.268
2/4/2023 23:30,668.42,668.42,0,668.42
3/4/2023 0:00,603.236,603.236,0,603.236
3/4/2023 0:30,566.999,566.999,0,566.999
3/4/2023 1:00,531.685,531.685,0,531.685
3/4/2023 1:30,526.06,526.06,0,526.06
3/4/2023 2:00,488.144,488.144,0,488.144
3/4/2023 2:30,514.115,514.115,0,514.115
3/4/2023 3:00,511.916,511.916,0,511.916
3/4/2023 3:30,487.797,487.797,0,487.797
3/4/2023 4:00,459.073,459.073,0,459.073
3/4/2023 4:30,463.021,463.021,0,463.021
3/4/2023 5:00,444.286,444.286,0,444.286
3/4/2023 5:30,429.827,429.827,0,429.827
3/4/2023 6:00,441.313,441.313,0,441.313
3/4/2023 6:30,470.116,485.331,15.215,470.116
3/4/2023 7:00,363.983,459.513,95.53,363.983
3/4/2023 7:30,209.994,425.342,215.348,209.994
3/4/2023 8:00,256.277,638.506,382.229,256.277
3/4/2023 8:30,116.503,694.728,578.225,116.503
3/4/2023 9:00,-30.681,755.716,786.397,-30.681
3/4/2023 9:30,-4.079,906.188,910.267,-4.079
3/4/2023 10:00,-21.694,1097.905,1119.599,-21.694
3/4/2023 10:30,773.543,1982.886,1209.343,773.543
3/4/2023 11:00,1973.699,3293.288,1319.589,1973.699
3/4/2023 11:30,3052.31,3675.507,623.197,3052.31
3/4/2023 12:00,2034.269,3376.324,1342.055,2034.269
3/4/2023 12:30,2028.892,3398.662,1369.77,2028.892
3/4/2023 13:00,2733.359,4016.946,1283.587,2733.359
3/4/2023 13:30,2560.18,3809.037,1248.857,2560.18
3/4/2023 14:00,2540.831,3742.698,1201.867,2540.831
3/4/2023 14:30,2720.63,3802.47,1081.84,2720.63
3/4/2023 15:00,2895.734,3827.951,932.217,2895.734
3/4/2023 15:30,2947.458,3794.498,847.04,2947.458
3/4/2023 16:00,3092.809,3798.889,706.08,3092.809
3/4/2023 16:30,3375.791,3905.924,530.133,3375.791
3/4/2023 17:00,3657.57,3997.164,339.594,3657.57
3/4/2023 17:30,3815.305,4005.155,189.85,3815.305
3/4/2023 18:00,4062.977,4138.815,75.838,4062.977
3/4/2023 18:30,4215.043,4219.869,4.826,4215.043
3/4/2023 19:00,4108.453,4108.453,0,4108.453
3/4/2023 19:30,3844.474,3844.474,0,3844.474
3/4/2023 20:00,3681.061,3681.061,0,3681.061
3/4/2023 20:30,3656.075,3656.075,0,3656.075
3/4/2023 21:00,3617.845,3617.845,0,3617.845
3/4/2023 21:30,3348.5,3348.5,0,3348.5
3/4/2023 22:00,2242.238,2242.238,0,2242.238
3/4/2023 22:30,1383.718,1383.718,0,1383.718
3/4/2023 23:00,1104.25,1104.25,0,1104.25
3/4/2023 23:30,667.075,667.075,0,667.075
4/4/2023 0:00,774.639,774.639,0,774.639
4/4/2023 0:30,600.82,600.82,0,600.82
4/4/2023 1:00,577.682,577.682,0,577.682
4/4/2023 1:30,574.157,574.157,0,574.157
4/4/2023 2:00,547.796,547.796,0,547.796
4/4/2023 2:30,534.805,534.805,0,534.805
4/4/2023 3:00,555.722,555.722,0,555.722
4/4/2023 3:30,530.317,530.317,0,530.317
4/4/2023 4:00,435.735,435.735,0,435.735
4/4/2023 4:30,450.761,450.761,0,450.761
4/4/2023 5:00,454.215,454.215,0,454.215
4/4/2023 5:30,421.049,421.049,0,421.049
4/4/2023 6:00,408.002,408.002,0,408.002
4/4/2023 6:30,416.855,438.194,21.339,416.855
4/4/2023 7:00,329.109,432.232,103.123,329.109
4/4/2023 7:30,173.806,409.445,235.639,173.806
4/4/2023 8:00,158.231,552.239,394.008,158.231
4/4/2023 8:30,282.013,637.676,355.663,282.013
4/4/2023 9:00,554.894,881.688,326.794,554.894
4/4/2023 9:30,209.912,995.609,785.697,209.912
4/4/2023 10:00,-53.026,907.4,960.426,-53.026
4/4/2023 10:30,527.1,1693.12,1166.02,527.1
4/4/2023 11:00,1955.816,3241.954,1286.138,1955.816
4/4/2023 11:30,2179.799,3566.656,1386.857,2179.799
4/4/2023 12:00,2623.962,3560.973,937.011,2623.962
4/4/2023 12:30,2126.217,3508.173,1381.956,2126.217
4/4/2023 13:00,2606.529,4026.045,1419.516,2606.529
4/4/2023 13:30,2568.65,3974.225,1405.575,2568.65
4/4/2023 14:00,2510.379,3849.421,1339.042,2510.379
4/4/2023 14:30,2642.072,3877.3,1235.228,2642.072
4/4/2023 15:00,2757.066,3854.93,1097.864,2757.066
4/4/2023 15:30,2947.201,3919.731,972.53,2947.201
4/4/2023 16:00,3251.21,4035.086,783.876,3251.21
4/4/2023 16:30,3390.83,3991.697,600.867,3390.83
4/4/2023 17:00,3581.433,3984.693,403.26,3581.433
4/4/2023 17:30,3840.159,4054.591,214.432,3840.159
4/4/2023 18:00,4052.279,4126.723,74.444,4052.279
4/4/2023 18:30,4122.833,4129.189,6.356,4122.833
4/4/2023 19:00,4082.099,4082.099,0,4082.099
4/4/2023 19:30,3810.006,3810.006,0,3810.006
4/4/2023 20:00,3710.945,3710.945,0,3710.945
4/4/2023 20:30,3723.078,3723.078,0,3723.078
4/4/2023 21:00,3666.36,3666.36,0,3666.36
4/4/2023 21:30,2592.891,2592.891,0,2592.891
4/4/2023 22:00,2371.405,2371.405,0,2371.405
4/4/2023 22:30,1378.713,1378.713,0,1378.713
4/4/2023 23:00,1263.663,1263.663,0,1263.663
4/4/2023 23:30,1078.588,1078.588,0,1078.588
5/4/2023 0:00,725.838,725.838,0,725.838
5/4/2023 0:30,590.886,590.886,0,590.886
5/4/2023 1:00,554.598,554.598,0,554.598
5/4/2023 1:30,543.718,543.718,0,543.718
5/4/2023 2:00,540.407,540.407,0,540.407
5/4/2023 2:30,526.978,526.978,0,526.978
5/4/2023 3:00,520.98,520.98,0,520.98
5/4/2023 3:30,519.325,519.325,0,519.325
5/4/2023 4:00,472.595,472.595,0,472.595
5/4/2023 4:30,494.209,494.209,0,494.209
5/4/2023 5:00,485.721,485.721,0,485.721
5/4/2023 5:30,447.72,447.72,0,447.72
5/4/2023 6:00,412.256,412.256,0,412.256
5/4/2023 6:30,426.239,443.031,16.792,426.239
5/4/2023 7:00,360.007,432.891,72.884,360.007
5/4/2023 7:30,214.842,420.177,205.335,214.842
5/4/2023 8:00,94.103,509.83,415.727,94.103
5/4/2023 8:30,98.17,684.833,586.663,98.17
5/4/2023 9:00,11.645,802.104,790.459,11.645
5/4/2023 9:30,515.957,996.866,480.909,515.957
5/4/2023 10:00,-180.956,1020.56,1201.516,-180.956
5/4/2023 10:30,2135.303,2670.255,534.952,2135.303
5/4/2023 11:00,1860.318,3210.183,1349.865,1860.318
5/4/2023 11:30,2297.86,3504.969,1207.109,2297.86
5/4/2023 12:00,2040.518,3494.234,1453.716,2040.518
5/4/2023 12:30,2027.873,3467.884,1440.011,2027.873
5/4/2023 13:00,2471.236,3984.359,1513.123,2471.236
5/4/2023 13:30,2709.231,4072.008,1362.777,2709.231
5/4/2023 14:00,2693.555,3972.5,1278.945,2693.555
5/4/2023 14:30,2975.826,4037.92,1062.094,2975.826
5/4/2023 15:00,2938.969,3978.562,1039.593,2938.969
5/4/2023 15:30,3061.497,3963.765,902.268,3061.497
5/4/2023 16:00,3328.901,4060.625,731.724,3328.901
5/4/2023 16:30,3522.272,4063.394,541.122,3522.272
5/4/2023 17:00,3667.276,4023.614,356.338,3667.276
5/4/2023 17:30,3904.416,4090.01,185.594,3904.416
5/4/2023 18:00,4118.554,4184.874,66.32,4118.554
5/4/2023 18:30,4272.441,4277.969,5.528,4272.441
5/4/2023 19:00,3775.467,3775.467,0,3775.467
5/4/2023 19:30,3857.041,3857.041,0,3857.041
5/4/2023 20:00,3835.855,3835.855,0,3835.855
5/4/2023 20:30,3681.008,3681.008,0,3681.008
5/4/2023 21:00,3418.234,3418.234,0,3418.234
5/4/2023 21:30,2712.962,2712.962,0,2712.962
5/4/2023 22:00,2394.364,2394.364,0,2394.364
5/4/2023 22:30,1392.222,1392.222,0,1392.222
5/4/2023 23:00,1259.126,1259.126,0,1259.126
5/4/2023 23:30,1138.68,1138.68,0,1138.68
6/4/2023 0:00,1041.366,1041.366,0,1041.366
6/4/2023 0:30,982.339,982.339,0,982.339
6/4/2023 1:00,711.287,711.287,0,711.287
6/4/2023 1:30,556.354,556.354,0,556.354
6/4/2023 2:00,487.056,487.056,0,487.056
6/4/2023 2:30,509.841,509.841,0,509.841
6/4/2023 3:00,493.49,493.49,0,493.49
6/4/2023 3:30,496.322,496.322,0,496.322
6/4/2023 4:00,469.755,469.755,0,469.755
6/4/2023 4:30,460.203,460.203,0,460.203
6/4/2023 5:00,472.282,472.282,0,472.282
6/4/2023 5:30,436.458,436.458,0,436.458
6/4/2023 6:00,452.555,452.555,0,452.555
6/4/2023 6:30,467.14,487.005,19.865,467.14
6/4/2023 7:00,417.443,513.076,95.633,417.443
6/4/2023 7:30,276.59,517.44,240.85,276.59
6/4/2023 8:00,226.727,668.271,441.544,226.727
6/4/2023 8:30,278.734,885.934,607.2,278.734
6/4/2023 9:00,60.491,910.718,850.227,60.491
6/4/2023 9:30,1277.764,2374.136,1096.372,1277.764
6/4/2023 10:00,2266.42,3593.722,1327.302,2266.42
6/4/2023 10:30,2474.392,3870.019,1395.627,2474.392
6/4/2023 11:00,2418.638,3896.311,1477.673,2418.638
6/4/2023 11:30,2285.445,3897.338,1611.893,2285.445
6/4/2023 12:00,2256.916,3804.558,1547.642,2256.916
6/4/2023 12:30,2283.574,3875.6,1592.026,2283.574
6/4/2023 13:00,2337.348,3871.798,1534.45,2337.348
6/4/2023 13:30,2878.117,4008.624,1130.507,2878.117
6/4/2023 14:00,2599.266,3968.167,1368.901,2599.266
6/4/2023 14:30,2732.071,3967.83,1235.759,2732.071
6/4/2023 15:00,2882.554,3980.141,1097.587,2882.554
6/4/2023 15:30,3023.068,3971.546,948.478,3023.068
6/4/2023 16:00,3364.731,4140.95,776.219,3364.731
6/4/2023 16:30,3548.985,4137.064,588.079,3548.985
6/4/2023 17:00,3784.367,4169.789,385.422,3784.367
6/4/2023 17:30,4025.613,4227.793,202.18,4025.613
6/4/2023 18:00,4239.156,4301.234,62.078,4239.156
6/4/2023 18:30,4419.881,4424.839,4.958,4419.881
6/4/2023 19:00,3887.063,3887.063,0,3887.063
6/4/2023 19:30,3918.052,3918.052,0,3918.052
6/4/2023 20:00,3841.028,3841.028,0,3841.028
6/4/2023 20:30,3796.769,3796.769,0,3796.769
6/4/2023 21:00,2881.016,2881.016,0,2881.016
6/4/2023 21:30,2768.856,2768.856,0,2768.856
6/4/2023 22:00,2319.829,2319.829,0,2319.829
6/4/2023 22:30,1360.81,1360.81,0,1360.81
6/4/2023 23:00,1273.157,1273.157,0,1273.157
6/4/2023 23:30,1197.481,1197.481,0,1197.481
7/4/2023 0:00,1096.288,1096.288,0,1096.288
7/4/2023 0:30,1092.895,1092.895,0,1092.895
7/4/2023 1:00,762.176,762.176,0,762.176
7/4/2023 1:30,615.681,615.681,0,615.681
7/4/2023 2:00,560.423,560.423,0,560.423
7/4/2023 2:30,548.712,548.712,0,548.712
7/4/2023 3:00,524.734,524.734,0,524.734
7/4/2023 3:30,544.605,544.605,0,544.605
7/4/2023 4:00,467.695,467.695,0,467.695
7/4/2023 4:30,451.106,451.106,0,451.106
7/4/2023 5:00,474.07,474.07,0,474.07
7/4/2023 5:30,448.394,448.394,0,448.394
7/4/2023 6:00,435.218,435.218,0,435.218
7/4/2023 6:30,446.222,470.505,24.283,446.222
7/4/2023 7:00,346.341,461.656,115.315,346.341
7/4/2023 7:30,230.499,482.784,252.285,230.499
7/4/2023 8:00,215.462,656.073,440.611,215.462
7/4/2023 8:30,126.813,719.982,593.169,126.813
7/4/2023 9:00,-39.7,842.682,882.382,-39.7
7/4/2023 9:30,951.794,1996.018,1044.224,951.794
7/4/2023 10:00,2932.385,4145.179,1212.794,2932.385
7/4/2023 10:30,2752.231,4076.04,1323.809,2752.231
7/4/2023 11:00,2510.812,3935.628,1424.816,2510.812
7/4/2023 11:30,2443.446,3853.567,1410.121,2443.446
7/4/2023 12:00,2319.705,3814.516,1494.811,2319.705
7/4/2023 12:30,2427.413,3906.063,1478.65,2427.413
7/4/2023 13:00,2539.946,3990.505,1450.559,2539.946
7/4/2023 13:30,2593.379,3980.58,1387.201,2593.379
7/4/2023 14:00,2608.121,3946.642,1338.521,2608.121
7/4/2023 14:30,2625.483,3842.362,1216.879,2625.483
7/4/2023 15:00,2718.48,3808.03,1089.55,2718.48
7/4/2023 15:30,2891.168,3823.922,932.754,2891.168
7/4/2023 16:00,3064.442,3835.566,771.124,3064.442
7/4/2023 16:30,3381.98,3960.702,578.722,3381.98
7/4/2023 17:00,3526.507,3908.262,381.755,3526.507
7/4/2023 17:30,3791.9,3976.755,184.855,3791.9
7/4/2023 18:00,3969.606,4039.995,70.389,3969.606
7/4/2023 18:30,4157.85,4164.887,7.037,4157.85
7/4/2023 19:00,4240.034,4240.034,0,4240.034
7/4/2023 19:30,3906.479,3906.479,0,3906.479
7/4/2023 20:00,3873.087,3873.087,0,3873.087
7/4/2023 20:30,3796.554,3796.554,0,3796.554
7/4/2023 21:00,3813.162,3813.162,0,3813.162
7/4/2023 21:30,3468.336,3468.336,0,3468.336
7/4/2023 22:00,2418.85,2418.85,0,2418.85
7/4/2023 22:30,1366.485,1366.485,0,1366.485
7/4/2023 23:00,1016.507,1016.507,0,1016.507
7/4/2023 23:30,715.579,715.579,0,715.579
8/4/2023 0:00,745.148,745.148,0,745.148
8/4/2023 0:30,594.46,594.46,0,594.46
8/4/2023 1:00,610.895,610.895,0,610.895
8/4/2023 1:30,600.34,600.34,0,600.34
8/4/2023 2:00,528.66,528.66,0,528.66
8/4/2023 2:30,549.939,549.939,0,549.939
8/4/2023 3:00,544.822,544.822,0,544.822
8/4/2023 3:30,556.464,556.464,0,556.464
8/4/2023 4:00,470.381,470.381,0,470.381
8/4/2023 4:30,462.198,462.198,0,462.198
8/4/2023 5:00,455.808,455.808,0,455.808
8/4/2023 5:30,451.024,451.024,0,451.024
8/4/2023 6:00,440.9,440.9,0,440.9
8/4/2023 6:30,429.359,455.558,26.199,429.359
8/4/2023 7:00,338.256,455.337,117.081,338.256
8/4/2023 7:30,150.063,417.51,267.447,150.063
8/4/2023 8:00,215.792,689.053,473.261,215.792
8/4/2023 8:30,130.509,800.14,669.631,130.509
8/4/2023 9:00,183.927,910.501,726.574,183.927
8/4/2023 9:30,932.313,1955.889,1023.576,932.313
8/4/2023 10:00,2792.676,3972.59,1179.914,2792.676
8/4/2023 10:30,2702.672,3988.082,1285.41,2702.672
8/4/2023 11:00,2616.444,3994.068,1377.624,2616.444
8/4/2023 11:30,2415.239,3823.802,1408.563,2415.239
8/4/2023 12:00,2206.842,3659.486,1452.644,2206.842
8/4/2023 12:30,2272.265,3706.994,1434.729,2272.265
8/4/2023 13:00,2398.15,3800.88,1402.73,2398.15
8/4/2023 13:30,2551.269,3896.491,1345.222,2551.269
8/4/2023 14:00,2580.407,3836.892,1256.485,2580.407
8/4/2023 14:30,2703.662,3898.046,1194.384,2703.662
8/4/2023 15:00,2813.234,3873.554,1060.32,2813.234
8/4/2023 15:30,2926.135,3848.646,922.511,2926.135
8/4/2023 16:00,3226.82,3971.026,744.206,3226.82
8/4/2023 16:30,3449.777,4003.168,553.391,3449.777
8/4/2023 17:00,3670.323,4031.118,360.795,3670.323
8/4/2023 17:30,3883.743,4067.318,183.575,3883.743
8/4/2023 18:00,4029.684,4093.324,63.64,4029.684
8/4/2023 18:30,3724.003,3729.091,5.088,3724.003
8/4/2023 19:00,3881.276,3881.276,0,3881.276
8/4/2023 19:30,3791.179,3791.179,0,3791.179
8/4/2023 20:00,3781.912,3781.912,0,3781.912
8/4/2023 20:30,3757.338,3757.338,0,3757.338
8/4/2023 21:00,3631.319,3631.319,0,3631.319
8/4/2023 21:30,2798.575,2798.575,0,2798.575
8/4/2023 22:00,2510.9,2510.9,0,2510.9
8/4/2023 22:30,1216.11,1216.11,0,1216.11
8/4/2023 23:00,789.178,789.178,0,789.178
8/4/2023 23:30,704.58,704.58,0,704.58
9/4/2023 0:00,734.503,734.503,0,734.503
9/4/2023 0:30,618.743,618.743,0,618.743
9/4/2023 1:00,565.513,565.513,0,565.513
9/4/2023 1:30,543.234,543.234,0,543.234
9/4/2023 2:00,529.454,529.454,0,529.454
9/4/2023 2:30,515.506,515.506,0,515.506
9/4/2023 3:00,502.116,502.116,0,502.116
9/4/2023 3:30,513.47,513.47,0,513.47
9/4/2023 4:00,468.485,468.485,0,468.485
9/4/2023 4:30,453.434,453.434,0,453.434
9/4/2023 5:00,465.744,465.744,0,465.744
9/4/2023 5:30,439.009,439.009,0,439.009
9/4/2023 6:00,443.574,443.574,0,443.574
9/4/2023 6:30,476.356,500.656,24.3,476.356
9/4/2023 7:00,333.164,444.891,111.727,333.164
9/4/2023 7:30,217.756,445.706,227.95,217.756
9/4/2023 8:00,244.235,681.033,436.798,244.235
9/4/2023 8:30,258.803,854.796,595.993,258.803
9/4/2023 9:00,88.203,894.973,806.77,88.203
9/4/2023 9:30,567.845,1511.722,943.877,567.845
9/4/2023 10:00,1099.666,2170.965,1071.299,1099.666
9/4/2023 10:30,1327.469,2507.007,1179.538,1327.469
9/4/2023 11:00,2735.981,4024.821,1288.84,2735.981
9/4/2023 11:30,2827.258,4198.791,1371.533,2827.258
9/4/2023 12:00,2769.257,4135.404,1366.147,2769.257
9/4/2023 12:30,2958.999,3963.48,1004.481,2958.999
9/4/2023 13:00,2731.958,4113.859,1381.901,2731.958
9/4/2023 13:30,3483.579,4325.849,842.27,3483.579
9/4/2023 14:00,2801.532,4042.734,1241.202,2801.532
9/4/2023 14:30,2871.29,4000.438,1129.148,2871.29
9/4/2023 15:00,3133.76,4127.968,994.208,3133.76
9/4/2023 15:30,3155.231,3986.393,831.162,3155.231
9/4/2023 16:00,3387.471,4088.156,700.685,3387.471
9/4/2023 16:30,3489.335,4035.571,546.236,3489.335
9/4/2023 17:00,3726.901,4094.478,367.577,3726.901
9/4/2023 17:30,3857.604,4035.931,178.327,3857.604
9/4/2023 18:00,3912.431,3992.285,79.854,3912.431
9/4/2023 18:30,3933.896,3940.436,6.54,3933.896
9/4/2023 19:00,3966.338,3966.338,0,3966.338
9/4/2023 19:30,4015.447,4015.447,0,4015.447
9/4/2023 20:00,3670.927,3670.927,0,3670.927
9/4/2023 20:30,3611.548,3611.548,0,3611.548
9/4/2023 21:00,3585.191,3585.191,0,3585.191
9/4/2023 21:30,2621.206,2621.206,0,2621.206
9/4/2023 22:00,2293.808,2293.808,0,2293.808
9/4/2023 22:30,1345.58,1345.58,0,1345.58
9/4/2023 23:00,1220.072,1220.072,0,1220.072
9/4/2023 23:30,988.467,988.467,0,988.467
10/4/2023 0:00,1037.505,1037.505,0,1037.505
10/4/2023 0:30,646.697,646.697,0,646.697
10/4/2023 1:00,600.126,600.126,0,600.126
10/4/2023 1:30,593.854,593.854,0,593.854
10/4/2023 2:00,587.382,587.382,0,587.382
10/4/2023 2:30,589.565,589.565,0,589.565
10/4/2023 3:00,573.237,573.237,0,573.237
10/4/2023 3:30,554.274,554.274,0,554.274
10/4/2023 4:00,475.022,475.022,0,475.022
10/4/2023 4:30,467.713,467.713,0,467.713
10/4/2023 5:00,486.202,486.202,0,486.202
10/4/2023 5:30,482.371,482.371,0,482.371
10/4/2023 6:00,442.173,442.173,0,442.173
10/4/2023 6:30,468.795,480.692,11.897,468.795
10/4/2023 7:00,421.768,490.359,68.591,421.768
10/4/2023 7:30,228.197,433.242,205.045,228.197
10/4/2023 8:00,249.419,626.441,377.022,249.419
10/4/2023 8:30,86.465,653.835,567.37,86.465
10/4/2023 9:00,35.575,746.216,710.641,35.575
10/4/2023 9:30,302.455,964.458,662.003,302.455
10/4/2023 10:00,1261.513,2302.707,1041.194,1261.513
10/4/2023 10:30,1868.346,2405.317,536.971,1868.346
10/4/2023 11:00,3684.326,4143.042,458.716,3684.326
10/4/2023 11:30,4032.247,4245.965,213.718,4032.247
10/4/2023 12:00,4196.504,4273.842,77.338,4196.504
10/4/2023 12:30,4093.306,4181.287,87.981,4093.306
10/4/2023 13:00,3969.061,4078.57,109.509,3969.061
10/4/2023 13:30,3726.101,3870.226,144.125,3726.101
10/4/2023 14:00,2198.175,3544.858,1346.683,2198.175
10/4/2023 14:30,2568.87,3667.842,1098.972,2568.87
10/4/2023 15:00,2780.39,3736.632,956.242,2780.39
10/4/2023 15:30,2908.977,3658.392,749.415,2908.977
10/4/2023 16:00,3193.78,3792.223,598.443,3193.78
10/4/2023 16:30,3350.182,3815.697,465.515,3350.182
10/4/2023 17:00,3600.893,3851.605,250.712,3600.893
10/4/2023 17:30,3739.137,3913.782,174.645,3739.137
10/4/2023 18:00,3983.485,4012.117,28.632,3983.485
10/4/2023 18:30,4103.589,4104.974,1.385,4103.589
10/4/2023 19:00,4128.419,4128.419,0,4128.419
10/4/2023 19:30,3691.236,3691.236,0,3691.236
10/4/2023 20:00,3743.067,3743.067,0,3743.067
10/4/2023 20:30,3709.843,3709.843,0,3709.843
10/4/2023 21:00,3552.632,3552.632,0,3552.632
10/4/2023 21:30,2521.063,2521.063,0,2521.063
10/4/2023 22:00,2332.083,2332.083,0,2332.083
10/4/2023 22:30,1374.073,1374.073,0,1374.073
10/4/2023 23:00,1061.492,1061.492,0,1061.492
10/4/2023 23:30,963.921,963.921,0,963.921
11/4/2023 0:00,714.059,714.059,0,714.059
11/4/2023 0:30,548.946,548.946,0,548.946
11/4/2023 1:00,533.252,533.252,0,533.252
11/4/2023 1:30,523.149,523.149,0,523.149
11/4/2023 2:00,456.576,456.576,0,456.576
11/4/2023 2:30,462.161,462.161,0,462.161
11/4/2023 3:00,477.429,477.429,0,477.429
11/4/2023 3:30,466.951,466.951,0,466.951
11/4/2023 4:00,450.167,450.167,0,450.167
11/4/2023 4:30,439.461,439.461,0,439.461
11/4/2023 5:00,447.479,447.479,0,447.479
11/4/2023 5:30,412.729,412.729,0,412.729
