Curve_Robinson Lifestyle Ratchaphruek_20240610174226,,,,
Time,Meter2(52757)/Meter Active Power(kW),Robinson Lifestyle Ratchaphruek(00027)/Load Power(kW),Robinson Lifestyle Ratchaphruek(00027)/Plant Power(kW),
5/12/2023 2:00,580.233,580.233,0,580.233
5/12/2023 2:30,563.065,563.065,0,563.065
5/12/2023 3:00,537.575,537.575,0,537.575
5/12/2023 3:30,577.71,577.71,0,577.71
5/12/2023 4:00,490.373,490.373,0,490.373
5/12/2023 4:30,482.761,482.761,0,482.761
5/12/2023 5:00,495.307,495.307,0,495.307
5/12/2023 5:30,474.808,474.808,0,474.808
5/12/2023 6:00,441.811,441.811,0,441.811
5/12/2023 6:30,508.069,508.917,0.848,508.069
5/12/2023 7:00,398.993,462.141,63.148,398.993
5/12/2023 7:30,347.536,513.296,165.76,347.536
5/12/2023 8:00,248.643,580.178,331.535,248.643
5/12/2023 8:30,268.198,763.525,495.327,268.198
5/12/2023 9:00,192.607,867.033,674.426,192.607
5/12/2023 9:30,1703.346,2610.909,907.563,1703.346
5/12/2023 10:00,2488.97,3536.986,1048.016,2488.97
5/12/2023 10:30,2387.222,3529.928,1142.706,2387.222
5/12/2023 11:00,2283.198,3568.676,1285.478,2283.198
5/12/2023 11:30,2965.958,3692.715,726.757,2965.958
5/12/2023 12:00,3004.644,3778.612,773.968,3004.644
5/12/2023 12:30,3267.389,3832.546,565.157,3267.389
5/12/2023 13:00,2378.875,3757.433,1378.558,2378.875
5/12/2023 13:30,3724.826,4356.253,631.427,3724.826
5/12/2023 14:00,3262.801,4002.672,739.871,3262.801
5/12/2023 14:30,2666.861,3905.363,1238.502,2666.861
5/12/2023 15:00,3878.905,4181.25,302.345,3878.905
5/12/2023 15:30,3929.688,4056.499,126.811,3929.688
5/12/2023 16:00,4076.304,4154.506,78.202,4076.304
5/12/2023 16:30,4186.364,4207.932,21.568,4186.364
5/12/2023 17:00,4211.486,4224.54,13.054,4211.486
5/12/2023 17:30,4128.026,4135.703,7.677,4128.026
5/12/2023 18:00,4201.31,4201.31,0,4201.31
5/12/2023 18:30,4282.238,4282.238,0,4282.238
5/12/2023 19:00,3882.955,3882.955,0,3882.955
5/12/2023 19:30,3955.132,3955.132,0,3955.132
5/12/2023 20:00,3843.674,3843.674,0,3843.674
5/12/2023 20:30,3768.136,3768.136,0,3768.136
5/12/2023 21:00,3700.13,3700.13,0,3700.13
5/12/2023 21:30,3434.471,3434.471,0,3434.471
5/12/2023 22:00,2622.567,2622.567,0,2622.567
5/12/2023 22:30,1368.862,1368.862,0,1368.862
5/12/2023 23:00,1277.528,1277.528,0,1277.528
5/12/2023 23:30,1190.878,1190.878,0,1190.878
6/12/2023 0:00,757.591,757.591,0,757.591
6/12/2023 0:30,581.254,581.254,0,581.254
6/12/2023 1:00,587.998,587.998,0,587.998
6/12/2023 1:30,552.266,552.266,0,552.266
6/12/2023 2:00,541.012,541.012,0,541.012
6/12/2023 2:30,522.734,522.734,0,522.734
6/12/2023 3:00,531.839,531.839,0,531.839
6/12/2023 3:30,534.299,534.299,0,534.299
6/12/2023 4:00,474.129,474.129,0,474.129
6/12/2023 4:30,471.955,471.955,0,471.955
6/12/2023 5:00,487.107,487.107,0,487.107
6/12/2023 5:30,454.198,454.198,0,454.198
6/12/2023 6:00,463.024,463.024,0,463.024
6/12/2023 6:30,493.497,493.497,0,493.497
6/12/2023 7:00,427.068,498.336,71.268,427.068
6/12/2023 7:30,296.036,459.692,163.656,296.036
6/12/2023 8:00,271.31,593.544,322.234,271.31
6/12/2023 8:30,330.628,720.376,389.748,330.628
6/12/2023 9:00,5.511,723.405,717.894,5.511
6/12/2023 9:30,27.898,915.36,887.462,27.898
6/12/2023 10:00,66.024,1083.059,1017.035,66.024
6/12/2023 10:30,261.333,1387.108,1125.775,261.333
6/12/2023 11:00,2247.797,3498.216,1250.419,2247.797
6/12/2023 11:30,2451.619,3613.865,1162.246,2451.619
6/12/2023 12:00,2106.729,3458.878,1352.149,2106.729
6/12/2023 12:30,2276.48,3530.515,1254.035,2276.48
6/12/2023 13:00,2415.075,3502.857,1087.782,2415.075
6/12/2023 13:30,3441.016,4125.07,684.054,3441.016
6/12/2023 14:00,2815.534,3855.53,1039.996,2815.534
6/12/2023 14:30,2659.442,3596.379,936.937,2659.442
6/12/2023 15:00,2982.954,3778.543,795.589,2982.954
6/12/2023 15:30,2936.493,3602.214,665.721,2936.493
6/12/2023 16:00,3723.151,3880.273,157.122,3723.151
6/12/2023 16:30,3600.18,3922.728,322.548,3600.18
6/12/2023 17:00,3644.133,3785.285,141.152,3644.133
6/12/2023 17:30,3923.066,3958.309,35.243,3923.066
6/12/2023 18:00,3957.213,3957.486,0.273,3957.213
6/12/2023 18:30,3566.024,3566.024,0,3566.024
6/12/2023 19:00,3843.521,3843.521,0,3843.521
6/12/2023 19:30,3824.604,3824.604,0,3824.604
6/12/2023 20:00,3693.991,3693.991,0,3693.991
6/12/2023 20:30,3657.746,3657.746,0,3657.746
6/12/2023 21:00,3582.1,3582.1,0,3582.1
6/12/2023 21:30,3362.615,3362.615,0,3362.615
6/12/2023 22:00,2928.275,2928.275,0,2928.275
6/12/2023 22:30,1276.761,1276.761,0,1276.761
6/12/2023 23:00,1275.19,1275.19,0,1275.19
6/12/2023 23:30,1181.299,1181.299,0,1181.299
7/12/2023 0:00,956.885,956.885,0,956.885
7/12/2023 0:30,693.918,693.918,0,693.918
7/12/2023 1:00,668.734,668.734,0,668.734
7/12/2023 1:30,651.447,651.447,0,651.447
7/12/2023 2:00,596.23,596.23,0,596.23
7/12/2023 2:30,573.703,573.703,0,573.703
7/12/2023 3:00,591.102,591.102,0,591.102
7/12/2023 3:30,592.464,592.464,0,592.464
7/12/2023 4:00,480.162,480.162,0,480.162
7/12/2023 4:30,473.758,473.758,0,473.758
7/12/2023 5:00,480.15,480.15,0,480.15
7/12/2023 5:30,449.662,449.662,0,449.662
7/12/2023 6:00,466.347,466.347,0,466.347
7/12/2023 6:30,523.465,523.665,0.2,523.465
7/12/2023 7:00,437.687,487.223,49.536,437.687
7/12/2023 7:30,351.075,489.072,137.997,351.075
7/12/2023 8:00,332.108,639.477,307.369,332.108
7/12/2023 8:30,219.637,747.129,527.492,219.637
7/12/2023 9:00,68.096,845.196,777.1,68.096
7/12/2023 9:30,172.886,1071.277,898.391,172.886
7/12/2023 10:00,302.036,1363.079,1061.043,302.036
7/12/2023 10:30,1568.548,2762.522,1193.974,1568.548
7/12/2023 11:00,2058.598,3326.746,1268.148,2058.598
7/12/2023 11:30,2121.043,3447.695,1326.652,2121.043
7/12/2023 12:00,1628.736,2977.783,1349.047,1628.736
7/12/2023 12:30,2417.122,3782.28,1365.158,2417.122
7/12/2023 13:00,3273.058,3750.759,477.701,3273.058
7/12/2023 13:30,2193.362,3504.675,1311.313,2193.362
7/12/2023 14:00,2134.234,3394.942,1260.708,2134.234
7/12/2023 14:30,3332.754,3739.289,406.535,3332.754
7/12/2023 15:00,2855.356,3510.451,655.095,2855.356
7/12/2023 15:30,3308.78,3653.292,344.512,3308.78
7/12/2023 16:00,3018.244,3568.967,550.723,3018.244
7/12/2023 16:30,3351.854,3738.331,386.477,3351.854
7/12/2023 17:00,3701.126,3776.737,75.611,3701.126
7/12/2023 17:30,3841.642,3871.567,29.925,3841.642
7/12/2023 18:00,3900.501,3900.694,0.193,3900.501
7/12/2023 18:30,3806.325,3806.325,0,3806.325
7/12/2023 19:00,3633.637,3633.637,0,3633.637
7/12/2023 19:30,3778.137,3778.137,0,3778.137
7/12/2023 20:00,3705.537,3705.537,0,3705.537
7/12/2023 20:30,3617.19,3617.19,0,3617.19
7/12/2023 21:00,3500.199,3500.199,0,3500.199
7/12/2023 21:30,3103.612,3103.612,0,3103.612
7/12/2023 22:00,2477.799,2477.799,0,2477.799
7/12/2023 22:30,1234.971,1234.971,0,1234.971
7/12/2023 23:00,1175.081,1175.081,0,1175.081
7/12/2023 23:30,996.623,996.623,0,996.623
8/12/2023 0:00,1091.036,1091.036,0,1091.036
8/12/2023 0:30,597.827,597.827,0,597.827
8/12/2023 1:00,587.912,587.912,0,587.912
8/12/2023 1:30,578.022,578.022,0,578.022
8/12/2023 2:00,517.601,517.601,0,517.601
8/12/2023 2:30,536.606,536.606,0,536.606
8/12/2023 3:00,531.619,531.619,0,531.619
8/12/2023 3:30,515.438,515.438,0,515.438
8/12/2023 4:00,451.341,451.341,0,451.341
8/12/2023 4:30,437.847,437.847,0,437.847
8/12/2023 5:00,458.542,458.542,0,458.542
8/12/2023 5:30,428.301,428.301,0,428.301
8/12/2023 6:00,395.736,395.736,0,395.736
8/12/2023 6:30,446.918,446.918,0,446.918
8/12/2023 7:00,363.168,446.81,83.642,363.168
8/12/2023 7:30,259.696,422.511,162.815,259.696
8/12/2023 8:00,275.164,561.822,286.658,275.164
8/12/2023 8:30,25.878,623.438,597.56,25.878
8/12/2023 9:00,57.219,752.986,695.767,57.219
8/12/2023 9:30,237.515,1108.654,871.139,237.515
8/12/2023 10:00,180.57,1215.78,1035.21,180.57
8/12/2023 10:30,1118.82,2236.516,1117.696,1118.82
8/12/2023 11:00,2229.104,3425.963,1196.859,2229.104
8/12/2023 11:30,2066.977,3475.514,1408.537,2066.977
8/12/2023 12:00,2418.418,3587.17,1168.752,2418.418
8/12/2023 12:30,3211.296,3650.592,439.296,3211.296
8/12/2023 13:00,2623.397,3620.583,997.186,2623.397
8/12/2023 13:30,3233.592,3705.066,471.474,3233.592
8/12/2023 14:00,2001.065,3354.205,1353.14,2001.065
8/12/2023 14:30,2966.855,3652.151,685.296,2966.855
8/12/2023 15:00,3056.776,3708.245,651.469,3056.776
8/12/2023 15:30,3168.243,3740.307,572.064,3168.243
8/12/2023 16:00,3177.526,3681.17,503.644,3177.526
8/12/2023 16:30,3444.694,3789.683,344.989,3444.694
8/12/2023 17:00,3749.773,3868.733,118.96,3749.773
8/12/2023 17:30,4063.86,4076.07,12.21,4063.86
8/12/2023 18:00,4020.916,4020.938,0.022,4020.916
8/12/2023 18:30,3997.252,3997.252,0,3997.252
8/12/2023 19:00,3557.71,3557.71,0,3557.71
8/12/2023 19:30,3864.096,3864.096,0,3864.096
8/12/2023 20:00,3724.172,3724.172,0,3724.172
8/12/2023 20:30,3685.294,3685.294,0,3685.294
8/12/2023 21:00,3598.8,3598.8,0,3598.8
8/12/2023 21:30,3384.958,3384.958,0,3384.958
8/12/2023 22:00,3032.209,3032.209,0,3032.209
8/12/2023 22:30,1476.874,1476.874,0,1476.874
8/12/2023 23:00,1431.137,1431.137,0,1431.137
8/12/2023 23:30,1127.108,1127.108,0,1127.108
9/12/2023 0:00,1169.011,1169.011,0,1169.011
9/12/2023 0:30,1134.4,1134.4,0,1134.4
9/12/2023 1:00,712.902,712.902,0,712.902
9/12/2023 1:30,583.34,583.34,0,583.34
9/12/2023 2:00,576.578,576.578,0,576.578
9/12/2023 2:30,521.096,521.096,0,521.096
9/12/2023 3:00,527.432,527.432,0,527.432
9/12/2023 3:30,515.163,515.163,0,515.163
9/12/2023 4:00,441.144,441.144,0,441.144
9/12/2023 4:30,433.696,433.696,0,433.696
9/12/2023 5:00,465.594,465.594,0,465.594
9/12/2023 5:30,404.231,404.231,0,404.231
9/12/2023 6:00,414.501,414.501,0,414.501
9/12/2023 6:30,463.595,463.878,0.283,463.595
9/12/2023 7:00,431.401,488.395,56.994,431.401
9/12/2023 7:30,279.338,470.18,190.842,279.338
9/12/2023 8:00,232.571,578.577,346.006,232.571
9/12/2023 8:30,453.578,798.788,345.21,453.578
9/12/2023 9:00,299.9,945.739,645.839,299.9
9/12/2023 9:30,1266.06,2120.08,854.02,1266.06
9/12/2023 10:00,2434.318,3414.865,980.547,2434.318
9/12/2023 10:30,2589.099,3640.795,1051.696,2589.099
9/12/2023 11:00,2425.827,3603.919,1178.092,2425.827
9/12/2023 11:30,2353.277,3610.706,1257.429,2353.277
9/12/2023 12:00,2304.789,3586.551,1281.762,2304.789
9/12/2023 12:30,2905.389,3990.482,1085.093,2905.389
9/12/2023 13:00,3546.303,3935.712,389.409,3546.303
9/12/2023 13:30,2575.019,3713.208,1138.189,2575.019
9/12/2023 14:00,3507.967,3874.417,366.45,3507.967
9/12/2023 14:30,2978.176,3775.052,796.876,2978.176
9/12/2023 15:00,2856.734,3680.085,823.351,2856.734
9/12/2023 15:30,3209.636,3749.452,539.816,3209.636
9/12/2023 16:00,3490.434,3922.22,431.786,3490.434
9/12/2023 16:30,3660.455,3924.036,263.581,3660.455
9/12/2023 17:00,3733.58,3873.902,140.322,3733.58
9/12/2023 17:30,3974.18,4012.03,37.85,3974.18
9/12/2023 18:00,4184.417,4185.422,1.005,4184.417
9/12/2023 18:30,4014.327,4014.327,0,4014.327
9/12/2023 19:00,4075.192,4075.192,0,4075.192
9/12/2023 19:30,3738.217,3738.217,0,3738.217
9/12/2023 20:00,3805.146,3805.146,0,3805.146
9/12/2023 20:30,3691.752,3691.752,0,3691.752
9/12/2023 21:00,3653.941,3653.941,0,3653.941
9/12/2023 21:30,3375.161,3375.161,0,3375.161
9/12/2023 22:00,2356.583,2356.583,0,2356.583
9/12/2023 22:30,1420.733,1420.733,0,1420.733
9/12/2023 23:00,1316.54,1316.54,0,1316.54
9/12/2023 23:30,1214.798,1214.798,0,1214.798
10/12/2023 0:00,1296.241,1296.241,0,1296.241
10/12/2023 0:30,1267.092,1267.092,0,1267.092
10/12/2023 1:00,1073.658,1073.658,0,1073.658
10/12/2023 1:30,574.478,574.478,0,574.478
10/12/2023 2:00,540.884,540.884,0,540.884
10/12/2023 2:30,526.655,526.655,0,526.655
10/12/2023 3:00,524.435,524.435,0,524.435
10/12/2023 3:30,518.105,518.105,0,518.105
10/12/2023 4:00,437.058,437.058,0,437.058
10/12/2023 4:30,450.798,450.798,0,450.798
10/12/2023 5:00,476.4,476.4,0,476.4
10/12/2023 5:30,430.718,430.718,0,430.718
10/12/2023 6:00,430.933,430.933,0,430.933
10/12/2023 6:30,455,455,0,455
10/12/2023 7:00,422.215,466.278,44.063,422.215
10/12/2023 7:30,309.34,465.964,156.624,309.34
10/12/2023 8:00,306.908,606.881,299.973,306.908
10/12/2023 8:30,334.233,796.059,461.826,334.233
10/12/2023 9:00,292.616,943.948,651.332,292.616
10/12/2023 9:30,1263.634,2109.237,845.603,1263.634
10/12/2023 10:00,2158.08,3125.87,967.79,2158.08
10/12/2023 10:30,2326.161,3390.001,1063.84,2326.161
10/12/2023 11:00,2383.691,3436.805,1053.114,2383.691
10/12/2023 11:30,2304.154,3499.284,1195.13,2304.154
10/12/2023 12:00,2215.957,3442.879,1226.922,2215.957
10/12/2023 12:30,3523.055,4045.144,522.089,3523.055
10/12/2023 13:00,2583.385,3880.623,1297.238,2583.385
10/12/2023 13:30,2494.355,3633.278,1138.923,2494.355
10/12/2023 14:00,2781.037,3779.4,998.363,2781.037
10/12/2023 14:30,3411.554,3921.314,509.76,3411.554
10/12/2023 15:00,3679.191,3921.038,241.847,3679.191
10/12/2023 15:30,3132.039,3711.708,579.669,3132.039
10/12/2023 16:00,3714.675,3995.159,280.484,3714.675
10/12/2023 16:30,3552.811,3856.386,303.575,3552.811
10/12/2023 17:00,3833.064,3979.902,146.838,3833.064
10/12/2023 17:30,3978.123,4013.609,35.486,3978.123
10/12/2023 18:00,4097.922,4098.334,0.412,4097.922
10/12/2023 18:30,4083.334,4083.334,0,4083.334
10/12/2023 19:00,3654.851,3654.851,0,3654.851
10/12/2023 19:30,3861.477,3861.477,0,3861.477
10/12/2023 20:00,3678.29,3678.29,0,3678.29
10/12/2023 20:30,3577.295,3577.295,0,3577.295
10/12/2023 21:00,3449.572,3449.572,0,3449.572
10/12/2023 21:30,3270.647,3270.647,0,3270.647
10/12/2023 22:00,2126.516,2126.516,0,2126.516
10/12/2023 22:30,1354.669,1354.669,0,1354.669
10/12/2023 23:00,1280.298,1280.298,0,1280.298
10/12/2023 23:30,1136.995,1136.995,0,1136.995
11/12/2023 0:00,1171.785,1171.785,0,1171.785
11/12/2023 0:30,741.207,741.207,0,741.207
11/12/2023 1:00,681.403,681.403,0,681.403
11/12/2023 1:30,696.06,696.06,0,696.06
11/12/2023 2:00,512.262,512.262,0,512.262
11/12/2023 2:30,524.183,524.183,0,524.183
11/12/2023 3:00,523.998,523.998,0,523.998
11/12/2023 3:30,507.619,507.619,0,507.619
11/12/2023 4:00,438.507,438.507,0,438.507
11/12/2023 4:30,444.894,444.894,0,444.894
11/12/2023 5:00,457.681,457.681,0,457.681
11/12/2023 5:30,416.177,416.177,0,416.177
11/12/2023 6:00,421.054,421.054,0,421.054
