Curve_Robinson Lifestyle Ratchaphruek_20240610174415,,,,
Time,Meter2(52757)/Meter Active Power(kW),Robinson Lifestyle Ratchaphruek(00027)/Load Power(kW),Robinson Lifestyle Ratchaphruek(00027)/Plant Power(kW),
5/9/2023 14:00,2518.709,3080.625,561.916,2518.709
5/9/2023 14:30,2204.587,2977.809,773.222,2204.587
5/9/2023 15:00,2310.792,2943.545,632.753,2310.792
5/9/2023 15:30,2300.921,2922.218,621.297,2300.921
5/9/2023 16:00,2382.139,3045.558,663.419,2382.139
5/9/2023 16:30,2453.192,3015.056,561.864,2453.192
5/9/2023 17:00,2738.99,3023.322,284.332,2738.99
5/9/2023 17:30,2892.088,3111.426,219.338,2892.088
5/9/2023 18:00,2939.281,3033.089,93.808,2939.281
5/9/2023 18:30,3102.077,3104.897,2.82,3102.077
5/9/2023 19:00,2807.59,2807.59,0,2807.59
5/9/2023 19:30,2972.892,2972.892,0,2972.892
5/9/2023 20:00,2933.422,2933.422,0,2933.422
5/9/2023 20:30,2808.395,2808.395,0,2808.395
5/9/2023 21:00,2718.078,2718.078,0,2718.078
5/9/2023 21:30,2001.657,2001.657,0,2001.657
5/9/2023 22:00,1821.761,1821.761,0,1821.761
5/9/2023 22:30,878.767,878.767,0,878.767
5/9/2023 23:00,798.518,798.518,0,798.518
5/9/2023 23:30,733.909,733.909,0,733.909
6/9/2023 0:00,508.347,508.347,0,508.347
6/9/2023 0:30,476.611,476.611,0,476.611
6/9/2023 1:00,454.366,454.366,0,454.366
6/9/2023 1:30,466.658,466.658,0,466.658
6/9/2023 2:00,395.86,395.86,0,395.86
6/9/2023 2:30,424.485,424.485,0,424.485
6/9/2023 3:00,435.567,435.567,0,435.567
6/9/2023 3:30,424.134,424.134,0,424.134
6/9/2023 4:00,353.341,353.341,0,353.341
6/9/2023 4:30,346.477,346.477,0,346.477
6/9/2023 5:00,375.732,375.732,0,375.732
6/9/2023 5:30,332.751,332.751,0,332.751
6/9/2023 6:00,327.927,327.927,0,327.927
6/9/2023 6:30,341.618,353.213,11.595,341.618
6/9/2023 7:00,288.93,373.689,84.759,288.93
6/9/2023 7:30,159.498,371.44,211.942,159.498
6/9/2023 8:00,104.595,517.042,412.447,104.595
6/9/2023 8:30,-3.239,629.258,632.497,-3.239
6/9/2023 9:00,297.207,768.947,471.74,297.207
6/9/2023 9:30,34.333,1022.742,988.409,34.333
6/9/2023 10:00,39.749,1160.985,1121.236,39.749
6/9/2023 10:30,871.518,1776.094,904.576,871.518
6/9/2023 11:00,1850.704,2759.479,908.775,1850.704
6/9/2023 11:30,1734.152,2941.927,1207.775,1734.152
6/9/2023 12:00,1931.408,2961.461,1030.053,1931.408
6/9/2023 12:30,2495.625,3502.63,1007.005,2495.625
6/9/2023 13:00,1864.034,3088.374,1224.34,1864.034
6/9/2023 13:30,1992.272,3235.184,1242.912,1992.272
6/9/2023 14:00,1775.211,3127.76,1352.549,1775.211
6/9/2023 14:30,2434.862,3068.921,634.059,2434.862
6/9/2023 15:00,2264.248,3107.683,843.435,2264.248
6/9/2023 15:30,2400.522,3083.929,683.407,2400.522
6/9/2023 16:00,2763.402,3206.07,442.668,2763.402
6/9/2023 16:30,2781.698,3073.602,291.904,2781.698
6/9/2023 17:00,2882.102,3112.124,230.022,2882.102
6/9/2023 17:30,2879.542,3011.386,131.844,2879.542
6/9/2023 18:00,3141.644,3184.801,43.157,3141.644
6/9/2023 18:30,2761.906,2762.929,1.023,2761.906
6/9/2023 19:00,2904.03,2904.03,0,2904.03
6/9/2023 19:30,3000.884,3000.884,0,3000.884
6/9/2023 20:00,2799.526,2799.526,0,2799.526
6/9/2023 20:30,2688.248,2688.248,0,2688.248
6/9/2023 21:00,2655.974,2655.974,0,2655.974
6/9/2023 21:30,2359.617,2359.617,0,2359.617
6/9/2023 22:00,1682.849,1682.849,0,1682.849
6/9/2023 22:30,910.078,910.078,0,910.078
6/9/2023 23:00,812.399,812.399,0,812.399
6/9/2023 23:30,754.94,754.94,0,754.94
7/9/2023 0:00,478.845,478.845,0,478.845
7/9/2023 0:30,432.802,432.802,0,432.802
7/9/2023 1:00,426.227,426.227,0,426.227
7/9/2023 1:30,431.828,431.828,0,431.828
7/9/2023 2:00,397.708,397.708,0,397.708
7/9/2023 2:30,405.166,405.166,0,405.166
7/9/2023 3:00,389.267,389.267,0,389.267
7/9/2023 3:30,388.961,388.961,0,388.961
7/9/2023 4:00,318.514,318.514,0,318.514
7/9/2023 4:30,329.007,329.007,0,329.007
7/9/2023 5:00,351.633,351.633,0,351.633
7/9/2023 5:30,316.153,316.153,0,316.153
7/9/2023 6:00,318.808,318.808,0,318.808
7/9/2023 6:30,329.457,343.748,14.291,329.457
7/9/2023 7:00,258.519,337.384,78.865,258.519
7/9/2023 7:30,170.206,369.169,198.963,170.206
7/9/2023 8:00,164.811,540.008,375.197,164.811
7/9/2023 8:30,64.812,637.726,572.914,64.812
7/9/2023 9:00,159.226,764.271,605.045,159.226
7/9/2023 9:30,317.085,963.217,646.132,317.085
7/9/2023 10:00,361.558,1026.756,665.198,361.558
7/9/2023 10:30,972.313,1610.632,638.319,972.313
7/9/2023 11:00,2038.592,2983.978,945.386,2038.592
7/9/2023 11:30,1510.397,3067.983,1557.586,1510.397
7/9/2023 12:00,2313.808,3018.611,704.803,2313.808
7/9/2023 12:30,1977.513,3019.01,1041.497,1977.513
7/9/2023 13:00,2223.955,3078.397,854.442,2223.955
7/9/2023 13:30,2095.728,3022.831,927.103,2095.728
7/9/2023 14:00,2150.888,3019.632,868.744,2150.888
7/9/2023 14:30,2224.35,3168.63,944.28,2224.35
7/9/2023 15:00,2272.128,3099.835,827.707,2272.128
7/9/2023 15:30,2089.584,2909.211,819.627,2089.584
7/9/2023 16:00,2577.936,3126.192,548.256,2577.936
7/9/2023 16:30,2585.578,3053.232,467.654,2585.578
7/9/2023 17:00,2885.221,3050.184,164.963,2885.221
7/9/2023 17:30,2939.366,3118.607,179.241,2939.366
7/9/2023 18:00,3048.77,3134.927,86.157,3048.77
7/9/2023 18:30,3132.109,3138.114,6.005,3132.109
7/9/2023 19:00,2933.162,2933.162,0,2933.162
7/9/2023 19:30,3014.609,3014.609,0,3014.609
7/9/2023 20:00,2915.837,2915.837,0,2915.837
7/9/2023 20:30,2833.581,2833.581,0,2833.581
7/9/2023 21:00,2685.823,2685.823,0,2685.823
7/9/2023 21:30,2550.489,2550.489,0,2550.489
7/9/2023 22:00,1583.455,1583.455,0,1583.455
7/9/2023 22:30,873.413,873.413,0,873.413
7/9/2023 23:00,799.896,799.896,0,799.896
7/9/2023 23:30,727.957,727.957,0,727.957
8/9/2023 0:00,590.052,590.052,0,590.052
8/9/2023 0:30,470.539,470.539,0,470.539
8/9/2023 1:00,465.738,465.738,0,465.738
8/9/2023 1:30,430.103,430.103,0,430.103
8/9/2023 2:00,415.797,415.797,0,415.797
8/9/2023 2:30,417.528,417.528,0,417.528
8/9/2023 3:00,406.787,406.787,0,406.787
8/9/2023 3:30,405.64,405.64,0,405.64
8/9/2023 4:00,356.361,356.361,0,356.361
8/9/2023 4:30,373.049,373.049,0,373.049
8/9/2023 5:00,374.189,374.189,0,374.189
8/9/2023 5:30,350.556,350.556,0,350.556
8/9/2023 6:00,311.814,311.814,0,311.814
8/9/2023 6:30,308.211,343.497,35.286,308.211
8/9/2023 7:00,249.211,353.243,104.032,249.211
8/9/2023 7:30,70.866,346.945,276.079,70.866
8/9/2023 8:00,-83.295,523.335,606.63,-83.295
8/9/2023 8:30,108.941,623.912,514.971,108.941
8/9/2023 9:00,279.594,737.563,457.969,279.594
8/9/2023 9:30,343.392,1099.413,756.021,343.392
8/9/2023 10:00,-177.879,1054.735,1232.614,-177.879
8/9/2023 10:30,1036.569,1908.946,872.377,1036.569
8/9/2023 11:00,1858.345,3008.671,1150.326,1858.345
8/9/2023 11:30,1396.417,3094.021,1697.604,1396.417
8/9/2023 12:00,1813.524,3110.519,1296.995,1813.524
8/9/2023 12:30,1958.852,3499.966,1541.114,1958.852
8/9/2023 13:00,1636.492,3253.207,1616.715,1636.492
8/9/2023 13:30,879.671,2117.332,1237.661,879.671
8/9/2023 14:00,1438.305,2873.563,1435.258,1438.305
8/9/2023 14:30,2140.129,3251.486,1111.357,2140.129
8/9/2023 15:00,1843.182,3065.359,1222.177,1843.182
8/9/2023 15:30,2048.019,3073.478,1025.459,2048.019
8/9/2023 16:00,2456.601,3217.482,760.881,2456.601
8/9/2023 16:30,2771.465,3162.286,390.821,2771.465
8/9/2023 17:00,2786.354,3067.911,281.557,2786.354
8/9/2023 17:30,2757.501,3045.477,287.976,2757.501
8/9/2023 18:00,3112.079,3188.461,76.382,3112.079
8/9/2023 18:30,3138.881,3140.269,1.388,3138.881
8/9/2023 19:00,3114.391,3114.391,0,3114.391
8/9/2023 19:30,2835.225,2835.225,0,2835.225
8/9/2023 20:00,2939.837,2939.837,0,2939.837
8/9/2023 20:30,2855.168,2855.168,0,2855.168
8/9/2023 21:00,2730.505,2730.505,0,2730.505
8/9/2023 21:30,2534.902,2534.902,0,2534.902
8/9/2023 22:00,1749.478,1749.478,0,1749.478
8/9/2023 22:30,1012.335,1012.335,0,1012.335
8/9/2023 23:00,835.918,835.918,0,835.918
8/9/2023 23:30,769.374,769.374,0,769.374
9/9/2023 0:00,607.272,607.272,0,607.272
9/9/2023 0:30,1004.855,1004.855,0,1004.855
9/9/2023 1:00,891.377,891.377,0,891.377
9/9/2023 1:30,484.217,484.217,0,484.217
9/9/2023 2:00,460.137,460.137,0,460.137
9/9/2023 2:30,449.635,449.635,0,449.635
9/9/2023 3:00,413.479,413.479,0,413.479
9/9/2023 3:30,402.31,402.31,0,402.31
9/9/2023 4:00,328.76,328.76,0,328.76
9/9/2023 4:30,334.319,334.319,0,334.319
9/9/2023 5:00,360.408,360.408,0,360.408
9/9/2023 5:30,342.635,342.635,0,342.635
9/9/2023 6:00,397.393,397.393,0,397.393
9/9/2023 6:30,325.9,380.58,54.68,325.9
9/9/2023 7:00,165.554,380.216,214.662,165.554
9/9/2023 7:30,216.932,448.443,231.511,216.932
9/9/2023 8:00,252.36,588.365,336.005,252.36
9/9/2023 8:30,351.921,741.51,389.589,351.921
9/9/2023 9:00,-13.191,943.617,956.808,-13.191
9/9/2023 9:30,347.925,1332.679,984.754,347.925
9/9/2023 10:00,1841.328,2815.196,973.868,1841.328
9/9/2023 10:30,1659.013,3010.73,1351.717,1659.013
9/9/2023 11:00,1842.652,3091.633,1248.981,1842.652
9/9/2023 11:30,1876.392,3135.13,1258.738,1876.392
9/9/2023 12:00,1602.082,3202.353,1600.271,1602.082
9/9/2023 12:30,1736.806,3478.487,1741.681,1736.806
9/9/2023 13:00,2181.629,3230.949,1049.32,2181.629
9/9/2023 13:30,2007.873,3360.39,1352.517,2007.873
9/9/2023 14:00,2875.518,3297.284,421.766,2875.518
9/9/2023 14:30,1668.513,3295.999,1627.486,1668.513
9/9/2023 15:00,2595.903,3159.122,563.219,2595.903
9/9/2023 15:30,2184.148,3221.49,1037.342,2184.148
9/9/2023 16:00,2298.433,3269.781,971.348,2298.433
9/9/2023 16:30,3255.861,3473.82,217.959,3255.861
9/9/2023 17:00,3195.657,3278.246,82.589,3195.657
9/9/2023 17:30,3327.568,3346.568,19,3327.568
9/9/2023 18:00,3344.055,3349.296,5.241,3344.055
9/9/2023 18:30,3289.658,3289.658,0,3289.658
9/9/2023 19:00,2823.972,2823.972,0,2823.972
9/9/2023 19:30,3116.85,3116.85,0,3116.85
9/9/2023 20:00,3008.042,3008.042,0,3008.042
9/9/2023 20:30,2919.904,2919.904,0,2919.904
9/9/2023 21:00,2876.828,2876.828,0,2876.828
9/9/2023 21:30,2665.398,2665.398,0,2665.398
9/9/2023 22:00,1531.376,1531.376,0,1531.376
9/9/2023 22:30,987.138,987.138,0,987.138
9/9/2023 23:00,850.365,850.365,0,850.365
9/9/2023 23:30,831.834,831.834,0,831.834
10/9/2023 0:00,859.704,859.704,0,859.704
10/9/2023 0:30,616.658,616.658,0,616.658
10/9/2023 1:00,479.812,479.812,0,479.812
10/9/2023 1:30,436.197,436.197,0,436.197
10/9/2023 2:00,408.386,408.386,0,408.386
10/9/2023 2:30,394.92,394.92,0,394.92
10/9/2023 3:00,398.314,398.314,0,398.314
10/9/2023 3:30,382.344,382.344,0,382.344
10/9/2023 4:00,319.358,319.358,0,319.358
10/9/2023 4:30,327.462,327.462,0,327.462
10/9/2023 5:00,326.414,326.414,0,326.414
10/9/2023 5:30,314.538,314.538,0,314.538
10/9/2023 6:00,316.679,316.679,0,316.679
10/9/2023 6:30,320.371,345.373,25.002,320.371
10/9/2023 7:00,194.035,336.288,142.253,194.035
10/9/2023 7:30,56.675,394.542,337.867,56.675
10/9/2023 8:00,257.266,560.986,303.72,257.266
10/9/2023 8:30,228.535,652.427,423.892,228.535
10/9/2023 9:00,331.389,830.64,499.251,331.389
10/9/2023 9:30,424.583,1074.572,649.989,424.583
10/9/2023 10:00,1519.822,2421.068,901.246,1519.822
10/9/2023 10:30,2088.736,2915.051,826.315,2088.736
10/9/2023 11:00,2009.905,3016.797,1006.892,2009.905
10/9/2023 11:30,1799.287,2969.028,1169.741,1799.287
10/9/2023 12:00,1933.088,3050.757,1117.669,1933.088
10/9/2023 12:30,3006.707,3561.153,554.446,3006.707
10/9/2023 13:00,2853.48,3319.858,466.378,2853.48
10/9/2023 13:30,2520.519,3230.508,709.989,2520.519
10/9/2023 14:00,2727.492,3286.676,559.184,2727.492
10/9/2023 14:30,2777.143,3185.093,407.95,2777.143
10/9/2023 15:00,2821.855,3180.595,358.74,2821.855
10/9/2023 15:30,2880.737,3215.474,334.737,2880.737
10/9/2023 16:00,2868.908,3268.062,399.154,2868.908
10/9/2023 16:30,2646.11,3191.27,545.16,2646.11
10/9/2023 17:00,2835.284,3250.627,415.343,2835.284
10/9/2023 17:30,3141.932,3301.278,159.346,3141.932
10/9/2023 18:00,3163.112,3216.015,52.903,3163.112
10/9/2023 18:30,3297.555,3297.576,0.021,3297.555
10/9/2023 19:00,3250.552,3250.552,0,3250.552
10/9/2023 19:30,3082.673,3082.673,0,3082.673
10/9/2023 20:00,2984.71,2984.71,0,2984.71
10/9/2023 20:30,2889.646,2889.646,0,2889.646
10/9/2023 21:00,2799.341,2799.341,0,2799.341
10/9/2023 21:30,2582.689,2582.689,0,2582.689
10/9/2023 22:00,1631.342,1631.342,0,1631.342
10/9/2023 22:30,968.876,968.876,0,968.876
10/9/2023 23:00,814.591,814.591,0,814.591
10/9/2023 23:30,761.556,761.556,0,761.556
11/9/2023 0:00,509.656,509.656,0,509.656
11/9/2023 0:30,451.964,451.964,0,451.964
11/9/2023 1:00,437.026,437.026,0,437.026
11/9/2023 1:30,443.952,443.952,0,443.952
11/9/2023 2:00,403.859,403.859,0,403.859
11/9/2023 2:30,370.753,370.753,0,370.753
11/9/2023 3:00,400.44,400.44,0,400.44
11/9/2023 3:30,386.443,386.443,0,386.443
11/9/2023 4:00,315.252,315.252,0,315.252
11/9/2023 4:30,330.064,330.064,0,330.064
11/9/2023 5:00,316.682,316.682,0,316.682
11/9/2023 5:30,330.328,330.328,0,330.328
11/9/2023 6:00,305.682,305.682,0,305.682
11/9/2023 6:30,323.388,354.937,31.549,323.388
11/9/2023 7:00,247.357,375.673,128.316,247.357
11/9/2023 7:30,-28.847,375.165,404.012,-28.847
