Curve_Robinson Lifestyle Ratchaphruek_20240610174044,,,
Time,Meter2(52757)/Meter Active Power(kW),Robinson Lifestyle Ratchaphruek(00027)/Load Power(kW),Robinson Lifestyle Ratchaphruek(00027)/Plant Power(kW)
12/5/2023 20:00,3730.506,3730.506,0
12/5/2023 20:30,3650.52,3650.52,0
12/5/2023 21:00,3596.902,3596.902,0
12/5/2023 21:30,2915.417,2915.417,0
12/5/2023 22:00,2712.595,2712.595,0
12/5/2023 22:30,1506.684,1506.684,0
12/5/2023 23:00,820.059,820.059,0
12/5/2023 23:30,782.231,782.231,0
13/5/2023 0:00,1447.032,1447.032,0
13/5/2023 0:30,577.568,577.568,0
13/5/2023 1:00,525.582,525.582,0
13/5/2023 1:30,536.159,536.159,0
13/5/2023 2:00,480.389,480.389,0
13/5/2023 2:30,471.418,471.418,0
13/5/2023 3:00,469.46,469.46,0
13/5/2023 3:30,517.46,517.46,0
13/5/2023 4:00,442.465,442.465,0
13/5/2023 4:30,447.241,447.241,0
13/5/2023 5:00,453.935,453.935,0
13/5/2023 5:30,427.281,427.281,0
13/5/2023 6:00,404.169,409.907,5.738
13/5/2023 6:30,387.208,455.135,67.927
13/5/2023 7:00,251.678,422.911,171.233
13/5/2023 7:30,88.685,384.511,295.826
13/5/2023 8:00,110.621,523.562,412.941
13/5/2023 8:30,27.605,659.82,632.215
13/5/2023 9:00,37.768,770.837,733.069
13/5/2023 9:30,409.25,995.216,585.966
13/5/2023 10:00,398.593,1058.774,660.181
13/5/2023 10:30,15.009,1329.571,1314.562
13/5/2023 11:00,2825.562,4004.725,1179.163
13/5/2023 11:30,2618.572,3945.844,1327.272
13/5/2023 12:00,2666.571,3909.121,1242.55
13/5/2023 12:30,2585.203,3453.553,868.35
13/5/2023 13:00,2147.987,3381.4,1233.413
13/5/2023 13:30,2794.881,3563.542,768.661
13/5/2023 14:00,2829.806,3513.269,683.463
13/5/2023 14:30,3376.346,3655.788,279.442
13/5/2023 15:00,3680.418,3726.906,46.488
13/5/2023 15:30,3727.66,3744.39,16.73
13/5/2023 16:00,2366.951,2394.976,28.025
13/5/2023 16:30,3701.203,3716.85,15.647
13/5/2023 17:00,3694.494,3708.769,14.275
13/5/2023 17:30,3651.035,3665.623,14.588
13/5/2023 18:00,3655.164,3669.489,14.325
13/5/2023 18:30,3671.669,3671.947,0.278
13/5/2023 19:00,3739.384,3739.384,0
13/5/2023 19:30,3727.137,3727.137,0
13/5/2023 20:00,2518.013,2518.013,0
13/5/2023 20:30,3709.089,3709.089,0
13/5/2023 21:00,2760.403,2760.403,0
13/5/2023 21:30,2780.566,2780.566,0
13/5/2023 22:00,2441.754,2441.754,0
13/5/2023 22:30,848.065,848.065,0
13/5/2023 23:00,763.63,763.63,0
13/5/2023 23:30,692.812,692.812,0
14/5/2023 0:00,1301.406,1301.406,0
14/5/2023 0:30,619.675,619.675,0
14/5/2023 1:00,556.987,556.987,0
14/5/2023 1:30,571.118,571.118,0
14/5/2023 2:00,514.54,514.54,0
14/5/2023 2:30,524.404,524.404,0
14/5/2023 3:00,494.31,494.31,0
14/5/2023 3:30,489.417,489.417,0
14/5/2023 4:00,410.614,410.614,0
14/5/2023 4:30,416.212,416.212,0
14/5/2023 5:00,416.132,416.132,0
14/5/2023 5:30,404.645,404.645,0
14/5/2023 6:00,403.438,409.813,6.375
14/5/2023 6:30,347.593,432.781,85.188
14/5/2023 7:00,294.001,425.445,131.444
14/5/2023 7:30,194.14,419.468,225.328
14/5/2023 8:00,-57.345,532.279,589.624
14/5/2023 8:30,230.643,713.506,482.863
14/5/2023 9:00,131.875,819.366,687.491
14/5/2023 9:30,-380.364,843.568,1223.932
14/5/2023 10:00,-393.566,916.818,1310.384
14/5/2023 10:30,86.15,1515.145,1428.995
14/5/2023 11:00,2468.918,3832.78,1363.862
14/5/2023 11:30,2241.629,3906.756,1665.127
14/5/2023 12:00,2077.654,3607.145,1529.491
14/5/2023 12:30,1903.935,3526.456,1622.521
14/5/2023 13:00,1869.048,3424.058,1555.01
14/5/2023 13:30,2089.101,3597.564,1508.463
14/5/2023 14:00,2109.762,3348.403,1238.641
14/5/2023 14:30,2210.607,3390.079,1179.472
14/5/2023 15:00,2490.886,3492.412,1001.526
14/5/2023 15:30,2252.98,3406.671,1153.691
14/5/2023 16:00,2504.89,3477.98,973.09
14/5/2023 16:30,2944.56,3596.74,652.18
14/5/2023 17:00,3237.816,3673.573,435.757
14/5/2023 17:30,3496.014,3735.385,239.371
14/5/2023 18:00,3706.043,3799.05,93.007
14/5/2023 18:30,3860.098,3875.231,15.133
14/5/2023 19:00,3877.941,3877.941,0
14/5/2023 19:30,3883.467,3883.467,0
14/5/2023 20:00,3805.937,3805.937,0
14/5/2023 20:30,3671.604,3671.604,0
14/5/2023 21:00,3556.769,3556.769,0
14/5/2023 21:30,2606.448,2606.448,0
14/5/2023 22:00,2466.439,2466.439,0
14/5/2023 22:30,1356.108,1356.108,0
14/5/2023 23:00,839.115,839.115,0
14/5/2023 23:30,714.217,714.217,0
15/5/2023 0:00,1505.086,1505.086,0
15/5/2023 0:30,668.636,668.636,0
15/5/2023 1:00,623.919,623.919,0
15/5/2023 1:30,592.338,592.338,0
15/5/2023 2:00,556.577,556.577,0
15/5/2023 2:30,546.927,546.927,0
15/5/2023 3:00,536.296,536.296,0
15/5/2023 3:30,541.053,541.053,0
15/5/2023 4:00,466.127,466.127,0
15/5/2023 4:30,456.228,456.228,0
15/5/2023 5:00,451.403,451.403,0
15/5/2023 5:30,441.172,441.172,0
15/5/2023 6:00,437.553,443.449,5.896
15/5/2023 6:30,410.336,480.952,70.616
15/5/2023 7:00,245.025,437.113,192.088
15/5/2023 7:30,29.041,395.265,366.224
15/5/2023 8:00,-29.614,555.75,585.364
15/5/2023 8:30,-153.109,611.577,764.686
15/5/2023 9:00,-27.725,912.172,939.897
15/5/2023 9:30,29.985,1120.161,1090.176
15/5/2023 10:00,13.186,1218.191,1205.005
15/5/2023 10:30,1088.613,1616.514,527.901
15/5/2023 11:00,3798.864,4217.644,418.78
15/5/2023 11:30,2485.474,3952.022,1466.548
15/5/2023 12:00,2353.511,3785.262,1431.751
15/5/2023 12:30,3217.288,3877.451,660.163
15/5/2023 13:00,2155.095,3620.334,1465.239
15/5/2023 13:30,3074.596,3791.803,717.207
15/5/2023 14:00,3327.255,3839.116,511.861
15/5/2023 14:30,3079.948,3750.298,670.35
15/5/2023 15:00,2589.969,3678.519,1088.55
15/5/2023 15:30,3393.005,3867.84,474.835
15/5/2023 16:00,3243.57,3786.45,542.88
15/5/2023 16:30,3340.21,3938.52,598.31
15/5/2023 17:00,3444.811,3912.819,468.008
15/5/2023 17:30,3726.731,3904.012,177.281
15/5/2023 18:00,3770.654,3859.842,89.188
15/5/2023 18:30,3965.544,3974.98,9.436
15/5/2023 19:00,4063.907,4063.907,0
15/5/2023 19:30,3792.838,3792.838,0
15/5/2023 20:00,3757.703,3757.703,0
15/5/2023 20:30,3658.819,3658.819,0
15/5/2023 21:00,3809.847,3809.847,0
15/5/2023 21:30,2691.869,2691.869,0
15/5/2023 22:00,2474.918,2474.918,0
15/5/2023 22:30,1466.266,1466.266,0
15/5/2023 23:00,764.474,764.474,0
15/5/2023 23:30,687.635,687.635,0
16/5/2023 0:00,651.066,651.066,0
16/5/2023 0:30,622.495,622.495,0
16/5/2023 1:00,555.872,555.872,0
16/5/2023 1:30,548.618,548.618,0
16/5/2023 2:00,527.405,527.405,0
16/5/2023 2:30,548.004,548.004,0
16/5/2023 3:00,537.713,537.713,0
16/5/2023 3:30,530.58,530.58,0
16/5/2023 4:00,428.598,428.598,0
16/5/2023 4:30,424.182,424.182,0
16/5/2023 5:00,447.117,447.117,0
16/5/2023 5:30,406.717,406.717,0
16/5/2023 6:00,400.769,400.769,0
16/5/2023 6:30,372.045,428.084,56.039
16/5/2023 7:00,227.242,430.262,203.02
16/5/2023 7:30,-68.609,381.549,450.158
16/5/2023 8:00,-111.677,486.087,597.764
16/5/2023 8:30,-234.091,560.497,794.588
16/5/2023 9:00,-367.183,628.36,995.543
16/5/2023 9:30,206.752,946.139,739.387
16/5/2023 10:00,-299.398,1005.601,1304.999
16/5/2023 10:30,628.437,1891.978,1263.541
16/5/2023 11:00,3650.118,4187.946,537.828
16/5/2023 11:30,3725.775,4242.181,516.406
16/5/2023 12:00,2418.167,3840.803,1422.636
16/5/2023 12:30,2874.937,3933.113,1058.176
16/5/2023 13:00,3603.6,4095.184,491.584
16/5/2023 13:30,4143.546,4158.792,15.246
16/5/2023 14:00,3891.027,3920.532,29.505
16/5/2023 14:30,3545.895,3672.213,126.318
16/5/2023 15:00,2996.126,3377.879,381.753
16/5/2023 15:30,3018.516,3424.751,406.235
16/5/2023 16:00,3152.83,3520.591,367.761
16/5/2023 16:30,3274.858,3544.611,269.753
16/5/2023 17:00,3428.876,3580.82,151.944
16/5/2023 17:30,3489.658,3597.769,108.111
16/5/2023 18:00,3586.386,3644.543,58.157
16/5/2023 18:30,3733.943,3738.53,4.587
16/5/2023 19:00,3849.715,3849.715,0
16/5/2023 19:30,3816.018,3816.018,0
16/5/2023 20:00,3767.891,3767.891,0
16/5/2023 20:30,3698.728,3698.728,0
16/5/2023 21:00,2906.402,2906.402,0
16/5/2023 21:30,2813.156,2813.156,0
16/5/2023 22:00,2471.426,2471.426,0
16/5/2023 22:30,1464.367,1464.367,0
16/5/2023 23:00,762.059,762.059,0
16/5/2023 23:30,631.884,631.884,0
17/5/2023 0:00,551.684,551.684,0
17/5/2023 0:30,435,435,0
17/5/2023 1:00,508.256,508.256,0
17/5/2023 1:30,516.369,516.369,0
17/5/2023 2:00,479.061,479.061,0
17/5/2023 2:30,490.167,490.167,0
17/5/2023 3:00,466.806,466.806,0
17/5/2023 3:30,476.92,476.92,0
17/5/2023 4:00,428.113,428.113,0
17/5/2023 4:30,431.938,431.938,0
17/5/2023 5:00,450.447,450.447,0
17/5/2023 5:30,429.373,429.373,0
17/5/2023 6:00,379.374,379.657,0.283
17/5/2023 6:30,322.203,412.748,90.545
17/5/2023 7:00,136.506,382.081,245.575
17/5/2023 7:30,-9.799,376.053,385.852
17/5/2023 8:00,-176.854,477.553,654.407
17/5/2023 8:30,-132.045,609.763,741.808
17/5/2023 9:00,-214.04,738.411,952.451
17/5/2023 9:30,-450.07,826.191,1276.261
17/5/2023 10:00,-592.66,788.423,1381.083
17/5/2023 10:30,530.276,1825.038,1294.762
17/5/2023 11:00,2828.75,4107.707,1278.957
17/5/2023 11:30,3658.205,4286.33,628.125
17/5/2023 12:00,2422.775,3991.049,1568.274
17/5/2023 12:30,3248.695,4005.9,757.205
17/5/2023 13:00,2877.155,3861.021,983.866
17/5/2023 13:30,2011.379,3626.732,1615.353
17/5/2023 14:00,2446.342,3671.798,1225.456
17/5/2023 14:30,2125.056,3378.255,1253.199
17/5/2023 15:00,2407.378,3487.382,1080.004
17/5/2023 15:30,2510.275,3461.362,951.087
17/5/2023 16:00,2935.557,3612.781,677.224
17/5/2023 16:30,3582.049,3799.198,217.149
17/5/2023 17:00,3514.586,3713.967,199.381
17/5/2023 17:30,3621.18,3736.706,115.526
17/5/2023 18:00,3827.372,3881.294,53.922
17/5/2023 18:30,3901.572,3908.481,6.909
17/5/2023 19:00,4033.9,4033.9,0
17/5/2023 19:30,4009.197,4009.197,0
17/5/2023 20:00,3917.334,3917.334,0
17/5/2023 20:30,3773.634,3773.634,0
17/5/2023 21:00,3678.947,3678.947,0
17/5/2023 21:30,2846.293,2846.293,0
17/5/2023 22:00,2491.207,2491.207,0
17/5/2023 22:30,1360.345,1360.345,0
17/5/2023 23:00,673.137,673.137,0
17/5/2023 23:30,614.108,614.108,0
18/5/2023 0:00,1389.13,1389.13,0
18/5/2023 0:30,695.334,695.334,0
18/5/2023 1:00,464.107,464.107,0
18/5/2023 1:30,442.796,442.796,0
18/5/2023 2:00,392.48,392.48,0
18/5/2023 2:30,498.14,498.14,0
18/5/2023 3:00,492.427,492.427,0
18/5/2023 3:30,472.47,472.47,0
18/5/2023 4:00,433.837,433.837,0
18/5/2023 4:30,429.368,429.368,0
18/5/2023 5:00,458.337,458.337,0
18/5/2023 5:30,422.35,422.35,0
18/5/2023 6:00,418.245,420.728,2.483
18/5/2023 6:30,395.45,465.377,69.927
18/5/2023 7:00,259.895,433.228,173.333
18/5/2023 7:30,57.679,422.741,365.062
18/5/2023 8:00,-41.203,646.258,687.461
18/5/2023 8:30,-274.97,713.053,988.023
18/5/2023 9:00,-56.273,869.64,925.913
18/5/2023 9:30,1334.073,1892.915,558.842
18/5/2023 10:00,4148.674,4482.729,334.055
18/5/2023 10:30,2632.37,4135.412,1503.042
18/5/2023 11:00,2563.135,4029.111,1465.976
18/5/2023 11:30,2352.202,4042.206,1690.004
18/5/2023 12:00,2730.602,4070.639,1340.037
18/5/2023 12:30,3821.914,4196.152,374.238
18/5/2023 13:00,3723.663,4095.13,371.467
18/5/2023 13:30,3638.972,4046.107,407.135
18/5/2023 14:00,3634.402,4053.11,418.708
18/5/2023 14:30,3181.806,3627.562,445.756
18/5/2023 15:00,3278.128,3793.938,515.81
18/5/2023 15:30,3271.297,3821.877,550.58
18/5/2023 16:00,3327.359,3856.914,529.555
18/5/2023 16:30,3256.769,3743.228,486.459
18/5/2023 17:00,3408.46,3808.594,400.134
18/5/2023 17:30,3601.707,3848.128,246.421
18/5/2023 18:00,3922.686,4023.392,100.706
18/5/2023 18:30,4006.431,4020.698,14.267
18/5/2023 19:00,3933.967,3933.967,0
18/5/2023 19:30,4026.321,4026.321,0
18/5/2023 20:00,4049.494,4049.494,0
18/5/2023 20:30,3800.181,3800.181,0
18/5/2023 21:00,3656.928,3656.928,0
18/5/2023 21:30,2793.383,2793.383,0
18/5/2023 22:00,2467.695,2467.695,0
18/5/2023 22:30,1355.774,1355.774,0
18/5/2023 23:00,751.853,751.853,0
18/5/2023 23:30,709.677,709.677,0
19/5/2023 0:00,1197.831,1197.831,0
19/5/2023 0:30,832.099,832.099,0
19/5/2023 1:00,831.878,831.878,0
19/5/2023 1:30,634.762,634.762,0
19/5/2023 2:00,415.635,415.635,0
19/5/2023 2:30,416.773,416.773,0
19/5/2023 3:00,382.719,382.719,0
19/5/2023 3:30,545.333,545.333,0
19/5/2023 4:00,459.105,459.105,0
19/5/2023 4:30,434.473,434.473,0
19/5/2023 5:00,440.639,440.639,0
19/5/2023 5:30,446.457,446.457,0
19/5/2023 6:00,387.952,393.084,5.132
19/5/2023 6:30,328.883,421.105,92.222
19/5/2023 7:00,206.31,427.715,221.405
19/5/2023 7:30,35.5,411.576,376.076
19/5/2023 8:00,-48.761,545.203,593.964
19/5/2023 8:30,-111.349,715.618,826.967
19/5/2023 9:00,345.673,941.372,595.699
19/5/2023 9:30,366.918,1111.177,744.259
19/5/2023 10:00,1803.481,3180.146,1376.665
19/5/2023 10:30,3760.505,4240.394,479.889
19/5/2023 11:00,2995.544,4053.708,1058.164
19/5/2023 11:30,2495.628,4113.756,1618.128
19/5/2023 12:00,2491.737,4048.503,1556.766
19/5/2023 12:30,2464.95,4086.591,1621.641
19/5/2023 13:00,2311.57,3941.874,1630.304
19/5/2023 13:30,2236.673,3886.114,1649.441
19/5/2023 14:00,2411.893,3966.429,1554.536
19/5/2023 14:30,2511.758,3894.218,1382.46
19/5/2023 15:00,2740.018,3993.165,1253.147
19/5/2023 15:30,2440.152,3522.793,1082.641
19/5/2023 16:00,3187.684,3817.844,630.16
19/5/2023 16:30,3412.119,3796.58,384.461
19/5/2023 17:00,3109.849,3738.071,628.222
19/5/2023 17:30,3596.332,3868.53,272.198
19/5/2023 18:00,3926.471,3975.183,48.712
19/5/2023 18:30,4011.038,4016.602,5.564
19/5/2023 19:00,4065.59,4065.59,0
19/5/2023 19:30,4027.478,4027.478,0
19/5/2023 20:00,3994.125,3994.125,0
19/5/2023 20:30,3783.05,3783.05,0
19/5/2023 21:00,3679.742,3679.742,0
19/5/2023 21:30,2789.727,2789.727,0
19/5/2023 22:00,2551.435,2551.435,0
19/5/2023 22:30,1299.113,1299.113,0
19/5/2023 23:00,772.135,772.135,0
19/5/2023 23:30,746.489,746.489,0
20/5/2023 0:00,1359.372,1359.372,0
20/5/2023 0:30,701.127,701.127,0
20/5/2023 1:00,549.479,549.479,0
20/5/2023 1:30,526.876,526.876,0
20/5/2023 2:00,500.474,500.474,0
20/5/2023 2:30,490.298,490.298,0
20/5/2023 3:00,511.755,511.755,0
20/5/2023 3:30,488.924,488.924,0
20/5/2023 4:00,452.137,452.137,0
20/5/2023 4:30,444.917,444.917,0
20/5/2023 5:00,432.489,432.489,0
20/5/2023 5:30,445.295,445.295,0
20/5/2023 6:00,402.182,410.728,8.546
20/5/2023 6:30,315.301,422.82,107.519
20/5/2023 7:00,167.462,408.985,241.523
20/5/2023 7:30,-25.396,366.927,392.323
20/5/2023 8:00,-251.942,461.398,713.34
20/5/2023 8:30,-298.617,525.908,824.525
20/5/2023 9:00,-426.07,693.449,1119.519
20/5/2023 9:30,-265.066,898.443,1163.509
20/5/2023 10:00,-537.205,871.136,1408.341
20/5/2023 10:30,1025.877,2493.438,1467.561
20/5/2023 11:00,3746.963,4175.519,428.556
20/5/2023 11:30,2342.963,3925.703,1582.74
20/5/2023 12:00,2852.786,3920.525,1067.739
20/5/2023 12:30,3600.626,4048.149,447.523
20/5/2023 13:00,3759.04,4044.087,285.047
20/5/2023 13:30,3584.858,3962.767,377.909
20/5/2023 14:00,3001.964,3679.646,677.682
20/5/2023 14:30,2885.843,3493.453,607.61
20/5/2023 15:00,3048.185,3577.52,529.335
20/5/2023 15:30,3597.912,3718.81,120.898
20/5/2023 16:00,3425.692,3698.998,273.306
20/5/2023 16:30,3264.993,3642.467,377.474
20/5/2023 17:00,3015.134,3156.379,141.245
20/5/2023 17:30,3083.745,3161.364,77.619
20/5/2023 18:00,3132.537,3155.154,22.617
20/5/2023 18:30,2993.925,2994.658,0.733
20/5/2023 19:00,3805.906,3805.906,0
20/5/2023 19:30,3806.121,3806.121,0
20/5/2023 20:00,3689.08,3689.08,0
20/5/2023 20:30,3560.939,3560.939,0
20/5/2023 21:00,3520.391,3520.391,0
20/5/2023 21:30,2701.702,2701.702,0
20/5/2023 22:00,2455.7,2455.7,0
20/5/2023 22:30,1454.814,1454.814,0
20/5/2023 23:00,708.284,708.284,0
20/5/2023 23:30,733.871,733.871,0
21/5/2023 0:00,1299.708,1299.708,0
21/5/2023 0:30,617.801,617.801,0
21/5/2023 1:00,470.057,470.057,0
21/5/2023 1:30,448.649,448.649,0
21/5/2023 2:00,430.122,430.122,0
21/5/2023 2:30,401.64,401.64,0
21/5/2023 3:00,387.462,387.462,0
21/5/2023 3:30,499.916,499.916,0
21/5/2023 4:00,445.539,445.539,0
21/5/2023 4:30,431.969,431.969,0
21/5/2023 5:00,453.265,453.265,0
21/5/2023 5:30,449.949,449.949,0
21/5/2023 6:00,481.378,481.851,0.473
21/5/2023 6:30,424.587,482.565,57.978
21/5/2023 7:00,288.401,457.914,169.513
21/5/2023 7:30,1046.642,1550.838,504.196
21/5/2023 8:00,1102.793,1639.088,536.295
21/5/2023 8:30,1028.712,1620.41,591.698
21/5/2023 9:00,1276.154,1895.134,618.98
21/5/2023 9:30,1179.645,2097.104,917.459
21/5/2023 10:00,1143.091,2226.584,1083.493
21/5/2023 10:30,1807.759,2450.18,642.421
21/5/2023 11:00,2155.597,3380.624,1225.027
21/5/2023 11:30,1829.416,3389.579,1560.163
21/5/2023 12:00,1563.109,3250.053,1686.944
21/5/2023 12:30,2238.915,3456.517,1217.602
21/5/2023 13:00,3217.172,3663.797,446.625
21/5/2023 13:30,1938.39,3300.406,1362.016
21/5/2023 14:00,3710.775,3743.161,32.386
21/5/2023 14:30,3705.467,3739.705,34.238
21/5/2023 15:00,3465.435,3651.514,186.079
21/5/2023 15:30,3450.274,3581.661,131.387
21/5/2023 16:00,3688.916,3723.629,34.713
21/5/2023 16:30,3619.025,3628.255,9.23
21/5/2023 17:00,3585.584,3588.218,2.634
21/5/2023 17:30,3637.661,3637.661,0
21/5/2023 18:00,3689.841,3689.867,0.026
21/5/2023 18:30,3648.891,3648.891,0
21/5/2023 19:00,3775.311,3775.311,0
21/5/2023 19:30,3823.042,3823.042,0
21/5/2023 20:00,3715.179,3715.179,0
21/5/2023 20:30,3668.301,3668.301,0
21/5/2023 21:00,3455.005,3455.005,0
21/5/2023 21:30,2756.697,2756.697,0
21/5/2023 22:00,2459.092,2459.092,0
21/5/2023 22:30,1416.606,1416.606,0
21/5/2023 23:00,687.801,687.801,0
21/5/2023 23:30,683.934,683.934,0
22/5/2023 0:00,1203.093,1203.093,0
22/5/2023 0:30,645.517,645.517,0
22/5/2023 1:00,593.968,593.968,0
22/5/2023 1:30,442.485,442.485,0
22/5/2023 2:00,391.894,391.894,0
22/5/2023 2:30,385.754,385.754,0
22/5/2023 3:00,383.559,383.559,0
22/5/2023 3:30,542.263,542.263,0
22/5/2023 4:00,432.945,432.945,0
22/5/2023 4:30,412.714,412.714,0
22/5/2023 5:00,424.708,424.708,0
22/5/2023 5:30,408.275,408.275,0
22/5/2023 6:00,363.956,370.78,6.824
22/5/2023 6:30,286.511,379.962,93.451
22/5/2023 7:00,237.949,393.947,155.998
22/5/2023 7:30,274.981,464.729,189.748
22/5/2023 8:00,-39.163,558.117,597.28
22/5/2023 8:30,109.345,750.086,640.741
22/5/2023 9:00,515.622,961.899,446.277
22/5/2023 9:30,1029.042,2290.915,1261.873
22/5/2023 10:00,2403.472,3613.851,1210.379
22/5/2023 10:30,2407.789,3799.119,1391.33
22/5/2023 11:00,3467.64,3938.385,470.745
22/5/2023 11:30,2970.139,3815.12,844.981
22/5/2023 12:00,3236.874,3813.359,576.485
22/5/2023 12:30,2749.18,3712.29,963.11
22/5/2023 13:00,3665.515,3910.209,244.694
22/5/2023 13:30,2555.489,3727.786,1172.297
22/5/2023 14:00,3236.191,3886.673,650.482
22/5/2023 14:30,3334.38,3712.029,377.649
22/5/2023 15:00,3543.721,3769.953,226.232
22/5/2023 15:30,3287.646,3658.17,370.524
22/5/2023 16:00,3499.808,3769.556,269.748
22/5/2023 16:30,3428.205,3704.801,276.596
22/5/2023 17:00,3653.588,3802.627,149.039
22/5/2023 17:30,3709.507,3792.607,83.1
22/5/2023 18:00,3759.799,3804.774,44.975
22/5/2023 18:30,3833.135,3836.201,3.066
22/5/2023 19:00,3955.165,3955.165,0
22/5/2023 19:30,3857.268,3857.268,0
22/5/2023 20:00,3771.52,3771.52,0
22/5/2023 20:30,3670.448,3670.448,0
22/5/2023 21:00,3604.035,3604.035,0
22/5/2023 21:30,2753.283,2753.283,0
22/5/2023 22:00,2394.14,2394.14,0
22/5/2023 22:30,1385.334,1385.334,0
22/5/2023 23:00,864.868,864.868,0
22/5/2023 23:30,813.938,813.938,0
23/5/2023 0:00,799.466,799.466,0
23/5/2023 0:30,559.038,559.038,0
23/5/2023 1:00,510.859,510.859,0
23/5/2023 1:30,442.062,442.062,0
23/5/2023 2:00,390.12,390.12,0
23/5/2023 2:30,475.561,475.561,0
23/5/2023 3:00,487.523,487.523,0
23/5/2023 3:30,463.337,463.337,0
23/5/2023 4:00,415.395,415.395,0
23/5/2023 4:30,421.107,421.107,0
23/5/2023 5:00,429.93,429.93,0
23/5/2023 5:30,394.073,394.073,0
23/5/2023 6:00,404.145,405.951,1.806
23/5/2023 6:30,376.13,426.87,50.74
23/5/2023 7:00,246.229,404.879,158.65
23/5/2023 7:30,50.172,362.513,312.341
23/5/2023 8:00,237.398,515.582,278.184
23/5/2023 8:30,47.652,608.959,561.307
23/5/2023 9:00,58.818,803.826,745.008
23/5/2023 9:30,-368.576,885.327,1253.903
23/5/2023 10:00,313.447,1026.327,712.88
23/5/2023 10:30,1076.201,2000.836,924.635
23/5/2023 11:00,1748.054,3379.882,1631.828
23/5/2023 11:30,2652.928,3541.529,888.601
23/5/2023 12:00,1910.718,3399.034,1488.316
23/5/2023 12:30,3217.741,3688.923,471.182
23/5/2023 13:00,3047.42,3594.825,547.405
23/5/2023 13:30,3313.425,3717.239,403.814
23/5/2023 14:00,2996.634,3653.98,657.346
23/5/2023 14:30,2551.268,3487.597,936.329
23/5/2023 15:00,3135.92,3485.915,349.995
23/5/2023 15:30,3468.242,3564.133,95.891
23/5/2023 16:00,3485.433,3597.694,112.261
23/5/2023 16:30,3229.386,3453.651,224.265
23/5/2023 17:00,3344.214,3503.368,159.154
23/5/2023 17:30,3562.343,3609.532,47.189
23/5/2023 18:00,3525.028,3545.118,20.09
23/5/2023 18:30,3633.235,3634.605,1.37
23/5/2023 19:00,3700.827,3700.827,0
23/5/2023 19:30,3671.964,3671.964,0
23/5/2023 20:00,3539.868,3539.868,0
23/5/2023 20:30,3461.657,3461.657,0
23/5/2023 21:00,3331.946,3331.946,0
23/5/2023 21:30,2693.33,2693.33,0
23/5/2023 22:00,2404.488,2404.488,0
23/5/2023 22:30,1399.552,1399.552,0
23/5/2023 23:00,664.314,664.314,0
23/5/2023 23:30,611.368,611.368,0
24/5/2023 0:00,459.118,459.118,0
24/5/2023 0:30,531.868,531.868,0
24/5/2023 1:00,520.844,520.844,0
24/5/2023 1:30,421.229,421.229,0
24/5/2023 2:00,376.395,376.395,0
24/5/2023 2:30,361.41,361.41,0
24/5/2023 3:00,354.233,354.233,0
24/5/2023 3:30,460.181,460.181,0
24/5/2023 4:00,422.827,422.827,0
24/5/2023 4:30,405.114,405.114,0
24/5/2023 5:00,411.608,411.608,0
24/5/2023 5:30,407.998,407.998,0
24/5/2023 6:00,410.084,413.103,3.019
24/5/2023 6:30,408.976,451.24,42.264
24/5/2023 7:00,289.877,452.856,162.979
24/5/2023 7:30,207.087,443.396,236.309
24/5/2023 8:00,200.21,623.494,423.284
24/5/2023 8:30,124.315,686.599,562.284
24/5/2023 9:00,469.436,882.186,412.75
24/5/2023 9:30,429.261,1042.843,613.582
24/5/2023 10:00,288.8,1033.176,744.376
24/5/2023 10:30,966.302,1943.44,977.138
24/5/2023 11:00,3109.078,3629.754,520.676
24/5/2023 11:30,2871.46,3616.321,744.861
24/5/2023 12:00,2657.463,3484.844,827.381
24/5/2023 12:30,2990.907,3610.537,619.63
24/5/2023 13:00,2461.827,3451.008,989.181
24/5/2023 13:30,2411.291,3521.663,1110.372
24/5/2023 14:00,2404.786,3419.102,1014.316
24/5/2023 14:30,2591.188,3390.743,799.555
24/5/2023 15:00,2919.415,3473.266,553.851
24/5/2023 15:30,2073.034,3281.38,1208.346
24/5/2023 16:00,2744.085,3479.171,735.086
24/5/2023 16:30,3234.041,3604.94,370.899
24/5/2023 17:00,3371.315,3608.186,236.871
24/5/2023 17:30,3626.214,3688.929,62.715
24/5/2023 18:00,3571.37,3635.954,64.584
24/5/2023 18:30,3668.077,3677.045,8.968
24/5/2023 19:00,3851.594,3851.594,0
24/5/2023 19:30,3872.324,3872.324,0
24/5/2023 20:00,3700.04,3700.04,0
24/5/2023 20:30,3574.072,3574.072,0
24/5/2023 21:00,3413.12,3413.12,0
24/5/2023 21:30,2750.878,2750.878,0
24/5/2023 22:00,2421.49,2421.49,0
24/5/2023 22:30,933.819,933.819,0
24/5/2023 23:00,824.776,824.776,0
24/5/2023 23:30,752.248,752.248,0
25/5/2023 0:00,1483.361,1483.361,0
25/5/2023 0:30,824.052,824.052,0
25/5/2023 1:00,803.266,803.266,0
25/5/2023 1:30,529.553,529.553,0
25/5/2023 2:00,456.177,456.177,0
25/5/2023 2:30,375.901,375.901,0
25/5/2023 3:00,534.47,534.47,0
25/5/2023 3:30,533.048,533.048,0
25/5/2023 4:00,441.864,441.864,0
25/5/2023 4:30,422.848,422.848,0
25/5/2023 5:00,452.598,452.598,0
